TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
34369.846,194.712,40.87,1001.986,1225.0,-3281.25,-1120.0,378.48,-120.08,-387.6
34369.896,196.115,42.029,1001.681,1155.0,-4348.75,-770.0,392.16,-124.64,-392.16
34369.946,203.74,42.822,997.167,1470.0,-3561.25,-201.25,392.16,-110.96,-399.76
34369.996,196.969,47.824,998.204,918.75,-3360.0,-227.5,376.96,-103.36,-395.2
34370.046,203.069,42.151,1000.339,805.0,-3062.5,-542.5,395.2,-118.56,-398.24
34370.096,200.995,42.09,996.13,700.0,-2091.25,-875.0,395.2,-97.28,-398.24
34370.146,195.81,38.247,1006.744,726.25,-3377.5,-455.0,407.36,-120.08,-404.32
34370.196,207.034,34.648,996.74,1400.0,-3780.0,481.25,399.76,-120.08,-387.6
34370.246,205.631,36.295,999.973,1583.75,-3648.75,-26.25,364.8,-117.04,-401.28
34370.296,204.228,46.848,999.973,1470.0,-2546.25,-2432.5,393.68,-104.88,-399.76
34370.346,204.289,44.957,996.191,-96.25,-2677.5,-1338.75,375.44,-107.92,-393.68
34370.396,202.886,37.332,1004.548,1697.5,-1986.25,-1172.5,387.6,-106.4,-393.68
34370.446,195.566,47.519,999.729,1347.5,-2992.5,-1303.75,396.72,-100.32,-380.0
34370.496,210.938,40.138,999.607,945.0,-3080.0,-962.5,378.48,-92.72,-404.32
34370.546,210.389,33.977,998.875,1960.0,-1995.0,-1216.25,390.64,-103.36,-396.72
34370.596,207.4,40.809,998.997,927.5,-1618.75,-1732.5,398.24,-115.52,-381.52
34370.646,200.324,24.644,1000.339,892.5,-1006.25,-1828.75,395.2,-117.04,-381.52
34370.696,198.799,29.646,1004.548,2721.25,-1400.0,-2861.25,392.16,-117.04,-390.64
34370.7462,196.176,49.593,997.838,1942.5,-2100.0,-4173.75,402.8,-107.92,-389.12
34370.796,197.274,44.408,1002.962,1058.75,-1776.25,-3902.5,399.76,-112.48,-390.64
34370.8461,195.505,44.103,1001.498,1890.0,-1260.0,-3867.5,399.76,-117.04,-399.76
34370.896,192.516,48.068,999.363,1977.5,-1872.5,-3080.0,404.32,-101.84,-390.64
34370.9461,195.871,48.129,1002.535,1601.25,-2047.5,-3036.25,396.72,-110.96,-401.28
34370.996,194.163,46.848,1003.328,1855.0,-1627.5,-3631.25,402.8,-121.6,-393.68
34371.046,189.893,49.898,1002.901,1776.25,-1697.5,-4025.0,402.8,-106.4,-396.72
34371.096,186.233,48.495,1005.097,1645.0,-2030.0,-3132.5,384.56,-107.92,-402.8
34371.146,184.83,49.044,1006.439,1916.25,-2450.0,-2563.75,408.88,-123.12,-392.16
34371.196,189.649,50.874,1000.827,2975.0,-3622.5,-2721.25,402.8,-107.92,-390.64
34371.246,191.601,58.621,1003.328,2266.25,-2817.5,-2765.0,386.08,-120.08,-395.2
34371.296,184.525,53.741,999.729,1321.25,-1960.0,-2808.75,408.88,-115.52,-393.68
34371.346,179.34,60.024,1005.097,1828.75,-2555.0,-2213.75,422.56,-121.6,-390.64
34371.396,190.32,61.427,997.716,1286.25,-2423.75,-1741.25,398.24,-101.84,-399.76
34371.446,194.346,57.584,1000.705,1400.0,-3123.75,-770.0,380.0,-112.48,-381.52
34371.496,189.771,57.218,1002.413,1513.75,-1986.25,-428.75,401.28,-107.92,-401.28
34371.546,184.891,59.78,1000.644,61.25,-1312.5,-1058.75,408.88,-114.0,-402.8
34371.596,179.279,49.288,1003.694,148.75,-1610.0,-1111.25,390.64,-107.92,-401.28
34371.646,178.486,51.179,1003.877,1636.25,-2327.5,-787.5,392.16,-121.6,-395.2
34371.696,183.183,57.828,1004.792,1023.75,-2896.25,-1452.5,396.72,-112.48,-381.52
34371.746,182.329,56.547,1005.707,262.5,-2117.5,-1050.0,401.28,-121.6,-387.6
34371.796,177.205,50.325,1004.67,1338.75,-3141.25,-595.0,390.64,-115.52,-384.56
34371.846,181.109,54.229,1000.522,1601.25,-3508.75,-770.0,396.72,-121.6,-396.72
34371.896,188.246,58.499,1000.4,446.25,-3325.0,-638.75,416.48,-112.48,-405.84
34371.9461,190.625,48.617,1000.156,840.0,-3010.0,-621.25,414.96,-121.6,-392.16
34371.996,184.159,51.362,1000.949,1155.0,-2292.5,-1015.0,396.72,-106.4,-395.2
34372.046,181.719,49.715,1004.853,595.0,-2695.0,-805.0,387.6,-118.56,-378.48
34372.096,185.318,44.713,1002.779,1268.75,-2843.75,-910.0,398.24,-124.64,-401.28
34372.146,187.758,51.545,1003.328,1330.0,-2922.5,-980.0,404.32,-120.08,-389.12
34372.196,184.464,58.865,1003.206,1400.0,-2511.25,-2117.5,411.92,-121.6,-390.64
34372.246,180.255,45.323,1003.572,402.5,-1802.5,-1391.25,401.28,-107.92,-381.52
34372.296,175.497,44.957,1008.391,1750.0,-2082.5,-1811.25,396.72,-118.56,-401.28
34372.346,179.279,59.841,1008.635,1505.0,-3806.25,-2108.75,414.96,-121.6,-398.24
