Timestamp,Event
1686583114791,Spacebar
1686583115182,Spacebar
1686583115818,Spacebar
1686583116291,Spacebar
1686583116815,Spacebar
1686583116974,Spacebar
1686583117111,Spacebar
1686583117285,Spacebar
1686583117398,Spacebar
1686583117524,Spacebar
1686583117546,Over
1686583117671,Spacebar
1686583118743,Start
1686583119048,Spacebar
1686583119532,Spacebar
1686583119981,Spacebar
1686583120276,Spacebar
1686583120484,Spacebar
1686583120850,Spacebar
1686583121541,Spacebar
1686583121923,Spacebar
1686583122110,Spacebar
1686583122276,Spacebar
1686583122950,Spacebar
1686583123503,Spacebar
1686583123658,Spacebar
1686583123815,Spacebar
1686583124084,Spacebar
1686583124199,Spacebar
1686583124992,Spacebar
1686583125176,Spacebar
1686583125811,Spacebar
1686583125879,Over
1686583125973,Spacebar
1686583126149,Spacebar
1686583127436,Start
1686583127724,Spacebar
1686583128240,Spacebar
1686583128498,Spacebar
1686583128682,Spacebar
1686583128848,Spacebar
1686583128973,Spacebar
1686583129136,Spacebar
1686583129920,Spacebar
1686583130410,Spacebar
1686583130827,Spacebar
1686583131185,Spacebar
1686583131350,Spacebar
1686583131814,Spacebar
1686583132549,Spacebar
1686583132765,Spacebar
1686583132949,Spacebar
1686583133116,Spacebar
1686583133492,Spacebar
1686583134193,Spacebar
1686583134681,Spacebar
1686583135184,Spacebar
1686583135349,Spacebar
1686583135533,Spacebar
1686583135656,Spacebar
1686583135798,Spacebar
1686583136635,Spacebar
1686583136974,Spacebar
1686583137349,Spacebar
1686583137799,Spacebar
1686583137956,Spacebar
1686583138111,Spacebar
1686583138235,Spacebar
1686583138381,Spacebar
1686583138837,Spacebar
1686583139049,Spacebar
1686583139220,Spacebar
1686583139944,Spacebar
1686583140442,Spacebar
1686583140608,Spacebar
1686583141172,Spacebar
1686583141748,Spacebar
1686583142114,Spacebar
1686583142724,Spacebar
1686583142905,Spacebar
1686583143515,Spacebar
1686583143681,Spacebar
1686583143827,Spacebar
1686583143965,Spacebar
1686583144099,Spacebar
1686583144219,Spacebar
1686583144723,Spacebar
1686583145044,Spacebar
1686583145535,Spacebar
1686583145999,Spacebar
1686583146477,Spacebar
1686583146798,Spacebar
1686583147409,Spacebar
1686583148187,Spacebar
1686583148652,Spacebar
1686583148773,Spacebar
1686583148899,Spacebar
1686583149020,Spacebar
1686583149149,Spacebar
1686583149212,Over
1686583149257,Spacebar
1686583150475,Start
1686583150908,Spacebar
1686583151432,Spacebar
1686583151820,Spacebar
1686583152432,Spacebar
1686583152623,Spacebar
1686583153369,Spacebar
1686583153379,Over
1686583153557,Spacebar
1686583154948,Start
1686583155173,Spacebar
1686583155688,Spacebar
1686583156114,Spacebar
1686583156315,Spacebar
1686583156460,Spacebar
1686583156601,Spacebar
1686583157337,Spacebar
1686583157765,Spacebar
1686583157914,Spacebar
1686583158034,Spacebar
1686583158182,Spacebar
1686583158303,Spacebar
1686583158422,Spacebar
1686583158927,Spacebar
1686583159300,Spacebar
1686583159719,Spacebar
1686583160227,Spacebar
1686583160879,Over
1686583161098,Spacebar
1686583161997,Start
1686583162348,Spacebar
1686583162831,Spacebar
1686583163214,Spacebar
1686583163482,Spacebar
1686583164275,Spacebar
1686583164470,Spacebar
1686583164606,Spacebar
1686583164734,Spacebar
1686583164859,Spacebar
1686583164982,Spacebar
1686583165047,Over
1686583165118,Spacebar
1686583165926,Start
1686583166336,Spacebar
1686583167031,Spacebar
1686583167199,Spacebar
1686583167353,Spacebar
1686583167482,Spacebar
1686583167530,Over
1686583168798,Start
1686583169300,Spacebar
1686583169804,Spacebar
1686583170032,Spacebar
1686583170566,Spacebar
1686583171041,Spacebar
1686583171765,Spacebar
1686583171939,Spacebar
1686583172220,Spacebar
1686583172526,Spacebar
1686583172847,Spacebar
1686583173291,Spacebar
1686583173582,Spacebar
1686583174075,Spacebar
1686583174955,Spacebar
1686583175132,Spacebar
1686583175287,Spacebar
1686583175441,Spacebar
1686583175566,Spacebar
1686583175698,Spacebar
1686583175815,Spacebar
1686583175879,Over
1686583175973,Spacebar
1686583177032,Start
1686583177332,Spacebar
1686583177768,Spacebar
1686583178271,Spacebar
1686583178615,Spacebar
1686583179071,Spacebar
1686583179532,Spacebar
1686583179720,Spacebar
1686583179881,Spacebar
1686583180032,Spacebar
1686583180821,Spacebar
1686583181334,Spacebar
1686583181709,Spacebar
1686583182019,Spacebar
1686583182182,Spacebar
1686583182328,Spacebar
1686583182471,Spacebar
1686583183433,Spacebar
1686583183630,Spacebar
1686583183798,Spacebar
1686583183954,Spacebar
1686583184115,Spacebar
1686583184250,Spacebar
1686583184576,Spacebar
1686583184738,Spacebar
1686583184915,Spacebar
1686583185065,Spacebar
1686583185206,Spacebar
1686583185831,Spacebar
1686583186648,Spacebar
1686583187017,Spacebar
1686583187200,Spacebar
1686583187393,Spacebar
1686583187871,Spacebar
1686583188011,Spacebar
1686583188160,Spacebar
1686583188300,Spacebar
1686583188442,Spacebar
1686583188982,Spacebar
1686583189337,Spacebar
1686583190001,Spacebar
1686583190505,Spacebar
1686583190675,Spacebar
1686583191120,Spacebar
1686583191268,Spacebar
1686583191425,Spacebar
1686583191560,Spacebar
1686583191690,Spacebar
1686583191839,Spacebar
1686583192376,Spacebar
1686583192756,Spacebar
1686583193243,Spacebar
1686583193673,Spacebar
1686583194115,Spacebar
1686583194915,Spacebar
1686583195637,Spacebar
1686583195991,Spacebar
1686583196173,Spacebar
1686583196416,Spacebar
1686583196854,Spacebar
1686583197016,Spacebar
1686583197193,Spacebar
1686583197332,Spacebar
1686583197485,Spacebar
1686583198352,Spacebar
1686583198834,Spacebar
1686583199091,Spacebar
1686583199255,Spacebar
1686583199935,Spacebar
1686583200143,Spacebar
1686583200325,Spacebar
1686583200491,Spacebar
1686583200648,Spacebar
1686583200782,Spacebar
1686583201240,Spacebar
1686583201370,Spacebar
1686583201523,Spacebar
1686583201676,Spacebar
1686583201798,Spacebar
1686583202648,Spacebar
1686583202953,Spacebar
1686583203087,Spacebar
1686583203214,Spacebar
1686583203340,Spacebar
1686583203379,Over
1686583203465,Spacebar
1686583204477,Start
1686583205126,Spacebar
1686583205698,Spacebar
1686583206007,Spacebar
1686583206159,Spacebar
1686583206293,Spacebar
1686583206441,Spacebar
1686583206566,Spacebar
1686583206684,Spacebar
1686583206696,Over
1686583208159,Start
1686583208532,Spacebar
1686583208989,Spacebar
1686583209232,Spacebar
1686583209591,Spacebar
1686583209902,Spacebar
1686583210795,Spacebar
1686583211158,Spacebar
1686583211326,Spacebar
1686583211461,Spacebar
1686583211592,Spacebar
1686583211734,Spacebar
1686583212564,Spacebar
1686583212726,Spacebar
1686583212882,Spacebar
1686583213017,Spacebar
1686583213164,Spacebar
1686583213756,Spacebar
1686583214209,Spacebar
1686583214452,Spacebar
1686583214605,Spacebar
1686583214765,Spacebar
1686583214882,Spacebar
1686583215007,Spacebar
1686583215689,Spacebar
1686583216110,Spacebar
1686583216244,Spacebar
1686583216384,Spacebar
1686583216521,Spacebar
1686583216661,Spacebar
1686583216711,Over
1686583216800,Spacebar
1686583218009,Start
1686583218683,Spacebar
1686583219189,Spacebar
1686583219682,Spacebar
1686583220182,Spacebar
1686583220387,Spacebar
1686583220969,Spacebar
1686583221265,Spacebar
1686583221418,Spacebar
1686583221556,Spacebar
1686583221702,Spacebar
1686583222317,Spacebar
1686583222835,Spacebar
1686583223018,Spacebar
1686583223522,Spacebar
1686583224128,Spacebar
1686583224339,Spacebar
1686583224514,Spacebar
1686583224855,Spacebar
1686583225055,Spacebar
1686583225548,Spacebar
1686583225715,Spacebar
1686583226218,Spacebar
1686583226649,Spacebar
1686583227504,Spacebar
1686583227753,Spacebar
1686583227948,Spacebar
1686583228092,Spacebar
1686583228267,Spacebar
1686583228999,Spacebar
1686583229199,Spacebar
1686583229515,Spacebar
1686583229677,Spacebar
1686583229833,Spacebar
1686583230267,Spacebar
1686583230856,Spacebar
1686583231017,Spacebar
1686583231726,Spacebar
1686583232003,Spacebar
1686583232150,Spacebar
1686583232298,Spacebar
1686583232438,Spacebar
1686583232547,Over
1686583232743,Spacebar
1686583234115,Start
1686583234540,Spacebar
1686583235049,Spacebar
1686583235660,Spacebar
1686583236111,Spacebar
1686583236267,Spacebar
1686583236404,Spacebar
1686583236568,Spacebar
1686583236684,Spacebar
1686583236847,Spacebar
1686583237480,Spacebar
1686583237835,Spacebar
1686583238020,Spacebar
1686583238168,Spacebar
1686583238324,Spacebar
1686583239082,Spacebar
1686583239449,Spacebar
1686583240108,Spacebar
1686583240298,Spacebar
1686583240867,Spacebar
1686583241208,Spacebar
1686583241367,Spacebar
1686583241522,Spacebar
1686583241665,Spacebar
1686583241807,Spacebar
1686583242546,Over
1686583243876,Start
1686583244148,Spacebar
1686583244620,Spacebar
1686583244982,Spacebar
1686583245298,Spacebar
1686583245863,Over
1686583247607,Start
1686583247990,Spacebar
1686583248469,Spacebar
1686583248638,Spacebar
1686583248799,Spacebar
1686583248937,Spacebar
1686583249059,Spacebar
1686583249201,Spacebar
1686583249770,Spacebar
1686583250216,Over
1686583251621,Start
1686583251970,Spacebar
1686583252449,Spacebar
1686583252641,Spacebar
1686583252806,Spacebar
1686583252988,Spacebar
1686583253322,Spacebar
1686583254099,Spacebar
1686583254606,Spacebar
1686583255104,Spacebar
1686583255742,Spacebar
1686583256283,Spacebar
1686583256668,Spacebar
1686583257082,Spacebar
1686583257218,Spacebar
1686583257349,Spacebar
1686583257482,Spacebar
1686583257608,Spacebar
1686583257966,Spacebar
1686583258102,Spacebar
1686583258240,Spacebar
1686583258370,Spacebar
1686583258532,Spacebar
1686583259066,Spacebar
1686583259825,Spacebar
1686583259999,Spacebar
1686583260157,Spacebar
1686583260936,Spacebar
1686583261116,Spacebar
1686583261806,Spacebar
1686583262234,Spacebar
1686583262603,Spacebar
1686583262849,Spacebar
1686583262982,Spacebar
1686583263116,Spacebar
1686583263233,Spacebar
1686583263357,Spacebar
1686583263378,Over
1686583263475,Spacebar
1686583264550,Start
1686583264916,Spacebar
1686583265487,Spacebar
1686583265685,Spacebar
1686583265865,Spacebar
1686583266502,Spacebar
1686583266940,Spacebar
1686583267627,Spacebar
1686583267787,Spacebar
1686583267967,Spacebar
1686583268115,Spacebar
1686583268254,Spacebar
1686583268385,Spacebar
1686583268566,Spacebar
1686583269375,Spacebar
1686583269378,Over
1686583269526,Spacebar
1686583269655,Spacebar
1686583270864,Start
1686583271137,Spacebar
1686583271608,Spacebar
1686583272266,Spacebar
1686583272424,Spacebar
1686583272588,Spacebar
1686583273258,Spacebar
1686583273450,Spacebar
1686583273741,Spacebar
1686583273898,Spacebar
1686583274039,Spacebar
1686583274199,Spacebar
1686583274843,Spacebar
1686583275358,Spacebar
1686583275515,Spacebar
1686583275675,Spacebar
1686583276276,Spacebar
1686583276632,Spacebar
1686583277523,Spacebar
1686583277748,Spacebar
1686583278366,Spacebar
1686583278380,Over
1686583278531,Spacebar
1686583279617,Start
1686583280018,Spacebar
1686583280499,Spacebar
1686583280900,Spacebar
1686583281632,Spacebar
1686583281815,Spacebar
1686583282017,Spacebar
1686583282171,Spacebar
1686583282317,Spacebar
1686583282456,Spacebar
1686583282547,Over
1686583282589,Spacebar
1686583283550,Start
1686583283966,Spacebar
1686583284548,Spacebar
1686583284831,Spacebar
1686583285203,Spacebar
1686583285392,Spacebar
1686583285530,Spacebar
1686583285681,Spacebar
1686583285827,Spacebar
1686583286686,Spacebar
1686583286952,Spacebar
1686583287115,Spacebar
1686583287266,Spacebar
1686583287405,Spacebar
1686583287539,Spacebar
1686583287543,Over
1686583287718,Spacebar
1686583288665,Start
1686583289149,Spacebar
1686583289601,Spacebar
1686583290066,Spacebar
1686583290383,Spacebar
1686583290733,Spacebar
1686583291456,Spacebar
1686583291821,Spacebar
1686583292566,Spacebar
1686583292732,Spacebar
1686583292899,Spacebar
1686583293057,Spacebar
1686583293232,Spacebar
1686583293750,Spacebar
1686583294175,Spacebar
1686583294514,Spacebar
1686583294982,Spacebar
1686583295648,Spacebar
1686583295849,Spacebar
1686583296011,Spacebar
1686583296157,Spacebar
1686583296317,Spacebar
1686583296456,Spacebar
1686583296601,Spacebar
1686583297153,Spacebar
