TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
94916.5312,43.005,-29.036,1021.811,-1426.25,-1741.25,5600.0,205.2,1.52,-393.68
94916.5812,43.066,-38.491,1021.384,17.5,-175.0,752.5,214.32,0.0,-399.76
94916.6312,27.023,-29.829,1024.678,2065.0,-1076.25,-3211.25,191.52,12.16,-398.24
94916.6812,23.363,-23.668,1024.983,1251.25,-1942.5,-2546.25,197.6,21.28,-413.44
94916.7312,24.705,-28.609,1022.543,927.5,-2878.75,-428.75,214.32,12.16,-408.88
94916.7812,24.888,-33.306,1022.97,1207.5,-3281.25,-708.75,212.8,4.56,-399.76
94916.8312,28.487,-28.304,1024.373,1233.75,-3561.25,-1330.0,211.28,16.72,-413.44
94916.8812,34.099,-28.975,1022.055,1382.5,-4278.75,-1233.75,218.88,-4.56,-393.68
94916.9312,36.478,-25.376,1021.933,962.5,-4095.0,-1015.0,211.28,4.56,-405.84
94916.9812,40.687,-29.341,1024.373,332.5,-2668.75,-1347.5,209.76,1.52,-405.84
94917.0312,33.489,-24.156,1024.434,1146.25,-3447.5,-1435.0,199.12,-3.04,-411.92
94917.0812,41.48,-29.463,1025.166,35.0,-2607.5,-1391.25,199.12,3.04,-405.84
94917.1312,37.82,-32.269,1025.41,393.75,-2082.5,-1715.0,200.64,3.04,-395.2
94917.1812,32.086,-29.707,1026.874,647.5,-2616.25,-918.75,220.4,4.56,-405.84
94917.2312,33.245,-32.757,1021.262,402.5,-2651.25,-813.75,215.84,12.16,-410.4
94917.2812,34.221,-33.428,1026.264,-420.0,-2572.5,-1225.0,212.8,9.12,-404.32
94917.3312,33.367,-31.781,1023.397,1198.75,-3386.25,-936.25,208.24,4.56,-401.28
94917.3812,35.624,-29.036,1023.275,271.25,-3053.75,-516.25,209.76,4.56,-398.24
94917.4312,35.502,-32.147,1024.251,-236.25,-2485.0,472.5,209.76,10.64,-411.92
94917.4812,34.282,-32.452,1020.652,-612.5,-2738.75,1163.75,220.4,19.76,-401.28
94917.5312,31.415,-32.147,1025.593,-866.25,-3132.5,3115.0,214.32,13.68,-416.48
94917.5813,34.587,-35.258,1021.201,-2231.25,-3893.75,3307.5,206.72,21.28,-398.24
94917.6312,40.26,-45.018,1023.275,-2108.75,-3176.25,3123.75,206.72,19.76,-404.32
94917.6812,39.04,-47.763,1023.702,-1531.25,-2703.75,1505.0,199.12,24.32,-387.6
94917.7312,35.38,-50.569,1023.641,-971.25,-3158.75,26.25,217.36,16.72,-401.28
94917.7812,39.772,-54.229,1021.933,-52.5,-3342.5,-2747.5,188.48,10.64,-418.0
94917.8312,38.064,-51.667,1021.872,236.25,-3228.75,-3220.0,205.2,18.24,-402.8
94917.8812,38.247,-50.203,1024.739,-393.75,-3622.5,-2108.75,205.2,21.28,-421.04
94917.9312,44.652,-60.268,1021.323,157.5,-3333.75,-2458.75,200.64,13.68,-396.72
94917.9812,32.879,-52.46,1022.177,892.5,-2546.25,-2257.5,217.36,24.32,-408.88
94918.0312,43.188,-57.645,1023.092,428.75,-3027.5,-1785.0,218.88,25.84,-414.96
94918.0812,42.517,-53.436,1022.604,1662.5,-2843.75,-1548.75,200.64,19.76,-408.88
94918.1312,43.31,-54.473,1022.421,201.25,-1820.0,-1400.0,199.12,21.28,-425.6
94918.1812,38.613,-58.438,1024.861,945.0,-2266.25,-1373.75,202.16,18.24,-405.84
94918.2312,35.197,-53.436,1024.922,1365.0,-3071.25,-988.75,205.2,22.8,-396.72
94918.2812,36.722,-55.571,1022.299,988.75,-2730.0,-630.0,202.16,27.36,-416.48
94918.3312,42.761,-55.998,1019.737,96.25,-2660.0,-1050.0,209.76,22.8,-410.4
94918.3812,38.552,-57.035,1021.689,1653.75,-2633.75,-1216.25,218.88,21.28,-399.76
94918.4312,40.687,-46.238,1021.079,682.5,-2773.75,-638.75,211.28,12.16,-390.64
94918.4812,42.761,-51.667,1021.384,743.75,-2336.25,-901.25,199.12,12.16,-405.84
94918.5312,38.674,-54.778,1023.702,682.5,-2292.5,-1557.5,194.56,24.32,-418.0
94918.5812,38.796,-45.933,1024.19,463.75,-2415.0,-586.25,215.84,22.8,-428.64
94918.6312,38.979,-56.974,1022.909,-665.0,-1986.25,-1312.5,208.24,18.24,-410.4
94918.6812,30.805,-57.096,1022.116,1093.75,-2686.25,-1575.0,200.64,16.72,-396.72
94918.7312,35.746,-52.399,1023.702,105.0,-3132.5,-875.0,199.12,21.28,-407.36
94918.7812,34.221,-64.599,1022.421,621.25,-2922.5,-1225.0,223.44,18.24,-399.76
94918.8312,33.977,-58.743,1023.153,1347.5,-3946.25,-1303.75,212.8,15.2,-407.36
94918.8812,38.308,-59.292,1026.935,1023.75,-3946.25,-673.75,194.56,19.76,-408.88
94918.9312,36.539,-56.181,1021.933,1041.25,-3255.0,-813.75,199.12,21.28,-408.88
