TimeStamp,Fpz,Gnd,Fz,Cz,CPz,POz
1133356.155,-4617.79,19064.43,8278.08,34558.82,30736.83,22801.59
1133356.157,-4612.16,19028.95,8187.34,34538.37,30692.29,22765.02
1133356.159,-4609.35,19001.01,8083.77,34521.77,30639.03,22724.06
1133356.161,-4602.0,18963.34,7953.84,34500.89,30574.71,22679.47
1133356.163,-4589.18,18952.18,7864.38,34498.74,30534.03,22662.59
1133356.165,-4596.23,18997.19,7969.71,34526.78,30587.1,22708.32
1133356.167,-4604.1,19022.66,8075.38,34535.32,30631.74,22739.46
1133356.169,-4607.96,19040.73,8167.22,34542.52,30677.56,22769.88
1133356.171,-4618.84,19060.42,8268.98,34553.15,30730.06,22804.22
1133356.173,-4621.94,19031.91,8221.1,34534.46,30702.74,22778.94
1133356.175,-4616.21,19003.78,8109.95,34519.77,30647.81,22738.84
1133356.177,-4604.05,18981.36,8009.29,34509.71,30597.79,22703.08
1133356.179,-4576.73,18957.52,7876.68,34500.6,30537.04,22667.03
1133356.181,-4582.17,18985.94,7932.57,34519.91,30568.08,22694.16
1133356.183,-4597.09,19018.13,8047.96,34534.27,30620.77,22728.45
1133356.185,-4605.25,19039.25,8135.03,34539.99,30661.49,22752.91
1133356.187,-4613.3,19061.23,8244.18,34551.48,30716.8,22791.44
1133356.189,-4616.5,19048.84,8255.2,34544.14,30724.0,22794.15
1133356.191,-4605.58,19009.88,8142.76,34525.78,30668.74,22757.06
1133356.193,-4601.29,18981.6,8043.62,34513.38,30617.91,22715.38
1133356.195,-4585.7,18949.13,7900.38,34493.83,30542.57,22666.79
1133356.197,-4582.36,18962.86,7888.75,34502.32,30538.13,22670.46
1133356.199,-4600.24,19003.78,8007.24,34526.26,30598.55,22712.19
1133356.201,-4612.3,19027.66,8105.42,34533.7,30645.04,22744.09
1133356.203,-4618.41,19047.6,8199.36,34546.19,30694.87,22778.08
1133356.205,-4626.61,19054.7,8273.84,34550.58,30734.64,22804.64
1133356.207,-4619.6,19017.27,8177.47,34528.69,30683.47,22764.26
1133356.209,-4608.87,18986.04,8072.47,34512.24,30631.64,22723.34
1133356.211,-4595.18,18955.19,7945.54,34495.41,30566.93,22679.52
1133356.213,-4580.45,18942.79,7861.52,34489.59,30525.83,22661.35
1133356.215,-4587.22,18984.46,7965.42,34516.29,30581.72,22704.99
1133356.217,-4602.43,19017.6,8083.77,34534.6,30640.46,22745.18
1133356.219,-4613.11,19035.68,8159.78,34545.09,30680.42,22770.31
1133356.221,-4634.33,19058.37,8273.65,34556.3,30740.17,22812.66
1133356.223,-4635.72,19036.58,8222.49,34541.52,30716.52,22790.82
1133356.225,-4618.03,19006.45,8120.16,34529.36,30663.3,22752.24
1133356.227,-4598.43,18976.88,8009.48,34515.38,30604.22,22710.52
1133356.229,-4581.64,18951.23,7885.79,34500.03,30545.19,22673.75
1133356.231,-4579.26,18986.66,7935.72,34522.59,30572.85,22694.92
1133356.233,-4593.28,19023.61,8059.45,34538.37,30630.02,22729.78
1133356.235,-4599.71,19043.02,8138.75,34545.0,30665.5,22750.28
1133356.237,-4612.97,19071.15,8261.49,34561.92,30731.49,22796.2
1133356.239,-4613.83,19053.18,8264.16,34550.81,30731.01,22792.68
1133356.241,-4600.81,19012.26,8155.44,34526.07,30674.99,22746.85
1133356.243,-4593.56,18980.89,8042.24,34508.14,30611.33,22697.02
1133356.245,-4587.98,18950.94,7917.21,34494.83,30554.78,22662.07
1133356.247,-4578.64,18961.72,7889.7,34503.65,30543.9,22663.88
1133356.249,-4583.45,19009.31,8020.45,34534.03,30611.47,22710.23
1133356.251,-4589.8,19030.29,8106.66,34542.33,30649.24,22736.89
1133356.253,-4611.11,19051.46,8210.8,34549.19,30700.5,22773.84
1133356.255,-4628.04,19055.27,8272.36,34546.47,30732.54,22793.01
1133356.257,-4627.75,19017.51,8184.05,34524.68,30686.05,22757.91
1133356.259,-4615.36,18983.89,8067.99,34510.28,30630.26,22713.76
1133356.261,-4603.29,18960.48,7961.23,34500.17,30580.91,22681.62
1133356.263,-4592.75,18945.08,7863.47,34493.97,30535.18,22659.02
1133356.265,-4607.2,18989.28,7972.96,34519.1,30591.54,22698.36
1133356.267,-4604.67,19015.84,8076.05,34531.36,30637.7,22731.93
1133356.269,-4602.05,19039.06,8170.75,34544.14,30681.52,22768.17
1133356.271,-4616.12,19058.61,8269.12,34551.77,30730.68,22799.16
1133356.273,-4621.6,19033.43,8229.64,34538.23,30713.37,22780.71
1133356.275,-4601.1,18997.39,8105.42,34519.82,30650.29,22734.22
1133356.277,-4590.85,18978.5,8016.35,34514.67,30607.27,22703.65
1133356.279,-4583.36,18945.74,7877.68,34498.46,30541.9,22661.97
1133356.281,-4583.5,18981.22,7937.72,34522.82,30571.89,22690.01
1133356.283,-4595.33,19017.7,8056.93,34540.37,30626.87,22726.82
1133356.285,-4609.87,19037.92,8147.53,34546.95,30668.55,22755.05
1133356.287,-4613.11,19063.9,8251.43,34562.5,30725.82,22795.35
1133356.289,-4613.11,19051.03,8265.83,34554.25,30731.4,22793.44
1133356.291,-4600.33,19010.21,8152.15,34529.59,30671.74,22745.9
1133356.293,-4592.85,18987.61,8059.41,34516.2,30622.1,22707.04
1133356.295,-4585.46,18953.23,7918.26,34497.89,30553.34,22664.22
1133356.297,-4585.08,18965.87,7900.29,34510.9,30550.44,22672.13
1133356.299,-4597.14,19007.16,8021.4,34533.84,30609.75,22717.62
1133356.301,-4606.92,19033.39,8119.63,34545.33,30656.72,22748.28
1133356.303,-4616.26,19055.04,8217.34,34555.25,30707.46,22777.99
1133356.305,-4623.99,19061.81,8288.29,34558.54,30741.98,22799.54
1133356.307,-4615.78,19022.9,8197.12,34535.17,30695.49,22763.92
1133356.309,-4600.38,18992.0,8089.11,34521.58,30644.56,22726.87
1133356.311,-4583.93,18963.01,7968.57,34506.28,30583.67,22685.48
1133356.313,-4582.07,18947.84,7875.11,34503.56,30540.18,22662.21
1133356.315,-4593.61,18988.33,7978.01,34527.26,30591.21,22697.59
1133356.317,-4613.97,19016.84,8083.63,34535.22,30639.46,22733.02
1133356.319,-4612.59,19039.68,8176.14,34541.32,30681.71,22763.3
1133356.321,-4609.25,19060.52,8278.75,34558.49,30741.27,22802.31
1133356.323,-4610.63,19030.76,8235.03,34540.85,30721.14,22783.47
1133356.325,-4604.82,18996.05,8120.39,34523.87,30663.11,22739.89
1133356.327,-4597.52,18973.5,8020.78,34514.38,30613.86,22703.32
1133356.329,-4586.84,18942.31,7882.64,34498.08,30544.62,22659.54
1133356.331,-4584.69,18977.69,7940.29,34521.63,30575.8,22687.49
1133356.333,-4590.13,19019.27,8060.74,34540.32,30630.97,22727.92
1133356.335,-4603.48,19038.39,8147.24,34543.57,30669.88,22750.19
1133356.337,-4614.97,19064.86,8258.87,34556.73,30724.1,22788.0
1133356.339,-4617.88,19059.85,8283.81,34553.53,30735.64,22794.06
1133356.341,-4600.72,19021.42,8169.03,34531.79,30675.32,22748.47
1133356.343,-4580.59,18999.29,8073.71,34521.01,30630.16,22709.37
1133356.345,-4565.62,18961.34,7929.33,34498.6,30556.06,22660.16
1133356.347,-4565.1,18969.25,7910.06,34504.66,30548.15,22663.26
1133356.349,-4582.98,19009.74,8025.79,34525.54,30603.6,22702.84
1133356.351,-4607.77,19033.82,8122.4,34533.7,30650.95,22732.64
1133356.353,-4613.5,19056.7,8214.28,34546.09,30699.07,22767.21
1133356.355,-4606.44,19067.43,8294.15,34550.72,30740.07,22792.58
1133356.357,-4592.47,19029.81,8200.41,34530.83,30690.39,22757.2
1133356.359,-4593.8,18998.53,8095.17,34513.38,30634.22,22712.57
1133356.361,-4586.08,18967.92,7968.52,34497.55,30567.94,22667.74
1133356.363,-4572.87,18955.28,7883.88,34495.02,30529.55,22648.48
1133356.365,-4579.26,18998.67,7983.69,34520.63,30580.72,22687.53
1133356.367,-4590.32,19029.14,8097.84,34533.36,30635.27,22726.87
1133356.369,-4604.01,19040.3,8166.27,34537.18,30665.93,22751.62
1133356.371,-4623.75,19064.48,8281.42,34550.58,30727.96,22793.25
1133356.373,-4619.36,19035.2,8232.26,34532.93,30703.55,22769.64
1133356.375,-4603.72,19003.44,8123.73,34514.91,30648.9,22724.63
1133356.377,-4592.04,18974.26,8010.25,34498.7,30591.4,22681.29
1133356.379,-4587.17,18944.89,7886.41,34487.44,30535.18,22652.63
1133356.381,-4583.84,18972.07,7925.94,34506.99,30557.68,22674.66
1133356.383,-4589.75,19009.93,8048.3,34527.07,30617.15,22718.19
1133356.385,-4600.86,19032.81,8133.13,34535.84,30657.96,22749.0
1133356.387,-4615.5,19062.24,8256.48,34554.15,30725.44,22795.39
1133356.389,-4624.22,19049.12,8265.31,34545.14,30728.58,22793.1
1133356.391,-4622.32,19014.27,8164.12,34523.82,30676.99,22750.81
1133356.393,-4605.82,18984.89,8053.45,34511.95,30622.96,22707.32
1133356.395,-4583.93,18955.28,7930.76,34500.65,30565.89,22673.47
1133356.397,-4569.15,18964.48,7899.81,34509.81,30551.25,22676.85
1133356.399,-4583.65,19011.45,8028.75,34536.41,30615.14,22723.58
1133356.401,-4596.28,19033.34,8118.06,34541.18,30654.39,22745.04
1133356.403,-4604.01,19058.18,8227.44,34552.01,30709.08,22782.23
1133356.405,-4613.59,19062.33,8288.48,34554.44,30741.74,22801.93
1133356.407,-4607.92,19029.19,8204.37,34534.51,30699.83,22767.78
1133356.409,-4596.0,18993.76,8083.49,34511.71,30633.93,22716.52
1133356.411,-4584.17,18973.02,7981.44,34504.8,30586.25,22683.19
1133356.413,-4569.91,18960.29,7883.12,34502.18,30541.52,22658.54
1133356.415,-4570.53,19004.06,7990.31,34529.64,30597.5,22700.22
1133356.417,-4575.83,19030.91,8093.07,34540.47,30642.94,22731.55
1133356.419,-4591.18,19050.74,8183.1,34549.05,30688.24,22760.49
1133356.421,-4606.34,19062.95,8279.13,34553.06,30732.35,22787.48
1133356.423,-4608.97,19040.16,8245.28,34537.84,30713.28,22770.65
1133356.425,-4612.49,19005.06,8122.92,34517.86,30649.0,22725.63
1133356.427,-4610.06,18984.22,8031.04,34510.52,30605.37,22696.55
1133356.429,-4583.07,18946.08,7887.89,34491.5,30536.08,22654.39
1133356.431,-4578.83,18973.92,7937.1,34508.38,30562.74,22680.48
1133356.433,-4587.13,19011.17,8054.4,34527.35,30620.53,22719.39
1133356.435,-4603.2,19034.29,8144.9,34533.17,30661.68,22746.09
1133356.437,-4625.37,19058.75,8249.09,34543.85,30711.23,22781.76
1133356.439,-4624.56,19048.36,8270.88,34537.13,30723.96,22785.38
1133356.441,-4614.69,18999.77,8153.58,34509.52,30662.92,22736.84
1133356.443,-4602.77,18976.02,8058.64,34503.37,30618.53,22704.51
1133356.445,-4580.12,18940.02,7916.26,34488.35,30548.72,22661.16
1133356.447,-4571.39,18949.22,7890.51,34497.98,30542.04,22664.84
1133356.449,-4583.31,18995.19,8016.16,34523.16,30604.8,22711.33
1133356.451,-4600.86,19025.04,8116.15,34536.99,30651.0,22745.09
1133356.453,-4616.26,19046.55,8210.76,34543.9,30696.44,22775.7
1133356.455,-4622.32,19055.32,8284.24,34545.62,30733.54,22796.35
1133356.457,-4616.26,19014.65,8195.21,34521.77,30686.43,22755.77
1133356.459,-4610.54,18983.27,8087.92,34508.28,30632.17,22713.57
1133356.461,-4600.67,18953.42,7967.43,34493.02,30570.22,22671.61
1133356.463,-4585.08,18945.6,7874.16,34491.59,30530.6,22654.58
1133356.465,-4595.52,18994.33,7977.96,34516.91,30585.53,22696.59
1133356.467,-4597.28,19023.23,8082.2,34531.98,30634.65,22732.17
1133356.469,-4600.57,19040.63,8171.94,34541.9,30678.23,22762.92
1133356.471,-4614.69,19059.14,8275.27,34552.72,30733.97,22800.26
1133356.473,-4618.03,19029.95,8236.79,34532.03,30712.04,22781.76
1133356.475,-4600.19,18995.81,8123.97,34513.62,30652.91,22738.13
1133356.477,-4591.27,18968.44,8021.78,34501.89,30602.74,22698.5
1133356.479,-4590.7,18937.54,7880.45,34486.77,30533.6,22657.59
1133356.481,-4601.96,18969.49,7933.09,34508.61,30563.74,22684.15
1133356.483,-4604.91,19005.63,8051.49,34526.3,30617.77,22719.82
1133356.485,-4602.86,19026.14,8138.28,34533.93,30655.44,22746.42
1133356.487,-4613.16,19050.98,8244.75,34547.29,30711.23,22780.42
1133356.489,-4623.75,19039.92,8267.02,34536.22,30718.62,22781.76
1133356.491,-4618.22,18995.57,8151.58,34506.85,30655.34,22735.93
1133356.493,-4598.76,18976.02,8059.12,34500.27,30612.52,22705.27
1133356.495,-4577.26,18943.84,7919.5,34486.82,30545.52,22659.64
1133356.497,-4578.16,18953.85,7896.9,34496.26,30537.04,22662.21
1133356.499,-4598.71,18995.43,8014.39,34519.82,30596.78,22704.17
1133356.501,-4608.01,19021.75,8114.01,34528.93,30639.03,22732.69
1133356.503,-4612.83,19042.3,8203.84,34536.75,30680.09,22760.92
1133356.505,-4627.75,19054.13,8287.67,34543.23,30726.1,22787.62
1133356.507,-4626.18,19016.13,8195.35,34520.77,30677.61,22749.71
1133356.509,-4619.46,18985.23,8090.69,34502.46,30620.63,22709.56
1133356.511,-4613.83,18950.99,7965.95,34488.63,30560.69,22667.6
1133356.513,-4600.86,18936.45,7874.16,34485.63,30521.16,22649.34
1133356.515,-4594.9,18977.26,7968.67,34506.94,30567.7,22686.15
1133356.517,-4604.44,19010.02,8084.2,34521.25,30624.35,22723.01
1133356.519,-4605.82,19025.52,8154.06,34526.97,30653.43,22743.42
1133356.521,-4622.51,19051.94,8275.99,34538.32,30712.37,22786.29
1133356.523,-4619.93,19030.05,8229.5,34525.35,30692.34,22768.69
1133356.525,-4614.93,18995.29,8120.2,34508.66,30637.94,22724.96
1133356.527,-4597.9,18968.63,8011.15,34498.31,30587.39,22687.44
1133356.529,-4579.69,18936.83,7885.36,34484.82,30528.5,22651.25
1133356.531,-4581.64,18964.34,7921.98,34503.46,30550.58,22671.37
1133356.533,-4604.48,19004.06,8043.72,34520.82,30607.27,22711.09
1133356.535,-4616.21,19021.47,8126.69,34526.54,30641.89,22736.74
1133356.537,-4627.32,19047.93,8251.33,34541.66,30704.17,22780.61
1133356.539,-4629.99,19039.2,8262.83,34533.12,30709.94,22777.99
1133356.541,-4620.98,19003.82,8159.92,34517.48,30660.49,22739.37
1133356.543,-4610.83,18975.78,8046.15,34502.08,30603.13,22695.21
1133356.545,-4608.49,18946.65,7921.89,34489.35,30545.81,22661.35
1133356.547,-4601.77,18952.94,7885.55,34498.5,30534.46,22663.5
1133356.549,-4607.49,19002.25,8014.3,34524.25,30595.83,22707.7
1133356.551,-4612.4,19025.47,8102.56,34533.5,30636.6,22731.83
1133356.553,-4617.83,19053.37,8215.19,34549.76,30694.15,22774.37
1133356.555,-4624.46,19063.0,8286.52,34553.58,30731.16,22798.21
1133356.557,-4616.55,19027.47,8203.03,34530.83,30685.57,22761.63
1133356.559,-4605.01,18994.33,8084.44,34515.86,30626.73,22717.62
1133356.561,-4592.04,18970.44,7981.68,34506.09,30575.8,22685.91
1133356.563,-4575.63,18951.7,7877.64,34499.41,30525.69,22658.16
1133356.565,-4582.55,18993.09,7976.91,34519.72,30575.71,22696.88
1133356.567,-4602.29,19020.8,8079.24,34530.45,30620.15,22726.87
1133356.569,-4624.65,19042.45,8170.75,34541.47,30662.92,22756.58
1133356.571,-4629.37,19064.71,8273.98,34557.16,30720.09,22793.34
1133356.573,-4616.02,19044.12,8246.95,34545.33,30709.6,22777.94
1133356.575,-4608.2,19009.74,8125.64,34523.4,30645.37,22729.88
1133356.577,-4608.58,18984.42,8032.08,34511.24,30593.92,22694.92
1133356.579,-4595.61,18947.84,7889.18,34491.83,30520.78,22651.2
1133356.581,-4594.18,18977.6,7933.43,34511.14,30547.48,22676.42
1133356.583,-4600.33,19013.79,8049.78,34525.21,30604.22,22715.38
1133356.585,-4609.2,19034.1,8135.84,34533.65,30644.71,22744.61
1133356.587,-4628.13,19058.18,8236.55,34545.81,30694.92,22783.23
1133356.589,-4636.77,19053.46,8268.98,34542.04,30710.03,22790.15
1133356.591,-4632.14,19012.26,8158.88,34516.72,30653.91,22744.42
1133356.593,-4617.64,18983.89,8057.02,34504.32,30601.98,22703.7
1133356.595,-4595.23,18946.75,7914.5,34486.01,30530.41,22660.07
1133356.597,-4583.22,18960.14,7887.03,34497.93,30525.83,22667.12
1133356.599,-4598.57,19006.83,8011.53,34523.87,30587.77,22713.57
1133356.601,-4616.31,19028.09,8103.8,34532.22,30627.4,22739.13
1133356.603,-4627.09,19043.3,8195.83,34537.75,30671.74,22765.21
1133356.605,-4634.38,19054.51,8275.22,34541.61,30711.23,22786.43
1133356.607,-4628.47,19023.18,8198.21,34526.92,30675.08,22756.67
1133356.609,-4619.22,18991.85,8089.73,34513.43,30621.39,22716.91
1133356.611,-4600.86,18965.63,7972.86,34504.23,30569.51,22682.76
1133356.613,-4588.84,18953.28,7873.35,34499.51,30521.73,22657.3
1133356.615,-4600.24,18998.1,7974.53,34523.78,30572.7,22696.26
1133356.617,-4610.73,19029.24,8082.58,34536.51,30622.96,22730.97
1133356.619,-4609.73,19050.03,8176.28,34546.05,30667.83,22761.54
1133356.621,-4611.06,19070.82,8279.71,34558.2,30719.38,22798.59
1133356.623,-4612.97,19043.07,8243.37,34539.61,30697.49,22778.8
1133356.625,-4612.06,19006.16,8128.98,34518.63,30637.36,22731.69
1133356.627,-4599.0,18983.56,8030.08,34508.33,30591.78,22697.74
1133356.629,-4575.63,18955.85,7888.17,34495.79,30525.5,22659.88
1133356.631,-4569.63,18990.47,7937.96,34522.25,30557.59,22691.44
1133356.633,-4584.79,19024.76,8055.26,34537.22,30608.61,22725.11
1133356.635,-4604.1,19044.07,8145.62,34541.71,30648.57,22750.81
1133356.637,-4620.6,19065.81,8249.57,34554.77,30702.31,22787.14
1133356.639,-4629.99,19057.42,8276.85,34546.81,30716.61,22792.29
1133356.641,-4624.32,19018.7,8163.31,34526.97,30661.21,22751.14
1133356.643,-4613.83,18993.0,8064.56,34514.67,30613.43,22713.66
1133356.645,-4591.56,18957.81,7923.75,34493.64,30543.62,22665.07
1133356.647,-4586.03,18961.48,7893.13,34499.55,30531.17,22663.79
1133356.649,-4601.43,19000.01,8005.19,34518.2,30582.0,22701.65
1133356.651,-4615.02,19023.33,8102.08,34524.87,30623.34,22729.4
1133356.653,-4614.02,19041.11,8187.2,34534.12,30664.45,22761.35
1133356.655,-4620.74,19054.51,8275.99,34540.13,30714.66,22792.49
1133356.657,-4620.93,19014.84,8183.91,34515.62,30670.31,22753.77
1133356.659,-4612.83,18985.18,8080.44,34500.51,30619.01,22711.9
1133356.661,-4604.96,18952.8,7956.08,34487.54,30559.02,22671.8
1133356.663,-4601.1,18937.3,7862.0,34482.72,30514.63,22651.39
1133356.665,-4607.68,18971.25,7948.88,34498.5,30554.2,22679.24
1133356.667,-4612.06,19004.11,8068.18,34514.81,30612.28,22715.71
1133356.669,-4618.74,19022.99,8140.9,34522.97,30646.76,22740.56
1133356.671,-4636.15,19053.27,8264.69,34541.99,30712.23,22787.24
1133356.673,-4642.49,19022.18,8222.68,34523.92,30688.77,22768.5
1133356.675,-4631.47,18988.66,8118.82,34509.62,30637.03,22727.68
1133356.677,-4614.4,18960.29,8006.53,34494.12,30578.33,22681.29
1133356.679,-4603.2,18933.49,7880.59,34480.62,30520.73,22648.15
1133356.681,-4610.49,18961.34,7913.4,34500.46,30541.23,22668.89
1133356.683,-4617.17,18997.1,8038.09,34517.86,30596.02,22705.89
1133356.685,-4633.38,19018.7,8116.25,34521.25,30627.06,22726.63
1133356.687,-4662.47,19049.22,8236.84,34535.56,30689.05,22766.07
1133356.689,-4642.58,19040.68,8255.77,34527.5,30697.83,22766.45
1133356.691,-4616.55,18998.91,8155.97,34508.04,30646.28,22729.73
1133356.693,-4608.82,18966.72,8043.15,34491.11,30589.16,22683.86
1133356.695,-4600.24,18937.97,7918.41,34474.42,30528.79,22644.57
1133356.697,-4591.27,18938.21,7870.63,34479.81,30508.38,22637.8
1133356.699,-4608.49,18990.28,8000.04,34510.9,30578.66,22685.82
1133356.701,-4619.84,19012.64,8087.45,34517.82,30618.15,22711.9
1133356.703,-4624.7,19033.67,8191.01,34525.92,30668.45,22746.61
1133356.705,-4640.96,19041.21,8264.02,34530.21,30708.65,22770.88
1133356.707,-4644.82,19013.93,8191.4,34512.24,30672.6,22744.37
1133356.709,-4621.22,18980.55,8070.18,34494.02,30611.95,22697.59
1133356.711,-4598.57,18952.04,7963.09,34481.91,30558.3,22661.45
1133356.713,-4589.51,18925.1,7847.98,34470.09,30503.56,22632.89
1133356.715,-4600.57,18966.92,7946.21,34494.79,30556.01,22672.32
1133356.717,-4610.92,18996.67,8047.1,34507.23,30600.79,22704.99
1133356.719,-4622.94,19018.51,8141.52,34517.48,30645.28,22737.36
1133356.721,-4639.53,19041.4,8246.09,34529.12,30700.31,22772.08
1133356.723,-4644.73,19016.32,8215.33,34506.28,30676.75,22749.09
1133356.725,-4633.57,18973.88,8093.26,34484.49,30610.99,22699.5
1133356.727,-4620.27,18952.99,8002.81,34478.1,30571.27,22668.13
1133356.729,-4603.34,18919.9,7864.14,34463.7,30504.04,22629.31
1133356.731,-4604.63,18953.95,7908.35,34487.39,30531.7,22656.44
1133356.733,-4614.5,18990.61,8025.12,34503.37,30586.91,22690.58
1133356.735,-4622.46,19010.21,8113.53,34512.05,30626.25,22716.1
1133356.737,-4637.53,19029.24,8213.66,34520.87,30675.08,22748.76
1133356.739,-4646.97,19026.42,8242.85,34514.67,30694.01,22756.15
1133356.741,-4631.62,18989.99,8135.7,34493.97,30639.41,22716.95
1133356.743,-4621.6,18962.05,8040.24,34484.01,30592.4,22682.0
1133356.745,-4612.78,18926.05,7900.19,34464.79,30523.35,22632.98
1133356.747,-4602.19,18940.83,7869.2,34477.05,30511.76,22633.98
1133356.749,-4603.77,18987.8,7991.36,34501.08,30572.66,22681.76
1133356.751,-4614.21,19009.64,8087.3,34511.76,30617.53,22712.28
1133356.753,-4630.66,19028.62,8182.24,34523.4,30664.59,22744.71
1133356.755,-4639.48,19040.87,8260.78,34528.64,30704.88,22771.79
1133356.757,-4626.61,19004.35,8183.96,34506.8,30665.12,22739.03
1133356.759,-4615.07,18969.06,8073.0,34486.63,30609.33,22697.45
1133356.761,-4612.97,18936.68,7951.64,34469.99,30551.53,22657.54
1133356.763,-4611.25,18920.76,7843.88,34463.22,30503.56,22637.8
1133356.765,-4618.41,18963.43,7942.63,34491.97,30556.78,22682.81
1133356.767,-4624.94,18990.71,8047.72,34507.09,30608.61,22716.81
1133356.769,-4639.91,19010.83,8138.61,34514.67,30653.72,22745.85
1133356.771,-4648.02,19030.14,8244.04,34528.21,30710.61,22781.42
1133356.773,-4644.92,19003.87,8211.33,34513.53,30694.2,22768.31
1133356.775,-4630.14,18968.16,8095.74,34494.21,30633.12,22721.29
1133356.777,-4626.66,18943.22,7997.23,34479.62,30580.57,22680.67
1133356.779,-4610.78,18911.08,7854.18,34465.13,30510.91,22637.85
1133356.781,-4609.35,18934.25,7893.18,34485.44,30533.6,22661.31
1133356.783,-4614.83,18975.69,8011.2,34506.23,30591.68,22700.5
1133356.785,-4626.04,19002.11,8107.85,34518.91,30635.65,22731.35
1133356.787,-4640.63,19027.62,8212.14,34531.88,30686.48,22769.07
1133356.789,-4649.02,19020.37,8251.29,34523.87,30704.31,22772.84
1133356.791,-4644.16,18983.75,8142.42,34504.47,30648.43,22727.87
1133356.793,-4632.71,18962.05,8049.87,34493.59,30601.41,22693.64
1133356.795,-4611.45,18934.06,7913.11,34481.1,30536.85,22654.49
1133356.797,-4612.06,18934.73,7873.63,34484.1,30517.49,22647.15
1133356.799,-4619.65,18973.97,7984.5,34502.89,30568.22,22683.38
1133356.801,-4627.42,19003.49,8090.83,34512.71,30613.43,22715.57
1133356.803,-4637.48,19025.38,8178.85,34523.59,30657.77,22746.23
1133356.805,-4645.21,19039.25,8269.69,34527.07,30705.98,22773.03
1133356.807,-4634.38,19005.54,8183.67,34505.94,30663.45,22737.84
1133356.809,-4634.43,18980.03,8086.63,34496.98,30615.33,22700.46
1133356.811,-4622.27,18949.99,7965.66,34482.86,30556.63,22662.88
1133356.813,-4600.24,18929.48,7865.48,34477.29,30510.29,22639.99
1133356.815,-4594.28,18971.25,7952.17,34501.75,30557.45,22676.47
1133356.817,-4604.15,19005.73,8072.04,34514.62,30611.71,22712.42
1133356.819,-4616.79,19015.27,8138.66,34515.43,30639.7,22730.4
1133356.821,-4632.09,19043.16,8261.06,34529.79,30701.97,22772.46
1133356.823,-4633.19,19019.18,8222.96,34515.1,30679.52,22753.38
1133356.825,-4626.08,18983.8,8116.34,34497.84,30627.49,22715.86
1133356.827,-4613.69,18957.52,8005.33,34482.91,30573.42,22675.66
1133356.829,-4599.38,18929.63,7876.4,34471.09,30516.68,22643.62
1133356.831,-4597.71,18954.8,7903.72,34488.49,30532.41,22663.55
1133356.833,-4606.06,18993.52,8027.84,34507.71,30590.44,22703.27
1133356.835,-4619.22,19010.5,8107.09,34513.91,30625.44,22727.59
1133356.837,-4637.67,19038.01,8226.44,34527.59,30687.48,22766.07
1133356.839,-4648.02,19026.95,8246.71,34519.1,30697.25,22769.74
1133356.841,-4647.3,18987.32,8143.81,34494.07,30643.9,22732.21
1133356.843,-4633.05,18953.52,8028.89,34477.38,30584.67,22686.77
1133356.845,-4617.45,18923.86,7908.35,34464.65,30530.93,22653.39
1133356.847,-4606.3,18925.1,7860.47,34474.33,30514.39,22653.25
1133356.849,-4618.84,18968.63,7984.07,34497.89,30573.99,22691.82
1133356.851,-4626.61,18991.28,8071.85,34499.46,30608.32,22713.52
1133356.853,-4626.47,19020.75,8180.91,34515.05,30664.78,22751.72
1133356.855,-4632.76,19029.67,8260.2,34524.97,30709.41,22779.23
1133356.857,-4634.14,18994.81,8184.72,34502.46,30670.22,22749.86
1133356.859,-4634.48,18959.19,8063.79,34482.44,30602.46,22698.64
1133356.861,-4633.38,18930.58,7957.98,34469.85,30551.34,22664.5
1133356.863,-4619.65,18910.08,7848.12,34463.79,30502.94,22638.85
1133356.865,-4626.51,18955.61,7947.4,34492.02,30554.78,22680.48
1133356.867,-4634.57,18984.99,8049.63,34504.37,30603.7,22713.33
1133356.869,-4638.29,19005.68,8139.13,34510.66,30647.14,22744.47
1133356.871,-4652.07,19027.62,8243.47,34523.21,30703.5,22782.85
1133356.873,-4650.21,19004.3,8215.19,34510.66,30692.25,22771.08
1133356.8749,-4630.52,18957.86,8090.21,34482.86,30624.25,22718.86
1133356.8769,-4623.6,18935.97,7998.04,34474.0,30578.81,22680.43
1133356.8789,-4626.04,18905.36,7858.99,34458.36,30511.43,22639.18
1133356.8809,-4627.37,18940.02,7898.95,34482.91,30537.18,22668.32
1133356.8829,-4617.79,18979.27,8018.35,34502.65,30593.68,22704.27
1133356.8849,-4621.89,18994.76,8105.95,34507.9,30631.69,22728.64
1133356.8869,-4639.39,19019.08,8208.04,34519.96,30681.57,22763.73
1133356.8889,-4648.11,19017.7,8241.37,34514.57,30698.83,22767.74
1133356.8909,-4643.25,18983.75,8140.76,34495.21,30650.86,22730.5
1133356.8929,-4627.75,18959.72,8045.39,34486.73,30601.12,22694.54
1133356.8949,-4616.4,18923.86,7908.58,34469.27,30535.75,22649.1
1133356.8969,-4610.87,18931.39,7871.2,34476.81,30519.82,22647.86
1133356.8989,-4616.36,18977.26,7991.65,34503.7,30578.04,22689.25
1133356.9009,-4620.93,19001.1,8089.21,34514.1,30619.05,22715.43
1133356.9029,-4632.47,19018.56,8183.58,34519.58,30665.93,22748.47
1133356.9049,-4652.21,19031.38,8261.97,34525.11,30705.84,22771.69
1133356.9069,-4644.44,18995.91,8186.96,34505.18,30666.83,22738.79
