TimeStamp,Fpz,Gnd,Fz,Cz,CPz,POz
1133018.8894,-1901.53,25682.69,12594.27,42076.4,40399.84,30273.58
1133018.8914,-1872.4,25656.42,12367.44,42066.53,40327.46,30241.35
1133018.8934,-1881.12,25717.31,12542.15,42109.3,40401.13,30301.96
1133018.8954,-1887.42,25763.23,12759.26,42134.34,40477.61,30351.36
1133018.8974,-1897.0,25788.17,12938.69,42145.69,40531.64,30387.12
1133018.8994,-1912.64,25811.72,13108.78,42146.64,40583.76,30414.97
1133018.9014,-1916.12,25788.74,13087.99,42128.81,40576.03,30396.13
1133018.9034,-1908.35,25739.24,12863.69,42104.25,40493.64,30337.53
1133018.9054,-1894.43,25719.79,12703.66,42105.39,40444.57,30306.77
1133018.9074,-1891.57,25669.53,12425.71,42079.88,40344.29,30246.79
1133018.9094,-1895.43,25689.27,12447.93,42084.75,40344.62,30254.37
1133018.9114,-1876.55,25757.46,12686.54,42122.32,40435.08,30317.21
1133018.9134,-1876.64,25783.02,12879.56,42130.9,40498.21,30354.93
1133018.9154,-1895.0,25801.52,13049.75,42139.25,40556.05,30390.7
1133018.9174,-1911.97,25804.57,13144.92,42139.82,40592.1,30410.87
1133018.9194,-1896.0,25754.5,12940.55,42113.83,40521.2,30357.79
1133018.9214,-1881.22,25719.84,12758.4,42101.01,40461.35,30316.07
1133018.9234,-1867.72,25681.31,12509.78,42083.46,40378.15,30268.63
1133018.9254,-1858.66,25687.46,12408.07,42096.52,40353.45,30269.77
1133018.9274,-1861.05,25745.54,12620.83,42131.48,40430.03,30323.75
1133018.9294,-1869.34,25779.77,12832.79,42143.92,40499.55,30369.09
1133018.9314,-1879.84,25796.7,12979.75,42146.35,40544.75,30394.7
1133018.9334,-1903.34,25818.78,13155.13,42153.41,40609.22,30426.98
1133018.9354,-1900.1,25777.63,13019.13,42126.42,40557.91,30388.93
1133018.9374,-1895.52,25729.37,12811.23,42100.39,40480.52,30331.62
