Timestamp,Event
1686188490648,Spacebar
1686188490814,Spacebar
1686188490957,Spacebar
1686188491088,Spacebar
1686188491215,Spacebar
1686188491330,Spacebar
1686188491447,Spacebar
1686188491462,Over
1686188491566,Spacebar
1686188492931,Start
1686188493320,Spacebar
1686188493796,Spacebar
1686188494148,Spacebar
1686188494559,Spacebar
1686188494923,Spacebar
1686188495381,Spacebar
1686188495709,Spacebar
1686188496187,Spacebar
1686188496636,Spacebar
1686188497265,Spacebar
1686188497464,Spacebar
1686188497544,Over
1686188498781,Start
1686188499075,Spacebar
1686188499565,Spacebar
1686188499846,Spacebar
1686188500568,Spacebar
1686188500980,Spacebar
1686188501102,Spacebar
1686188501219,Spacebar
1686188501325,Spacebar
1686188501432,Spacebar
1686188501461,Over
1686188501574,Spacebar
1686188503050,Start
1686188503449,Spacebar
1686188503996,Spacebar
1686188504632,Spacebar
1686188505147,Spacebar
1686188505316,Spacebar
1686188505524,Spacebar
1686188505941,Spacebar
1686188506414,Spacebar
1686188506714,Spacebar
1686188507544,Over
1686188507663,Spacebar
1686188507813,Spacebar
1686188509275,Start
1686188509604,Spacebar
1686188510052,Spacebar
1686188510484,Spacebar
1686188511205,Spacebar
1686188511749,Spacebar
1686188512155,Spacebar
1686188512633,Spacebar
1686188512763,Spacebar
1686188512880,Spacebar
1686188512996,Spacebar
1686188513122,Spacebar
1686188513754,Spacebar
1686188514212,Spacebar
1686188514606,Spacebar
1686188515129,Spacebar
1686188515255,Spacebar
1686188515368,Spacebar
1686188515485,Spacebar
1686188515593,Spacebar
1686188515627,Over
1686188515719,Spacebar
1686188516840,Start
1686188517215,Spacebar
1686188517763,Spacebar
1686188518189,Spacebar
1686188518424,Spacebar
1686188518862,Spacebar
1686188519667,Spacebar
1686188519821,Spacebar
1686188519961,Over
1686188520572,Start
1686188521623,Spacebar
1686188522203,Spacebar
1686188522586,Spacebar
1686188522787,Spacebar
1686188523056,Spacebar
1686188523562,Spacebar
1686188524087,Spacebar
1686188524389,Spacebar
1686188524548,Spacebar
1686188524668,Spacebar
1686188524812,Spacebar
1686188525438,Spacebar
1686188525906,Spacebar
1686188526330,Spacebar
1686188527167,Spacebar
1686188527423,Spacebar
1686188527904,Spacebar
1686188528196,Spacebar
1686188528909,Spacebar
1686188529070,Spacebar
1686188529345,Spacebar
1686188529486,Spacebar
1686188529629,Spacebar
1686188529748,Spacebar
1686188530297,Spacebar
1686188530814,Spacebar
1686188531239,Spacebar
1686188531831,Spacebar
1686188532307,Spacebar
1686188532612,Spacebar
1686188532731,Spacebar
1686188532849,Spacebar
1686188532971,Spacebar
1686188533290,Spacebar
1686188533875,Spacebar
1686188534278,Spacebar
1686188534552,Spacebar
1686188534748,Spacebar
1686188535448,Spacebar
1686188535787,Spacebar
1686188536512,Spacebar
1686188536964,Spacebar
1686188537418,Spacebar
1686188537580,Spacebar
1686188537697,Spacebar
1686188537821,Spacebar
1686188537942,Spacebar
1686188538063,Spacebar
1686188538188,Spacebar
1686188538649,Spacebar
1686188539096,Spacebar
1686188539564,Spacebar
1686188539907,Spacebar
1686188540081,Spacebar
1686188540223,Spacebar
1686188540371,Spacebar
1686188540505,Spacebar
1686188541329,Spacebar
1686188541457,Over
1686188542804,Start
1686188543212,Spacebar
1686188543729,Spacebar
1686188544462,Spacebar
1686188544882,Spacebar
1686188545033,Spacebar
1686188545187,Spacebar
1686188545349,Spacebar
1686188545487,Spacebar
1686188545979,Spacebar
1686188546325,Spacebar
1686188546681,Spacebar
1686188546864,Spacebar
1686188547171,Spacebar
1686188547551,Spacebar
1686188548098,Spacebar
1686188548888,Spacebar
1686188549246,Spacebar
1686188549845,Spacebar
1686188550038,Spacebar
1686188550172,Spacebar
1686188550283,Spacebar
1686188550408,Spacebar
1686188550529,Spacebar
1686188550627,Over
1686188552124,Start
1686188552529,Spacebar
1686188553062,Spacebar
1686188553603,Spacebar
1686188554046,Spacebar
1686188554406,Spacebar
1686188554912,Spacebar
1686188555182,Spacebar
1686188555288,Spacebar
1686188555445,Spacebar
1686188555579,Spacebar
1686188556447,Spacebar
1686188556598,Spacebar
1686188556734,Spacebar
1686188556880,Spacebar
1686188556982,Spacebar
1686188557088,Spacebar
1686188557291,Over
1686188558854,Start
1686188559162,Spacebar
1686188559682,Spacebar
1686188560102,Spacebar
1686188560612,Spacebar
1686188561279,Spacebar
1686188561554,Spacebar
1686188561716,Spacebar
1686188562046,Spacebar
1686188562498,Spacebar
1686188562661,Spacebar
1686188562811,Spacebar
1686188562955,Spacebar
1686188563069,Spacebar
1686188563239,Spacebar
1686188563880,Spacebar
1686188564318,Spacebar
1686188564892,Spacebar
1686188565285,Spacebar
1686188565854,Spacebar
1686188566016,Spacebar
1686188566491,Spacebar
1686188566835,Spacebar
1686188567141,Spacebar
1686188567395,Spacebar
1686188567957,Spacebar
1686188568279,Spacebar
1686188568657,Spacebar
1686188569220,Spacebar
1686188569512,Spacebar
1686188569930,Spacebar
1686188570345,Spacebar
1686188570795,Spacebar
1686188571459,Over
1686188571628,Spacebar
1686188573485,Start
1686188573891,Spacebar
1686188574445,Spacebar
1686188574787,Spacebar
1686188575485,Spacebar
1686188575888,Spacebar
1686188576254,Spacebar
1686188576618,Spacebar
1686188577146,Spacebar
1686188577578,Spacebar
1686188578129,Spacebar
1686188578460,Spacebar
1686188578763,Spacebar
1686188579129,Spacebar
1686188579288,Spacebar
1686188579441,Spacebar
1686188579564,Spacebar
1686188579694,Spacebar
1686188579841,Spacebar
1686188580427,Spacebar
1686188581188,Spacebar
1686188581672,Spacebar
1686188581813,Spacebar
1686188581933,Spacebar
1686188582046,Spacebar
1686188582162,Spacebar
1686188582299,Spacebar
1686188582416,Spacebar
1686188583052,Spacebar
1686188583378,Spacebar
1686188583537,Spacebar
1686188583822,Spacebar
1686188584613,Spacebar
1686188584928,Spacebar
1686188585140,Spacebar
1686188585316,Spacebar
1686188585457,Spacebar
1686188585611,Spacebar
1686188586111,Spacebar
1686188586556,Spacebar
1686188586970,Spacebar
1686188587314,Spacebar
1686188588055,Spacebar
1686188588447,Spacebar
1686188588771,Spacebar
1686188588962,Spacebar
1686188589652,Spacebar
1686188590045,Spacebar
1686188590212,Spacebar
1686188590379,Spacebar
1686188590527,Spacebar
1686188590954,Spacebar
1686188591115,Spacebar
1686188591270,Spacebar
1686188591419,Spacebar
1686188591565,Spacebar
1686188592291,Over
1686188593579,Start
1686188593990,Spacebar
1686188594563,Spacebar
1686188594952,Spacebar
1686188595129,Spacebar
1686188595288,Spacebar
1686188595455,Spacebar
1686188595587,Spacebar
1686188595609,Over
1686188595773,Spacebar
1686188597229,Start
1686188597720,Spacebar
1686188598481,Spacebar
1686188598657,Spacebar
1686188598916,Spacebar
1686188599161,Spacebar
1686188599350,Spacebar
1686188599469,Spacebar
1686188599580,Spacebar
1686188599695,Spacebar
1686188599792,Over
1686188599810,Spacebar
1686188601250,Start
1686188601623,Spacebar
1686188602113,Spacebar
1686188602546,Spacebar
1686188603160,Spacebar
1686188603353,Spacebar
1686188603374,Over
1686188603529,Spacebar
1686188605079,Start
1686188605483,Spacebar
1686188606054,Spacebar
1686188606361,Spacebar
1686188606651,Spacebar
1686188607021,Spacebar
1686188607450,Spacebar
1686188607935,Spacebar
1686188608469,Spacebar
1686188608638,Spacebar
1686188608983,Spacebar
1686188609682,Spacebar
1686188610162,Spacebar
1686188610505,Spacebar
1686188610895,Spacebar
1686188611072,Spacebar
1686188611201,Spacebar
1686188611333,Spacebar
1686188611872,Spacebar
1686188612351,Spacebar
1686188612777,Spacebar
1686188613234,Spacebar
1686188613430,Spacebar
1686188613613,Spacebar
1686188613739,Spacebar
1686188613896,Spacebar
1686188614705,Spacebar
1686188615011,Spacebar
1686188615177,Spacebar
1686188615329,Spacebar
1686188615760,Spacebar
1686188616461,Spacebar
1686188616820,Spacebar
1686188617003,Spacebar
1686188617190,Spacebar
1686188617595,Spacebar
1686188618046,Spacebar
1686188618505,Spacebar
1686188618915,Spacebar
1686188619116,Spacebar
1686188619281,Spacebar
1686188619599,Spacebar
1686188619786,Spacebar
1686188620624,Over
1686188622110,Start
1686188622543,Spacebar
1686188623044,Spacebar
1686188623546,Spacebar
1686188624057,Spacebar
1686188624277,Spacebar
1686188624483,Spacebar
1686188624621,Spacebar
1686188624761,Spacebar
1686188625570,Spacebar
1686188625817,Spacebar
1686188625875,Over
1686188626011,Spacebar
1686188626153,Spacebar
1686188627444,Start
1686188627786,Spacebar
1686188628373,Spacebar
1686188628793,Spacebar
1686188629256,Spacebar
1686188629411,Spacebar
1686188629561,Spacebar
1686188629695,Spacebar
1686188629829,Spacebar
1686188630294,Spacebar
1686188630506,Spacebar
1686188630694,Spacebar
1686188631485,Spacebar
1686188632246,Spacebar
1686188632432,Spacebar
1686188632872,Spacebar
1686188633061,Spacebar
1686188633202,Spacebar
1686188633699,Spacebar
1686188633911,Spacebar
1686188634383,Spacebar
1686188634787,Spacebar
1686188635060,Spacebar
1686188635184,Spacebar
1686188635303,Spacebar
1686188635415,Spacebar
1686188635530,Spacebar
1686188635639,Spacebar
1686188636414,Spacebar
1686188636540,Over
1686188638379,Start
1686188638711,Spacebar
1686188639219,Spacebar
1686188639652,Spacebar
1686188640144,Spacebar
1686188640626,Spacebar
1686188640837,Spacebar
