TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1390.1906,252.052,37.454,982.588,1023.75,-2266.25,-1050.0,82.08,33.44,-322.24
1390.2406,248.026,44.469,983.198,1050.0,-2975.0,-1373.75,83.6,24.32,-332.88
1390.2906,260.897,43.31,985.638,866.25,-3080.0,-1076.25,80.56,25.84,-325.28
1390.3406,257.054,44.103,983.747,1041.25,-2135.0,-971.25,77.52,31.92,-328.32
1390.3906,254.98,44.713,980.941,936.25,-2371.25,-1155.0,83.6,19.76,-326.8
1390.4406,252.418,34.099,987.285,647.5,-3456.25,-1470.0,59.28,30.4,-322.24
1390.4906,255.163,38.125,985.76,1776.25,-3342.5,-1426.25,69.92,33.44,-337.44
1390.5406,253.577,45.811,981.185,1312.5,-3088.75,-472.5,79.04,16.72,-326.8
1390.5906,261.69,41.236,984.723,1146.25,-3115.0,-673.75,89.68,28.88,-328.32
1390.6406,256.993,43.127,988.078,1233.75,-2528.75,-1408.75,66.88,38.0,-317.68
1390.6906,253.76,41.968,986.492,988.75,-2808.75,-1137.5,79.04,28.88,-343.52
1390.7406,257.725,43.554,981.856,1093.75,-2476.25,-577.5,85.12,24.32,-329.84
1390.7906,261.263,43.188,985.516,1365.0,-2275.0,-1435.0,66.88,33.44,-338.96
1390.8406,257.115,47.58,982.283,1225.0,-1855.0,-1207.5,69.92,27.36,-316.16
1390.8906,255.651,43.31,983.991,507.5,-2266.25,-630.0,86.64,30.4,-320.72
1390.9406,252.723,38.308,985.821,805.0,-2415.0,-1347.5,68.4,25.84,-331.36
1390.9906,253.76,40.748,983.137,1321.25,-2966.25,-1671.25,72.96,34.96,-332.88
1391.0406,255.285,42.883,981.795,1181.25,-3062.5,-498.75,74.48,27.36,-332.88
1391.0906,260.226,41.785,983.503,1277.5,-3141.25,-376.25,69.92,38.0,-319.2
1391.1408,261.568,42.517,982.649,1303.75,-2607.5,-1505.0,72.96,28.88,-338.96
1391.1906,256.627,47.397,983.625,980.0,-2397.5,-1058.75,86.64,34.96,-351.12
1391.2407,261.385,43.859,982.405,997.5,-3298.75,-761.25,77.52,34.96,-316.16
1391.2906,254.004,44.103,982.893,1207.5,-2843.75,-1050.0,86.64,22.8,-335.92
1391.3407,253.882,46.787,982.405,1076.25,-3001.25,-971.25,74.48,39.52,-320.72
1391.3906,256.017,39.894,983.93,980.0,-2021.25,-962.5,82.08,33.44,-326.8
1391.4406,255.163,41.907,983.015,1260.0,-2992.5,-1198.75,79.04,33.44,-325.28
1391.4906,257.786,43.737,983.015,1137.5,-2353.75,-1067.5,86.64,39.52,-326.8
1391.5406,253.699,44.713,983.32,918.75,-2870.0,-770.0,68.4,30.4,-319.2
1391.5906,253.394,46.299,983.808,1653.75,-2310.0,-997.5,83.6,24.32,-317.68
1391.6406,252.357,47.397,987.895,805.0,-3298.75,-638.75,71.44,19.76,-334.4
1391.6906,265.106,46.726,980.331,630.0,-3237.5,-945.0,74.48,28.88,-323.76
1391.7406,262.117,42.456,981.795,437.5,-2266.25,-1347.5,72.96,33.44,-322.24
1391.7906,257.054,42.212,986.858,813.75,-2170.0,-1365.0,74.48,25.84,-329.84
1391.8406,257.786,42.09,986.431,507.5,-1601.25,-1163.75,89.68,41.04,-332.88
1391.8906,242.536,39.894,985.821,1618.75,-2047.5,-700.0,91.2,27.36,-323.76
1391.9406,253.028,41.846,984.601,542.5,-3561.25,-971.25,60.8,30.4,-322.24
1391.9906,258.823,39.162,982.405,1120.0,-2817.5,-1242.5,82.08,25.84,-329.84
1392.0406,260.897,50.691,982.222,840.0,-2100.0,-577.5,83.6,30.4,-329.84
1392.0906,256.932,44.774,985.821,245.0,-2362.5,-341.25,71.44,39.52,-334.4
1392.1406,259.982,33.733,985.821,621.25,-2170.0,-2327.5,74.48,24.32,-335.92
1392.1906,254.858,40.87,983.625,1583.75,-1758.75,-1443.75,80.56,34.96,-326.8
1392.2406,252.418,42.761,981.734,778.75,-2283.75,96.25,76.0,30.4,-337.44
1392.2906,252.967,41.114,985.028,1233.75,-2135.0,-1303.75,72.96,24.32,-337.44
1392.3406,252.235,45.262,985.272,918.75,-2546.25,-1618.75,92.72,22.8,-328.32
1392.3906,256.2,39.955,985.333,621.25,-2808.75,-533.75,77.52,25.84,-323.76
1392.4406,256.627,40.748,983.686,971.25,-2835.0,-691.25,59.28,24.32,-319.2
1392.4906,257.176,40.382,984.357,323.75,-1855.0,-1330.0,77.52,16.72,-320.72
1392.5406,253.089,36.112,986.187,630.0,-1855.0,-1391.25,92.72,27.36,-322.24
1392.5906,254.553,38.979,986.065,997.5,-2117.5,-1041.25,54.72,33.44,-329.84
1392.6406,255.285,37.027,981.856,927.5,-1846.25,-1023.75,86.64,28.88,-322.24
1392.6906,250.832,39.467,983.93,1102.5,-1470.0,-1085.0,54.72,31.92,-337.44
1392.7406,247.05,35.563,986.431,1303.75,-1907.5,-1015.0,74.48,38.0,-328.32
1392.7906,247.477,44.713,986.187,1268.75,-2476.25,-848.75,74.48,33.44,-338.96
