Timestamp,Event
1686793071513,Start
1686793071514,Spacebar
1686793071962,Spacebar
1686793072418,Spacebar
1686793072858,Spacebar
1686793073141,Spacebar
1686793073591,Spacebar
1686793073757,Spacebar
1686793073917,Spacebar
1686793074791,Spacebar
1686793075145,Spacebar
1686793075299,Spacebar
1686793075433,Spacebar
1686793075576,Spacebar
1686793075697,Spacebar
1686793075805,Over
1686793075825,Spacebar
1686793075964,Spacebar
1686793077443,Start
1686793077845,Spacebar
1686793078259,Spacebar
1686793078817,Spacebar
1686793079368,Spacebar
1686793080041,Spacebar
1686793080375,Spacebar
1686793080575,Spacebar
1686793081130,Spacebar
1686793081703,Spacebar
1686793081958,Spacebar
1686793082475,Spacebar
1686793082664,Spacebar
1686793082801,Spacebar
1686793082926,Spacebar
1686793083043,Spacebar
1686793083161,Spacebar
1686793083281,Spacebar
1686793083304,Over
1686793084325,Start
1686793084698,Spacebar
1686793085144,Spacebar
1686793085608,Spacebar
1686793086289,Spacebar
1686793086614,Spacebar
1686793086878,Spacebar
1686793087191,Spacebar
1686793087369,Spacebar
1686793087742,Spacebar
1686793087891,Spacebar
1686793088028,Spacebar
1686793088164,Spacebar
1686793088308,Spacebar
1686793088807,Spacebar
1686793089070,Spacebar
1686793089221,Over
1686793091441,Start
1686793091816,Spacebar
1686793092358,Spacebar
1686793092641,Spacebar
1686793092815,Spacebar
1686793093077,Spacebar
1686793093601,Spacebar
1686793093982,Spacebar
1686793094875,Spacebar
1686793095208,Spacebar
1686793095383,Spacebar
1686793095501,Spacebar
1686793095641,Spacebar
1686793095790,Spacebar
1686793095933,Spacebar
1686793096134,Spacebar
1686793096491,Spacebar
1686793097358,Spacebar
1686793097647,Spacebar
1686793097826,Spacebar
1686793098224,Spacebar
1686793098474,Spacebar
1686793098641,Spacebar
1686793098796,Spacebar
1686793098942,Spacebar
1686793099108,Spacebar
1686793099909,Spacebar
1686793100179,Spacebar
1686793100316,Spacebar
1686793100441,Spacebar
1686793100558,Spacebar
1686793100674,Spacebar
1686793100803,Over
1686793101955,Start
1686793102510,Spacebar
1686793102991,Spacebar
1686793103614,Spacebar
1686793104198,Spacebar
1686793104358,Spacebar
1686793104499,Spacebar
1686793104631,Spacebar
1686793104757,Spacebar
1686793104869,Spacebar
1686793104972,Over
1686793104991,Spacebar
1686793106191,Start
1686793106541,Spacebar
1686793107008,Spacebar
1686793107575,Spacebar
1686793107952,Spacebar
1686793108287,Over
1686793109615,Start
1686793109892,Spacebar
1686793110576,Spacebar
1686793110774,Spacebar
1686793110940,Spacebar
1686793111091,Spacebar
1686793111233,Spacebar
1686793111395,Spacebar
1686793111990,Spacebar
1686793112870,Over
1686793112891,Spacebar
1686793113074,Spacebar
1686793113990,Start
1686793114313,Spacebar
1686793114841,Spacebar
1686793115110,Spacebar
1686793115591,Spacebar
1686793116050,Spacebar
1686793116368,Spacebar
1686793116547,Spacebar
1686793117365,Spacebar
1686793117471,Over
1686793118832,Start
1686793119269,Spacebar
1686793119714,Spacebar
1686793120143,Spacebar
1686793120574,Spacebar
1686793120981,Spacebar
1686793121162,Spacebar
1686793121328,Spacebar
1686793121481,Spacebar
1686793121751,Spacebar
