TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
95310.5312,103.639,-146.705,1019.981,2073.75,883.75,-5845.0,174.8,50.16,-405.84
95310.5812,88.694,-133.041,1011.319,1461.25,1400.0,-5468.75,202.16,51.68,-395.2
95310.6312,70.333,-137.189,1017.907,2336.25,-140.0,-1907.5,197.6,48.64,-398.24
95310.6813,71.614,-150.975,1019.92,3141.25,-183.75,-2791.25,191.52,57.76,-405.84
95310.7312,77.958,-139.629,1012.234,4593.75,-271.25,-4261.25,196.08,38.0,-405.84
95310.7812,67.405,-123.159,1013.088,4418.75,-148.75,-5705.0,193.04,41.04,-401.28
95310.8312,64.965,-116.754,1017.663,3543.75,192.5,-4523.75,180.88,48.64,-405.84
95310.8812,59.475,-111.569,1019.31,2406.25,-997.5,-927.5,196.08,38.0,-402.8
95310.9312,59.17,-117.486,1018.212,1898.75,-1225.0,210.0,188.48,38.0,-395.2
95310.9812,63.806,-122.427,1017.907,883.75,-2765.0,-560.0,202.16,48.64,-398.24
95311.0312,61.793,-118.767,1020.225,1487.5,-2695.0,-1793.75,200.64,39.52,-408.88
95311.0812,61.732,-116.51,1014.43,761.25,-3395.0,-1085.0,206.72,39.52,-401.28
95311.1312,66.124,-125.843,1019.127,140.0,-2843.75,-1067.5,170.24,53.2,-405.84
95311.1812,67.954,-129.137,1021.079,927.5,-2222.5,-1758.75,199.12,45.6,-405.84
95311.2312,63.318,-116.937,1019.798,1522.5,-2817.5,-857.5,196.08,38.0,-402.8
95311.2812,65.453,-122.488,1014.857,892.5,-3132.5,-472.5,194.56,39.52,-398.24
95311.3312,67.161,-122.183,1017.297,1750.0,-2633.75,-936.25,179.36,39.52,-405.84
95311.3812,74.359,-129.198,1016.199,1951.25,-682.5,-3412.5,173.28,38.0,-398.24
95311.4312,79.239,-158.539,1021.872,4016.25,831.25,-11637.5,182.4,41.04,-396.72
95311.4812,76.86,-115.656,1019.92,8785.0,2738.75,-26171.25,209.76,33.44,-411.92
95311.5312,66.612,-94.855,1020.53,7945.0,4865.0,-28700.0,183.92,33.44,-390.64
95311.5812,44.713,-75.03,1022.665,6177.5,3395.0,-25165.0,205.2,15.2,-413.44
95311.6312,42.334,-62.708,1020.286,2170.0,3071.25,-17876.25,202.16,18.24,-407.36
95311.6812,34.404,-100.467,1025.41,726.25,3850.0,-12512.5,223.44,12.16,-413.44
95311.7312,29.341,-85.705,1017.968,735.0,1968.75,-6965.0,231.04,12.16,-422.56
95311.7812,23.302,-91.073,1021.201,-883.75,-236.25,-1645.0,217.36,4.56,-411.92
95311.8312,28.426,-114.253,1023.824,-236.25,-1268.75,997.5,223.44,7.6,-408.88
95311.8812,22.997,-106.689,1019.188,1470.0,-3281.25,901.25,214.32,19.76,-422.56
95311.9312,18.361,-79.605,1021.994,2100.0,-5267.5,10473.75,229.52,24.32,-410.4
95311.9812,26.108,-77.348,1020.408,-2782.5,-8295.0,22032.5,221.92,19.76,-421.04
95312.0312,55.815,-109.373,1021.75,-2966.25,-3920.0,26792.5,215.84,24.32,-421.04
95312.0812,48.434,-121.939,1020.957,-1881.25,-2065.0,17902.5,214.32,31.92,-418.0
95312.1314,42.151,-118.95,1021.323,-813.75,-1933.75,10823.75,206.72,27.36,-404.32
95312.1812,36.173,-107.909,1021.445,358.75,-2283.75,3753.75,217.36,30.4,-407.36
95312.2312,26.84,-101.26,1018.7,-262.5,-1986.25,2143.75,211.28,30.4,-408.88
95312.2812,19.764,-104.981,1014.491,-2213.75,-2896.25,1513.75,214.32,25.84,-401.28
95312.3312,18.91,-110.532,1020.713,-2642.5,-4628.75,980.0,191.52,41.04,-421.04
95312.3812,27.328,-123.83,1018.7,-3246.25,-5530.0,918.75,209.76,48.64,-424.08
95312.4312,38.552,-126.453,1016.809,-2861.25,-4707.5,1085.0,217.36,41.04,-402.8
95312.4812,40.016,-130.052,1015.894,-2826.25,-4628.75,831.25,214.32,48.64,-408.88
95312.5312,43.249,-135.725,1016.748,-2170.0,-3876.25,1216.25,194.56,50.16,-419.52
95312.5812,48.434,-141.154,1015.589,-2030.0,-3613.75,1190.0,208.24,53.2,-428.64
95312.6312,44.652,-146.949,1018.517,-1268.75,-4296.25,218.75,206.72,44.08,-411.92
95312.6812,48.739,-147.742,1018.334,-428.75,-2362.5,-1347.5,220.4,50.16,-404.32
95312.7312,38.857,-143.411,1013.515,1190.0,-2100.0,-3342.5,212.8,45.6,-410.4
95312.7812,38.918,-132.858,1017.297,-813.75,-2082.5,-2275.0,206.72,51.68,-428.64
95312.8312,40.931,-148.413,1018.273,971.25,-2292.5,-2310.0,209.76,60.8,-404.32
95312.8812,42.944,-137.677,1013.454,70.0,-1951.25,-2467.5,212.8,47.12,-392.16
95312.9312,37.393,-142.496,1015.711,-560.0,-1680.0,-2861.25,200.64,51.68,-414.96
95312.9812,37.271,-143.716,1015.467,-26.25,-2248.75,-2747.5,205.2,47.12,-418.0
95313.0312,32.635,-144.265,1018.517,-498.75,-2511.25,-2555.0,211.28,56.24,-421.04
