TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1923.7444,-325.435,90.646,960.811,892.5,-3500.0,-1583.75,449.92,-39.52,-425.6
1923.7944,-327.692,84.729,961.97,1496.25,-2686.25,-1172.5,433.2,-53.2,-408.88
1923.8444,-325.191,90.707,962.946,1583.75,-2695.0,-568.75,440.8,-39.52,-427.12
1923.8944,-325.496,91.439,965.203,988.75,-2721.25,-1251.25,449.92,-53.2,-431.68
1923.9444,-326.777,92.171,963.922,700.0,-2563.75,-1715.0,437.76,-36.48,-428.64
1923.9944,-330.01,85.644,964.288,595.0,-2257.5,-612.5,457.52,-51.68,-430.16
1924.0444,-331.84,86.193,963.678,813.75,-2423.75,-402.5,440.8,-54.72,-413.44
1924.0944,-329.522,89.975,961.543,1067.5,-2493.75,-1557.5,449.92,-57.76,-425.6
1924.1444,-330.01,85.4,960.933,1391.25,-2625.0,-2222.5,452.96,-54.72,-421.04
1924.1944,-330.986,86.132,962.885,1855.0,-2607.5,-2213.75,466.64,-45.6,-422.56
1924.2444,-330.376,89.67,962.458,2038.75,-2765.0,-3640.0,448.4,-63.84,-418.0
1924.2944,-328.424,84.79,961.848,2511.25,-3185.0,-5005.0,439.28,-53.2,-421.04
1924.3444,-327.936,84.607,964.166,3482.5,-2441.25,-5512.5,457.52,-38.0,-425.6
1924.3944,-332.816,91.012,961.604,3412.5,-2222.5,-4130.0,454.48,-45.6,-419.52
1924.4444,-334.585,94.855,959.225,2598.75,-2887.5,-1846.25,463.6,-53.2,-416.48
1924.4944,-332.755,97.722,960.018,2213.75,-3106.25,-2091.25,433.2,-48.64,-402.8
1924.5444,-328.668,93.513,965.081,2196.25,-3045.0,-3946.25,451.44,-56.24,-428.64
1924.5944,-331.718,91.195,962.458,2835.0,-2948.75,-4821.25,459.04,-51.68,-410.4
1924.6444,-333.67,93.879,959.652,2607.5,-2756.25,-3911.25,446.88,-54.72,-408.88
1924.6944,-335.378,94.001,961.604,1627.5,-3885.0,-1933.75,430.16,-45.6,-433.2
1924.7444,-327.021,92.171,963.495,1382.5,-3333.75,-1330.0,445.36,-44.08,-414.96
1924.7944,-332.145,93.574,959.591,1820.0,-3158.75,-1618.75,457.52,-56.24,-422.56
1924.8444,-328.119,96.197,960.323,2073.75,-3053.75,-2213.75,465.12,-63.84,-410.4
1924.8944,-331.291,93.208,964.959,866.25,-2616.25,-1758.75,452.96,-57.76,-418.0
1924.9444,-329.888,91.439,962.519,1111.25,-2940.0,-1190.0,448.4,-54.72,-424.08
1924.9944,-327.509,91.744,960.689,1268.75,-2712.5,-1531.25,454.48,-53.2,-422.56
1925.0444,-332.755,94.55,960.994,1907.5,-2126.25,-1058.75,466.64,-63.84,-422.56
1925.0944,-335.5,97.478,960.323,1662.5,-2677.5,-638.75,440.8,-51.68,-414.96
1925.1444,-330.315,97.112,959.225,980.0,-2747.5,-1146.25,436.24,-50.16,-425.6
1925.1944,-334.28,92.964,960.567,1662.5,-3071.25,-1610.0,462.08,-59.28,-418.0
1925.2444,-332.023,98.637,964.532,752.5,-3491.25,-1802.5,459.04,-51.68,-413.44
1925.2944,-324.703,86.193,963.19,866.25,-2756.25,-726.25,459.04,-57.76,-408.88
1925.3446,-329.4,94.55,965.142,1548.75,-2511.25,-918.75,443.84,-63.84,-413.44
1925.3944,-322.202,87.474,962.58,603.75,-2423.75,-638.75,462.08,-53.2,-427.12
1925.4445,-332.633,93.147,964.349,3202.5,-1872.5,-936.25,451.44,-63.84,-428.64
1925.4944,-331.901,103.822,956.724,-1723.75,-3613.75,-1041.25,465.12,-51.68,-413.44
1925.5444,-327.692,67.466,966.423,1566.25,-2476.25,175.0,471.2,-62.32,-422.56
