TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
2530.7406,-328.058,-68.442,962.153,1233.75,-577.5,-682.5,351.12,98.8,-449.92
2530.7906,-325.618,-75.518,960.323,306.25,-1461.25,-630.0,360.24,83.6,-463.6
2530.8406,-328.424,-77.348,960.201,822.5,201.25,-1671.25,375.44,95.76,-449.92
2530.8906,-332.633,-75.213,962.58,813.75,-1216.25,-1618.75,372.4,94.24,-452.96
2530.9406,-333.304,-76.433,959.957,971.25,-813.75,-717.5,373.92,98.8,-454.48
2530.9906,-333.609,-79.788,965.02,708.75,-1890.0,-717.5,376.96,83.6,-446.88
2531.0406,-333.975,-74.908,958.737,1365.0,-2703.75,-883.75,373.92,92.72,-460.56
2531.0906,-333.182,-77.043,963.922,997.5,-2458.75,-857.5,369.36,94.24,-460.56
2531.1406,-333.06,-76.25,963.068,910.0,-3727.5,-962.5,381.52,95.76,-445.36
2531.1906,-333.548,-80.459,965.752,1198.75,-3220.0,-1225.0,366.32,95.76,-454.48
2531.2406,-332.328,-78.385,961.238,1347.5,-3255.0,-796.25,361.76,104.88,-445.36
2531.2906,-328.119,-81.008,963.678,1268.75,-3640.0,-612.5,378.48,101.84,-446.88
2531.3406,-325.984,-80.703,963.617,1452.5,-3640.0,-840.0,357.2,104.88,-440.8
2531.3906,-329.4,-77.104,966.24,1478.75,-3097.5,-848.75,366.32,97.28,-460.56
2531.4406,-326.045,-78.202,965.386,1671.25,-3850.0,-533.75,387.6,100.32,-440.8
2531.4906,-324.215,-74.298,963.739,1662.5,-3167.5,-201.25,367.84,101.84,-449.92
2531.5406,-323.91,-73.139,967.216,1951.25,-3150.0,-61.25,358.72,89.68,-456.0
2531.5906,-323.91,-67.771,967.582,1198.75,-3211.25,-586.25,380.0,104.88,-449.92
2531.6406,-326.106,-71.797,968.253,2038.75,-3115.0,-350.0,381.52,97.28,-451.44
2531.6906,-321.165,-65.575,964.288,1216.25,-3246.25,-17.5,366.32,110.96,-445.36
2531.7406,-320.982,-74.115,965.63,875.0,-2520.0,-420.0,355.68,98.8,-443.84
2531.7906,-320.677,-72.59,965.874,1198.75,-2712.5,-936.25,363.28,98.8,-457.52
2531.8406,-323.117,-70.943,966.667,1163.75,-2275.0,-1058.75,369.36,98.8,-462.08
2531.8906,-326.289,-68.442,963.495,586.25,-2493.75,-717.5,363.28,89.68,-440.8
2531.9406,-328.424,-75.457,963.495,953.75,-3071.25,-840.0,369.36,101.84,-457.52
2531.9906,-331.413,-68.869,965.386,822.5,-4830.0,-997.5,372.4,103.36,-457.52
2532.0406,-327.997,-73.444,963.861,498.75,-2922.5,-1426.25,357.2,100.32,-451.44
2532.0906,-330.925,-74.847,966.179,927.5,-5661.25,-1802.5,380.0,95.76,-448.4
2532.1406,-321.165,-74.603,965.935,1093.75,-5153.75,-1968.75,360.24,85.12,-448.4
2532.1906,-320.921,-70.821,973.987,525.0,-5731.25,-1373.75,373.92,98.8,-463.6
2532.2406,-307.318,-71.187,970.632,393.75,-4165.0,-1382.5,346.56,97.28,-439.28
2532.2906,-305.122,-74.176,968.131,-87.5,-3298.75,-1715.0,363.28,101.84,-459.04
2532.3406,-303.414,-76.982,970.51,463.75,-2161.25,-2275.0,364.8,85.12,-448.4
2532.3906,-304.756,-81.618,967.094,481.25,-918.75,-2668.75,372.4,101.84,-451.44
2532.4406,-322.568,-78.995,969.656,1207.5,-1881.25,-2458.75,360.24,110.96,-456.0
2532.4906,-317.871,-74.603,968.497,1172.5,-3377.5,-796.25,373.92,106.4,-460.56
2532.5406,-307.013,-80.581,966.606,463.75,-3255.0,813.75,375.44,92.72,-449.92
2532.5906,-314.272,-81.74,971.425,778.75,-2038.75,-787.5,361.76,100.32,-465.12
2532.6406,-309.27,-81.313,969.717,2222.5,-1776.25,-726.25,358.72,88.16,-451.44
2532.6906,-319.518,-69.235,967.094,1155.0,-1163.75,-78.75,360.24,89.68,-452.96
2532.7406,-324.215,-76.616,964.959,787.5,-1636.25,43.75,366.32,109.44,-446.88
2532.7906,-339.465,-81.496,965.996,1540.0,-3876.25,-1260.0,354.16,91.2,-456.0
2532.8408,-342.454,-78.812,965.935,2065.0,-5250.0,-1680.0,372.4,100.32,-434.72
2532.8906,-363.621,-72.956,965.63,3036.25,-11445.0,35.0,355.68,92.72,-442.32
2532.9408,-352.153,-78.812,962.397,3718.75,-15881.25,1697.5,355.68,97.28,-454.48
2532.9906,-334.89,-74.542,968.192,4357.5,-17605.0,1443.75,355.68,95.76,-440.8
2533.0407,-330.071,-55.449,971.547,5591.25,-25593.75,1286.25,329.84,97.28,-446.88
2533.0906,-308.111,-45.689,975.573,5433.75,-29303.75,1662.5,320.72,88.16,-443.84
2533.1407,-283.65,-31.598,981.246,3438.75,-36268.75,1627.5,314.64,86.64,-449.92
2533.1906,-246.135,-26.352,977.891,3342.5,-39366.25,1688.75,297.92,94.24,-436.24
2533.2407,-215.635,-38.308,980.514,-2432.5,-43373.75,-2108.75,273.6,95.76,-448.4
