TimeStamp,AF7,FP1,FP2,AF8,O1,O2,I1,I2
1051597.2624,15780.98,5961.99,-3833.58,19157.65,29201.22,18523.55,15469.55,29610.4
1051597.2664,15793.37,6029.85,-3798.77,19152.21,28966.81,18320.61,15097.57,29516.37
1051597.2704,15781.69,5908.16,-3844.98,19169.76,28338.01,17733.05,12606.57,29053.74
1051597.2744,15741.73,5796.39,-3914.98,19152.55,28565.79,17914.92,12873.94,29081.92
1051597.2784,15736.82,5920.6,-3889.99,19113.4,29169.04,18453.17,15241.96,29507.59
1051597.2824,15797.19,6053.35,-3837.44,19123.75,29119.02,18451.55,15524.29,29664.23
1051597.2864,15798.19,5963.85,-3836.06,19147.68,28449.2,17838.38,13022.09,29167.13
1051597.2904,15756.51,5807.16,-3913.26,19127.28,28486.54,17836.43,12582.83,29029.37
1051597.2944,15761.0,5902.1,-3890.04,19111.35,29082.35,18385.46,14839.17,29462.77
1051597.2984,15775.78,6030.23,-3827.76,19107.82,29123.36,18405.54,15623.52,29438.69
1051597.3024,15799.19,5979.49,-3839.59,19144.16,28492.98,17810.97,13351.35,29002.1
1051597.3064,15762.86,5821.28,-3913.88,19147.35,28376.49,17712.55,12303.93,28915.12
1051597.3104,15760.81,5874.16,-3884.75,19132.43,28997.76,18295.24,14475.25,29366.69
1051597.3144,15783.93,6008.67,-3824.38,19121.32,29234.7,18514.02,15804.24,29587.08
1051597.3184,15794.76,5999.38,-3825.66,19146.25,28632.6,17961.69,13833.0,29188.45
1051597.3224,15747.02,5828.1,-3926.33,19120.22,28331.24,17688.66,12237.31,28957.85
1051597.3264,15732.81,5849.08,-3916.84,19102.05,28915.46,18224.0,14125.49,29352.1
1051597.3304,15765.95,6004.72,-3828.76,19109.54,29257.44,18543.87,15817.93,29626.37
1051597.3344,15800.67,6030.7,-3821.09,19137.0,28746.27,18073.13,14308.6,29288.1
1051597.3384,15757.66,5872.54,-3897.91,19142.2,28316.69,17681.55,12281.32,28959.61
1051597.3424,15719.99,5829.38,-3910.69,19121.36,28817.8,18146.9,13721.71,29296.21
1051597.3464,15769.87,5979.78,-3822.99,19133.95,29263.4,18556.98,15727.33,29636.53
1051597.3504,15813.83,6052.16,-3786.99,19165.28,28892.0,18232.35,14795.64,29459.58
1051597.3544,15775.97,5909.44,-3856.71,19167.0,28344.4,17744.26,12467.81,29105.38
1051597.3584,15757.37,5828.67,-3907.25,19138.39,28720.43,18070.41,13359.5,29272.51
1051597.3624,15786.89,5980.97,-3836.78,19136.57,29227.07,18531.52,15535.55,29635.15
1051597.3663,15798.86,6065.61,-3790.33,19156.74,28989.94,18304.59,15178.01,29449.66
1051597.3703,15769.44,5927.52,-3846.46,19161.61,28357.7,17733.86,12670.9,29016.93
1051597.3743,15735.68,5808.4,-3919.41,19128.47,28560.83,17907.91,12845.42,29088.88
1051597.3783,15745.78,5916.5,-3884.98,19100.0,29132.94,18401.2,15158.94,29451.14
1051597.3823,15768.2,6012.49,-3835.06,19102.05,29055.55,18340.35,15433.5,29439.64
1051597.3863,15762.66,5920.22,-3862.14,19136.76,28373.91,17731.81,12925.72,28982.55
1051597.3903,15725.42,5784.04,-3942.25,19126.08,28429.27,17769.1,12470.15,28988.89
1051597.3943,15744.4,5891.9,-3895.66,19103.67,29070.71,18363.53,14819.39,29451.56
1051597.3983,15771.87,6012.11,-3821.47,19117.98,29160.69,18451.79,15678.65,29556.56
1051597.4023,15772.54,5960.13,-3832.72,19150.88,28507.09,17852.93,13406.56,29117.78
1051597.4063,15734.34,5800.92,-3909.11,19146.59,28367.71,17721.7,12308.74,28986.51
1051597.4103,15744.07,5853.37,-3887.51,19130.42,28992.13,18296.39,14475.2,29420.71
1051597.4143,15778.92,6006.15,-3813.79,19141.87,29216.34,18509.29,15791.04,29617.03
1051597.4183,15784.46,5988.41,-3824.76,19150.21,28625.92,17968.23,13872.1,29214.1
1051597.4223,15773.82,5823.23,-3922.37,19134.48,28339.68,17693.9,12247.23,28985.55
1051597.4263,15753.18,5829.91,-3919.79,19126.04,28943.97,18246.8,14149.38,29421.71
1051597.4303,15779.21,5974.2,-3836.78,19138.62,29243.66,18574.05,15729.95,29744.82
1051597.4343,15785.27,5961.7,-3822.99,19158.56,28724.05,18068.98,14237.6,29340.18
1051597.4383,15766.57,5813.41,-3899.24,19160.08,28280.69,17633.82,12153.2,28923.42
1051597.4423,15733.67,5769.78,-3938.77,19126.13,28757.48,18054.58,13513.33,29187.68
1051597.4463,15754.42,5898.0,-3885.36,19112.02,29209.76,18485.45,15530.06,29576.26
1051597.4503,15742.02,5918.03,-3868.68,19104.77,28846.89,18143.99,14676.29,29333.31
1051597.4543,15700.39,5771.64,-3940.2,19114.31,28262.52,17605.12,12247.23,28866.72
1051597.4583,15685.99,5715.9,-3984.55,19114.88,28633.6,17940.86,13082.41,29090.74
1051597.4623,15750.79,5890.51,-3881.6,19136.34,29172.85,18459.61,15315.2,29535.87
1051597.4663,15799.62,5991.08,-3815.03,19170.43,28967.29,18260.96,15091.13,29390.96
1051597.4703,15772.11,5875.02,-3874.68,19167.52,28329.57,17662.86,12594.22,28929.57
1051597.4743,15743.11,5764.87,-3933.72,19136.72,28545.81,17871.33,12766.79,29078.06
1051597.4783,15752.6,5871.11,-3875.97,19133.14,29140.38,18424.7,15094.9,29514.98
1051597.4823,15779.5,5981.83,-3825.14,19148.5,29106.05,18394.38,15485.29,29529.24
1051597.4863,15760.09,5901.53,-3862.62,19143.01,28451.02,17805.48,13051.08,29105.52
1051597.4903,15731.24,5764.01,-3939.58,19123.37,28465.47,17822.51,12507.39,29072.19
1051597.4942,15724.14,5848.07,-3888.56,19141.77,29070.48,18364.62,14776.04,29462.29
1051597.4982,15778.45,5991.65,-3812.98,19152.93,29193.93,18474.63,15730.96,29587.61
1051597.5022,15792.42,5965.14,-3838.83,19161.75,28547.2,17881.59,13482.24,29140.86
1051597.5062,15755.99,5813.46,-3917.55,19150.45,28395.94,17771.06,12322.86,29062.75
1051597.5102,15757.28,5854.18,-3878.98,19152.12,29020.41,18332.15,14455.99,29486.95
1051597.5142,15779.07,5987.07,-3815.13,19148.26,29283.62,18539.96,15910.01,29653.7
1051597.5182,15771.44,5951.5,-3841.69,19141.82,28661.87,17982.53,13954.26,29240.33
1051597.5222,15732.0,5795.38,-3930.71,19110.97,28322.65,17677.93,12211.99,28981.88
1051597.5262,15744.97,5812.45,-3913.07,19117.88,28890.14,18201.54,13995.51,29348.52
1051597.5302,15765.86,5966.0,-3826.38,19136.62,29253.2,18526.32,15767.67,29588.42
1051597.5342,15777.11,5981.64,-3823.23,19145.92,28754.43,18069.03,14367.15,29277.76
1051597.5382,15757.47,5834.82,-3894.23,19151.5,28300.34,17657.09,12266.83,28947.6
1051597.5422,15750.84,5799.96,-3917.27,19138.72,28794.82,18120.91,13619.81,29280.28
1051597.5462,15769.63,5954.12,-3840.11,19135.14,29249.24,18516.4,15673.88,29565.05
1051597.5502,15785.84,6008.1,-3811.22,19148.45,28903.87,18202.78,14874.27,29361.06
1051597.5542,15763.0,5861.81,-3898.33,19135.76,28332.67,17691.42,12504.58,28956.32
