TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389506.6391,2580.83,15907.53,37126.93,38794.52,26250.27,29190.73,15557.15,8306.84
1389506.6411,1762.1,15901.38,37148.38,38857.89,26279.88,29135.28,15368.61,8337.45
1389506.6431,1316.26,15889.79,37176.61,38909.49,26309.87,29097.99,15202.71,8357.29
1389506.6451,1463.6,15875.48,37187.29,38924.36,26313.74,29111.2,15147.59,8349.47
1389506.6471,1987.27,15869.48,37184.29,38903.96,26298.91,29150.16,15231.66,8351.33
1389506.6491,2535.01,15853.22,37171.13,38842.3,26282.12,29195.84,15368.94,8360.24
1389506.6511,3058.48,15874.2,37159.73,38790.28,26264.67,29235.8,15538.98,8348.08
1389506.6531,3097.82,15850.36,37119.2,38738.73,26226.29,29208.47,15605.83,8304.07
1389506.6551,2784.97,15873.72,37095.55,38738.78,26203.35,29174.38,15579.99,8274.03
1389506.6571,1976.54,15872.58,37104.99,38780.69,26223.38,29129.79,15403.75,8291.72
1389506.6591,1382.97,15865.23,37133.75,38844.21,26262.86,29115.63,15216.16,8328.68
1389506.6611,1318.07,15865.71,37167.6,38890.37,26301.86,29116.54,15123.51,8362.48
1389506.6631,1815.37,15878.77,37179.81,38891.99,26310.11,29126.93,15177.39,8366.35
1389506.6651,2321.39,15851.59,37165.17,38855.22,26293.04,29143.0,15289.74,8350.33
1389506.6671,2916.53,15858.18,37152.87,38813.55,26275.21,29194.5,15460.06,8328.63
1389506.6691,3118.56,15862.09,37134.08,38776.59,26255.99,29214.29,15583.47,8301.45
1389506.6711,2985.19,15881.68,37114.67,38770.2,26238.25,29169.94,15607.41,8279.04
1389506.6731,2271.6,15888.26,37113.77,38798.62,26236.11,29106.38,15482.95,8276.51
1389506.6751,1551.68,15880.01,37138.61,38852.17,26263.19,29066.38,15286.5,8308.65
1389506.6771,1251.17,15859.03,37165.41,38882.21,26291.66,29059.56,15143.83,8350.75
1389506.6791,1615.48,15854.31,37166.74,38861.9,26289.23,29090.6,15147.97,8358.86
1389506.6811,2109.38,15834.62,37154.11,38818.89,26274.11,29130.51,15245.87,8343.46
1389506.6831,2720.55,15833.19,37139.37,38782.55,26256.23,29166.03,15398.98,8308.94
1389506.6851,3073.17,15847.73,37125.5,38764.29,26246.12,29205.66,15556.62,8296.2
1389506.6871,3078.32,15874.82,37126.74,38779.22,26238.16,29216.25,15631.63,8298.83
