TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389708.313,5116.42,15280.39,35565.81,35889.53,25311.52,29298.31,14918.71,8328.58
1389708.315,4304.31,15251.11,35529.33,35873.89,25301.13,29232.55,14831.59,8318.76
1389708.317,2938.8,15092.04,35517.41,35880.86,25332.88,29137.57,14562.47,8340.31
1389708.319,2095.37,14916.09,35543.97,35915.52,25384.48,29096.8,14306.5,8380.99
1389708.321,2284.96,14863.21,35586.03,35963.73,25423.34,29128.51,14230.63,8413.46
1389708.323,3170.87,14908.03,35599.19,35967.02,25419.38,29188.59,14339.21,8408.64
1389708.325,4147.24,15019.37,35595.99,35951.14,25392.25,29249.96,14539.15,8386.95
1389708.327,5009.17,15160.71,35571.05,35908.99,25345.23,29289.2,14771.65,8348.37
1389708.329,5192.38,15255.5,35539.06,35878.95,25312.09,29294.69,14919.62,8315.8
1389708.331,4680.06,15274.15,35524.04,35872.18,25303.18,29259.02,14911.13,8309.51
1389708.333,3400.85,15164.33,35524.56,35881.24,25328.4,29179.62,14703.08,8337.16
1389708.335,2300.26,14984.94,35556.65,35928.44,25381.71,29135.33,14436.39,8393.72
1389708.337,2127.5,14885.33,35607.63,35980.71,25428.01,29145.86,14281.7,8439.78
1389708.339,2868.89,14902.97,35638.43,36003.98,25438.6,29202.7,14319.23,8448.36
1389708.341,3825.95,14992.95,35636.52,36003.07,25419.19,29260.02,14481.36,8417.61
1389708.343,4792.74,15126.8,35607.49,35967.16,25372.51,29310.9,14716.91,8368.35
1389708.345,5221.99,15245.49,35570.53,35918.19,25327.88,29331.26,14910.08,8321.33
1389708.347,4944.42,15277.82,35535.72,35883.24,25299.7,29285.63,14942.7,8301.69
1389708.349,3866.15,15211.63,35524.8,35877.61,25304.32,29195.84,14776.57,8313.75
1389708.351,2577.02,15029.34,35543.49,35907.56,25349.86,29104.14,14471.68,8345.18
1389708.353,2053.07,14888.1,35579.83,35948.9,25400.36,29093.32,14244.56,8394.67
1389708.355,2542.69,14863.92,35606.67,35967.02,25420.53,29134.47,14236.17,8422.42
1389708.357,3495.93,14946.32,35619.84,35961.78,25416.9,29213.58,14401.63,8422.71
1389708.359,4489.52,15071.78,35604.72,35930.11,25385.1,29273.47,14625.6,8384.71
1389708.361,5156.33,15205.19,35565.43,35882.57,25331.55,29299.02,14833.45,8323.81
1389708.363,5101.73,15263.99,35526.09,35853.15,25302.65,29283.0,14919.04,8300.07
1389708.365,4320.05,15253.83,35509.88,35853.1,25302.65,29219.11,14848.62,8306.08
1389708.367,2948.48,15101.53,35514.84,35878.19,25339.18,29124.84,14579.63,8345.56
1389708.369,2119.16,14937.07,35554.03,35932.45,25397.16,29091.5,14330.48,8398.34
1389708.371,2270.79,14865.97,35594.18,35972.6,25435.64,29122.55,14236.4,8429.72
1389708.373,3167.68,14918.0,35608.77,35977.13,25430.44,29180.72,14337.92,8420.9
1389708.375,4130.84,15027.19,35604.53,35957.44,25399.02,29236.51,14535.67,8389.76
1389708.377,5017.42,15172.67,35581.02,35918.19,25348.14,29275.61,14761.97,8341.84
1389708.379,5173.25,15250.21,35542.97,35872.61,25305.94,29276.99,14895.15,8305.22
1389708.381,4702.28,15278.63,35523.8,35861.07,25296.88,29249.15,14908.7,8303.98
1389708.383,3396.85,15163.09,35518.08,35866.07,25323.78,29167.37,14695.46,8330.25
1389708.385,2311.23,14986.8,35542.44,35907.46,25372.22,29108.53,14409.83,8379.17
1389708.387,2097.23,14877.75,35591.03,35963.11,25418.71,29108.34,14238.41,8427.72
1389708.389,2863.79,14906.93,35628.47,36000.3,25429.06,29170.9,14304.07,8441.74
1389708.391,3799.87,14996.1,35634.81,35997.63,25413.23,29237.18,14491.13,8419.99
1389708.393,4803.61,15140.25,35617.88,35969.5,25373.56,29292.73,14716.91,8376.46
1389708.395,5203.39,15248.49,35581.55,35922.15,25325.02,29306.03,14872.89,8324.77
1389708.397,4971.7,15289.21,35552.94,35899.6,25301.6,29280.43,14919.0,8302.02
1389708.399,3873.11,15222.65,35539.82,35893.35,25311.47,29207.85,14777.76,8314.42
1389708.401,2608.39,15048.65,35554.79,35908.27,25353.63,29137.9,14499.86,8362.34
1389708.403,2044.49,14903.26,35590.99,35952.24,25410.46,29116.54,14278.7,8416.84
1389708.405,2550.89,14881.23,35625.27,35988.29,25438.84,29146.53,14262.58,8443.55
1389708.407,3463.17,14950.37,35624.22,35975.13,25426.53,29206.42,14414.07,8425.81
1389708.409,4489.61,15078.5,35607.91,35949.66,25393.3,29265.6,14638.0,8391.29
1389708.411,5150.6,15217.45,35578.21,35909.9,25349.24,29294.92,14836.6,8346.8
1389708.413,5144.98,15284.92,35554.65,35886.86,25319.2,29293.35,14929.3,8317.28
1389708.415,4332.21,15251.3,35524.66,35872.13,25302.89,29228.93,14844.71,8302.74
1389708.417,2980.14,15084.7,35517.65,35884.34,25323.16,29140.71,14569.76,8321.24
1389708.419,2113.96,14920.86,35552.89,35928.64,25375.99,29106.81,14316.51,8379.51
1389708.421,2274.04,14855.34,35594.42,35971.46,25414.66,29118.59,14225.77,8426.1
1389708.423,3151.27,14916.23,35611.73,35988.96,25423.1,29181.29,14339.54,8432.82
1389708.425,4135.94,15026.14,35610.35,35977.99,25401.17,29246.57,14535.14,8403.68
1389708.427,5014.23,15175.77,35587.79,35944.37,25357.2,29291.82,14776.37,8355.19
1389708.429,5205.82,15268.76,35561.57,35909.61,25327.83,29311.57,14928.3,8312.85
1389708.431,4709.63,15283.73,35533.86,35884.19,25310.42,29275.42,14915.71,8292.2
1389708.433,3422.55,15166.52,35524.61,35884.43,25331.17,29178.1,14686.06,8325.24
1389708.435,2325.01,14997.58,35553.75,35923.25,25388.34,29095.13,14403.3,8394.77
1389708.437,2092.84,14876.51,35588.17,35953.48,25424.29,29097.8,14232.4,8432.68
1389708.439,2836.85,14901.26,35617.55,35971.07,25433.5,29163.13,14289.09,8438.06
1389708.441,3773.02,14978.32,35616.69,35958.29,25409.75,29217.06,14457.32,8413.6
1389708.443,4773.81,15119.22,35600.14,35927.01,25367.31,29256.92,14695.03,8376.79
1389708.445,5191.76,15232.33,35570.01,35888.1,25319.53,29275.61,14876.13,8331.25
1389708.447,4973.7,15281.73,35542.64,35865.74,25292.92,29258.92,14917.9,8310.13
