TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
33369.896,291.763,37.149,978.379,25296.25,-393.75,30336.25,376.96,-92.72,-392.16
33369.946,285.419,82.411,977.159,22706.25,-1662.5,24867.5,378.48,-98.8,-389.12
33369.996,285.663,91.317,977.647,16730.0,-2966.25,19486.25,369.36,-107.92,-404.32
33370.046,298.29,85.827,969.29,8260.0,-4952.5,11698.75,384.56,-104.88,-378.48
33370.096,313.235,72.102,969.412,4856.25,-4742.5,7008.75,380.0,-118.56,-392.16
33370.146,310.612,64.904,967.155,4987.5,-4200.0,5661.25,345.04,-103.36,-387.6
33370.196,314.15,69.113,961.604,5993.75,-3753.75,3500.0,360.24,-121.6,-389.12
33370.246,311.649,72.163,966.728,6413.75,-2196.25,2450.0,367.84,-114.0,-384.56
33370.296,300.12,83.326,970.571,7481.25,-2633.75,1295.0,367.84,-136.8,-367.84
33370.346,303.475,91.073,969.534,7446.25,-2887.5,516.25,363.28,-126.16,-381.52
33370.396,292.861,100.65,968.863,6028.75,-2800.0,201.25,357.2,-121.6,-384.56
33370.446,303.231,108.458,966.24,4996.25,-3071.25,-743.75,360.24,-139.84,-387.6
33370.4962,296.948,108.397,967.826,4252.5,-2817.5,-1785.0,363.28,-129.2,-389.12
33370.546,308.538,114.375,963.007,3036.25,-3850.0,-2808.75,363.28,-121.6,-373.92
33370.5961,310.49,113.582,961.177,1837.5,-2511.25,-3045.0,354.16,-136.8,-373.92
33370.646,300.669,115.717,968.192,2450.0,-3290.0,-2668.75,363.28,-135.28,-383.04
33370.6961,300.486,114.497,963.556,1925.0,-2765.0,-1627.5,355.68,-141.36,-384.56
33370.746,303.414,112.545,969.656,1793.75,-2485.0,-953.75,343.52,-136.8,-370.88
33370.796,296.094,114.741,970.083,1951.25,-2765.0,-1155.0,355.68,-132.24,-386.08
33370.846,298.229,116.754,966.179,1303.75,-3596.25,-1050.0,358.72,-126.16,-380.0
33370.896,307.257,112.85,964.227,892.5,-3071.25,-420.0,358.72,-135.28,-375.44
33370.946,309.026,108.641,965.813,1198.75,-2327.5,140.0,370.88,-139.84,-384.56
33370.996,304.695,113.887,962.824,1330.0,-2502.5,113.75,352.64,-150.48,-383.04
33371.046,301.279,108.885,965.02,1225.0,-1435.0,-35.0,363.28,-132.24,-386.08
33371.096,296.521,108.519,969.961,1286.25,-1671.25,-516.25,355.68,-129.2,-390.64
33371.146,292.678,124.379,970.083,1855.0,-3053.75,-17.5,364.8,-135.28,-384.56
33371.196,300.425,110.349,966.911,1706.25,-3176.25,-113.75,376.96,-141.36,-378.48
33371.246,302.377,107.482,969.412,1776.25,-2607.5,-350.0,354.16,-127.68,-376.96
33371.296,301.218,113.887,967.643,2222.5,-2345.0,-831.25,360.24,-127.68,-384.56
