TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
32584.296,335.012,87.047,960.872,1408.75,-3491.25,-1268.75,331.36,-120.08,-384.56
32584.3462,337.513,92.415,961.238,621.25,-2555.0,-1732.5,337.44,-118.56,-380.0
32584.396,338.184,85.339,958.737,962.5,-3237.5,-586.25,337.44,-126.16,-375.44
32584.4461,339.648,84.729,957.212,1277.5,-2765.0,-822.5,329.84,-124.64,-380.0
32584.496,337.879,87.169,957.822,980.0,-3403.75,-1093.75,325.28,-139.84,-367.84
32584.546,341.051,85.949,961.726,595.0,-2651.25,-1268.75,342.0,-114.0,-375.44
32584.596,334.524,84.912,960.384,595.0,-2511.25,-2065.0,351.12,-124.64,-383.04
32584.646,338.916,83.814,958.249,-166.25,-1872.5,-3141.25,323.76,-124.64,-380.0
32584.696,334.402,76.616,963.312,1198.75,-4331.25,-2703.75,329.84,-118.56,-381.52
32584.746,351.726,82.411,962.275,2861.25,-3412.5,-1338.75,338.96,-114.0,-378.48
32584.796,342.088,92.354,954.772,2152.5,-2817.5,-726.25,345.04,-126.16,-372.4
32584.846,341.478,89.365,962.763,1601.25,-2100.0,-175.0,319.2,-124.64,-386.08
32584.896,333.853,87.291,960.811,2598.75,-2861.25,-332.5,343.52,-117.04,-380.0
32584.946,338.489,99.674,959.713,542.5,-3132.5,-1706.25,340.48,-129.2,-380.0
32584.996,334.524,87.108,961.238,-612.5,-2878.75,-892.5,351.12,-132.24,-378.48
32585.046,332.328,77.531,963.983,2336.25,-3220.0,-70.0,357.2,-129.2,-370.88
32585.096,334.219,90.097,960.567,2292.5,-4112.5,-463.75,338.96,-104.88,-367.84
32585.146,347.029,86.559,958.066,560.0,-3587.5,-1417.5,338.96,-136.8,-392.16
32585.196,342.637,86.071,957.944,1715.0,-3193.75,-1268.75,351.12,-133.76,-376.96
32585.246,339.16,88.084,956.053,1548.75,-3368.75,-770.0,358.72,-123.12,-367.84
32585.296,341.295,89.731,956.358,446.25,-2327.5,-813.75,340.48,-127.68,-396.72
32585.346,340.258,77.775,962.824,883.75,-2310.0,-507.5,328.32,-129.2,-387.6
32585.396,332.755,86.681,961.299,2266.25,-2161.25,-883.75,340.48,-132.24,-381.52
32585.446,331.413,94.245,961.848,1470.0,-2791.25,-1688.75,340.48,-132.24,-381.52
32585.496,340.99,86.376,962.702,700.0,-3613.75,-1347.5,329.84,-114.0,-386.08
32585.546,341.905,91.073,956.358,2056.25,-3176.25,-551.25,329.84,-120.08,-399.76
32585.596,340.563,93.269,958.005,1513.75,-2878.75,-113.75,345.04,-126.16,-390.64
32585.646,339.282,87.596,960.14,953.75,-2397.5,-980.0,348.08,-127.68,-380.0
32585.696,340.685,86.193,958.432,1277.5,-2992.5,-1251.25,343.52,-129.2,-361.76
32585.746,344.162,94.123,954.467,1277.5,-2966.25,-1006.25,320.72,-107.92,-375.44
32585.796,344.345,89.487,955.443,323.75,-1802.5,-420.0,342.0,-126.16,-383.04
32585.846,332.45,79.178,962.458,1653.75,-1750.0,-1163.75,343.52,-129.2,-384.56
32585.896,335.378,98.332,957.395,1268.75,-3246.25,-1522.5,338.96,-127.68,-384.56
32585.946,340.197,91.866,960.445,-78.75,-2082.5,-1155.0,326.8,-109.44,-383.04
32585.996,330.193,80.947,965.996,1995.0,-2721.25,-1312.5,335.92,-118.56,-383.04
32586.046,334.28,94.062,954.101,2310.0,-4042.5,-1478.75,329.84,-123.12,-386.08
32586.096,351.421,90.463,955.321,595.0,-2143.75,-1697.5,329.84,-123.12,-375.44
32586.146,342.698,86.376,961.726,393.75,-1085.0,-813.75,343.52,-118.56,-389.12
32586.196,327.692,85.4,962.702,1960.0,-1898.75,-1478.75,340.48,-132.24,-384.56
32586.246,331.352,92.72,961.36,1356.25,-2537.5,-1942.5,358.72,-127.68,-383.04
32586.2962,334.89,92.232,963.373,875.0,-2800.0,-2012.5,343.52,-126.16,-380.0
32586.346,333.121,93.025,958.981,1548.75,-3500.0,-1373.75,342.0,-133.76,-383.04
32586.3961,331.413,94.245,958.371,1863.75,-3290.0,-1426.25,345.04,-124.64,-378.48
32586.446,333.243,92.72,959.652,568.75,-2747.5,-1067.5,326.8,-124.64,-360.24
32586.496,333.914,86.437,957.822,1400.0,-3307.5,-647.5,325.28,-129.2,-390.64
32586.546,336.232,92.415,957.09,1653.75,-2616.25,-1093.75,340.48,-123.12,-392.16
32586.596,334.097,92.415,955.809,997.5,-2738.75,-2065.0,349.6,-129.2,-387.6
32586.646,337.574,94.611,959.286,1190.0,-3176.25,-1610.0,340.48,-130.72,-378.48
32586.696,336.415,92.171,957.151,752.5,-2012.5,-280.0,337.44,-126.16,-378.48
32586.746,333.853,87.108,960.75,1233.75,-2240.0,-743.75,342.0,-126.16,-384.56
32586.796,333.121,88.45,960.872,1505.0,-2318.75,-1522.5,352.64,-126.16,-380.0
32586.846,332.389,92.415,962.519,1277.5,-2301.25,-1470.0,335.92,-130.72,-383.04
32586.896,333.67,89.487,961.238,1172.5,-2021.25,-1233.75,337.44,-127.68,-380.0
32586.946,327.509,91.134,962.885,1303.75,-2975.0,-1303.75,348.08,-126.16,-373.92
32586.996,331.047,89.792,957.7,1172.5,-2913.75,-1216.25,335.92,-120.08,-380.0
32587.046,332.389,90.463,959.042,1863.75,-3631.25,-1881.25,332.88,-124.64,-386.08
32587.096,336.842,103.212,958.92,1627.5,-2765.0,-2213.75,335.92,-132.24,-378.48
32587.146,328.546,92.293,962.397,-402.5,-1881.25,-481.25,346.56,-130.72,-381.52
32587.196,321.043,79.849,963.068,1408.75,-2633.75,-507.5,355.68,-123.12,-364.8
32587.246,328.119,102.236,959.408,1373.75,-4208.75,-813.75,360.24,-132.24,-376.96
32587.296,341.661,97.661,960.018,-455.0,-3421.25,-822.5,340.48,-112.48,-375.44
32587.346,336.964,83.387,959.408,1417.5,-2248.75,-140.0,326.8,-120.08,-387.6
32587.396,333.548,97.905,956.724,1443.75,-2143.75,-1365.0,355.68,-129.2,-372.4
32587.446,329.095,91.927,962.092,-953.75,-1837.5,-1548.75,352.64,-124.64,-378.48
32587.496,323.483,75.274,966.057,2021.25,-2476.25,-1102.5,340.48,-124.64,-392.16
32587.546,327.326,93.269,962.031,2703.75,-3325.0,-1382.5,335.92,-129.2,-387.6
32587.596,330.681,94.001,963.068,-315.0,-2546.25,-2178.75,357.2,-141.36,-375.44
32587.646,328.363,83.509,967.826,1050.0,-3193.75,-1137.5,354.16,-127.68,-364.8
32587.696,332.328,98.515,957.151,2336.25,-3421.25,-1015.0,335.92,-133.76,-372.4
32587.746,335.561,92.476,957.212,-455.0,-2467.5,-1260.0,334.4,-132.24,-384.56
32587.796,331.596,78.995,962.946,1076.25,-2310.0,-1198.75,340.48,-127.68,-384.56
32587.846,333.975,93.696,963.434,1671.25,-3167.5,-822.5,340.48,-126.16,-383.04
32587.896,335.561,94.184,957.029,560.0,-2135.0,-1400.0,328.32,-114.0,-384.56
32587.946,328.973,84.729,965.386,962.5,-1373.75,-1312.5,320.72,-127.68,-381.52
32587.996,327.082,87.047,963.8,1400.0,-2432.5,-1093.75,335.92,-121.6,-386.08
32588.046,331.657,87.596,960.689,1382.5,-2275.0,-1680.0,343.52,-124.64,-380.0
32588.096,334.219,93.513,963.8,1837.5,-1592.5,-2423.75,325.28,-120.08,-381.52
32588.146,323.544,95.16,962.397,1006.25,-1557.5,-1968.75,346.56,-124.64,-389.12
32588.196,315.37,90.28,964.898,1715.0,-1995.0,-1487.5,367.84,-120.08,-390.64
32588.2461,314.516,95.343,966.85,1697.5,-2625.0,-1181.25,361.76,-124.64,-390.64
32588.296,327.326,97.417,965.508,1137.5,-4077.5,-1671.25,363.28,-123.12,-392.16
