TimeStamp,AF7,FP1,FP2,AF8,O1,O2,I1,I2
1051874.1264,11403.47,5272.34,-4948.0,10436.58,26906.4,1079.18,7912.64,13342.76
1051874.1304,11413.96,5272.96,-4953.48,10434.96,26880.94,1014.52,7695.15,13318.64
1051874.1344,11401.46,5206.25,-4983.95,10435.68,26896.19,1168.16,7741.21,13421.92
1051874.1384,11409.67,5209.11,-4984.67,10430.15,26927.19,1258.99,7965.52,13454.72
1051874.1424,11415.44,5268.15,-4965.12,10415.94,26915.84,1118.56,7924.99,13359.93
1051874.1464,11413.81,5284.02,-4950.91,10428.76,26901.11,1036.17,7734.25,13338.0
1051874.1504,11402.47,5218.55,-4981.23,10428.48,26913.07,1142.17,7718.71,13421.06
1051874.1544,11368.61,5168.49,-5016.8,10398.77,26927.33,1246.69,7942.96,13459.02
1051874.1584,11368.99,5219.27,-4991.1,10394.72,26914.46,1124.57,7939.53,13370.9
1051874.1624,11418.53,5287.55,-4934.41,10444.21,26935.87,1052.67,7798.15,13358.4
1051874.1664,11359.36,5182.46,-5003.74,10402.49,26908.31,1101.68,7684.66,13398.79
1051874.1704,11316.01,5116.8,-5048.42,10374.21,26922.61,1238.49,7904.72,13460.07
1051874.1744,11330.65,5177.55,-5011.13,10387.8,26906.11,1142.88,7943.68,13385.01
1051874.1784,11357.17,5230.76,-4983.57,10399.39,26890.38,1006.75,7784.65,13312.53
1051874.1824,11335.09,5172.54,-5019.95,10384.61,26882.75,1043.75,7639.98,13358.02
1051874.1864,11332.89,5127.05,-5049.71,10377.69,26920.94,1217.51,7859.14,13454.77
1051874.1904,11385.06,5210.83,-4997.21,10401.35,26943.11,1183.8,7966.33,13425.59
1051874.1944,11391.5,5255.32,-4988.15,10384.61,26902.68,1025.01,7821.13,13327.03
1051874.1984,11369.42,5203.15,-5024.0,10366.58,26878.17,1013.71,7640.41,13340.76
1051874.2024,11354.02,5140.02,-5052.52,10359.0,26902.68,1182.22,7800.48,13437.23
1051874.2063,11365.61,5179.26,-5020.76,10375.6,26906.78,1173.11,7927.18,13411.9
1051874.2103,11392.07,5255.65,-4968.41,10399.92,26889.04,1032.35,7851.51,13319.68
1051874.2143,11370.8,5222.27,-4980.9,10403.3,26860.05,992.54,7643.08,13318.06
1051874.2183,11366.56,5163.48,-5008.32,10407.59,26887.32,1160.67,7747.84,13424.21
1051874.2223,11384.54,5195.48,-4978.51,10436.39,26910.45,1208.02,7930.95,13430.22
1051874.2263,11394.26,5260.52,-4949.9,10435.49,26888.28,1064.25,7864.19,13333.99
1051874.2303,11409.67,5268.77,-4941.65,10450.41,26862.05,1002.84,7646.85,13317.63
1051874.2343,11396.6,5201.63,-4971.22,10452.22,26904.35,1164.15,7698.92,13435.65
1051874.2383,11388.73,5190.99,-4988.1,10429.34,26944.55,1250.31,7940.48,13463.45
1051874.2423,11405.85,5257.46,-4961.73,10421.94,26929.14,1114.32,7913.5,13376.14
1051874.2463,11401.51,5258.8,-4970.84,10410.02,26895.86,1022.29,7698.54,13340.19
1051874.2503,11380.82,5181.36,-5020.91,10384.75,26905.97,1133.73,7675.7,13426.5
1051874.2543,11379.53,5164.96,-5025.96,10388.66,26949.84,1268.39,7935.95,13492.25
1051874.2583,11376.0,5215.45,-5007.36,10372.64,26921.56,1133.44,7927.61,13388.3
1051874.2623,11379.2,5235.43,-5000.16,10369.16,26883.27,987.48,7723.76,13313.91
1051874.2663,11350.39,5162.05,-5026.58,10375.07,26862.43,1046.99,7612.75,13369.85
1051874.2703,11354.92,5135.25,-5032.02,10383.42,26903.44,1201.87,7852.46,13443.66
1051874.2743,11369.13,5191.37,-5007.36,10380.6,26894.48,1108.36,7910.78,13364.98
1051874.2783,11371.61,5225.52,-4991.1,10388.42,26862.86,955.25,7731.1,13282.25
1051874.2823,11355.83,5173.3,-5018.28,10380.51,26878.65,1013.76,7620.76,13347.34
1051874.2863,11316.21,5092.86,-5074.36,10336.26,26905.06,1172.21,7810.45,13433.17
1051874.2903,11324.5,5135.73,-5052.14,10340.6,26903.44,1119.8,7896.47,13378.67
1051874.2943,11362.41,5215.36,-5003.69,10365.77,26887.04,983.72,7784.8,13294.51
1051874.2983,11368.23,5192.57,-5016.28,10366.35,26869.3,993.82,7615.9,13323.12
1051874.3023,11348.34,5127.14,-5049.85,10358.48,26895.34,1168.25,7762.24,13426.97
1051874.3063,11357.59,5160.38,-5036.97,10352.71,26906.73,1174.31,7906.1,13414.53
1051874.3103,11384.15,5234.48,-4999.73,10357.19,26881.36,1029.92,7815.41,13318.25
1051874.3143,11390.93,5224.37,-4998.73,10373.07,26857.43,994.4,7618.24,13320.59
1051874.3183,11371.23,5150.32,-5031.78,10373.78,26880.17,1153.14,7713.46,13426.4
1051874.3223,11368.18,5162.76,-5021.57,10377.79,26908.02,1201.82,7903.62,13437.89
1051874.3263,11384.06,5230.71,-4983.28,10388.57,26900.58,1074.36,7854.18,13355.21
1051874.3303,11377.0,5221.8,-4986.29,10391.28,26876.88,1012.85,7659.1,13335.61
1051874.3342,11353.54,5143.31,-5029.58,10378.98,26880.79,1138.16,7679.03,13422.3
1051874.3382,11361.31,5143.74,-5031.68,10376.93,26924.52,1231.81,7919.46,13458.49
1051874.3422,11393.64,5224.28,-4981.95,10393.33,26915.27,1094.15,7882.88,13371.28
1051874.3462,11398.7,5239.01,-4975.65,10393.95,26895.67,990.3,7685.85,13327.7
1051874.3502,11377.72,5161.19,-5025.48,10374.02,26894.76,1091.39,7643.18,13405.23
1051874.3542,11359.03,5132.1,-5047.42,10355.28,26914.12,1203.39,7881.69,13447.95
1051874.3582,11381.25,5206.16,-5005.31,10363.15,26904.4,1082.13,7880.74,13359.21
1051874.3622,11403.71,5253.46,-4975.13,10378.89,26891.9,965.74,7713.84,13304.95
1051874.3662,11366.08,5167.15,-5029.92,10353.38,26866.58,1002.65,7592.82,13341.14
1051874.3702,11356.02,5128.86,-5045.18,10355.0,26911.79,1175.55,7847.45,13433.55
1051874.3742,11367.13,5183.79,-5017.33,10358.86,26912.41,1092.77,7896.09,13369.94
1051874.3782,11370.33,5220.6,-5003.31,10358.0,26883.22,954.44,7744.03,13285.4
1051874.3822,11347.77,5155.95,-5036.88,10354.9,26868.06,991.54,7589.15,13336.09
1051874.3862,11336.85,5107.21,-5058.15,10358.14,26904.16,1178.22,7810.26,13445.0
1051874.3902,11351.78,5158.14,-5031.87,10359.19,26888.09,1126.43,7888.65,13389.26
1051874.3942,11371.28,5220.18,-4999.73,10359.91,26863.77,986.0,7762.53,13306.81
1051874.3982,11362.6,5177.59,-5032.02,10348.37,26844.7,985.19,7579.42,13337.33
1051874.4022,11345.58,5118.13,-5059.82,10349.18,26880.89,1173.83,7752.85,13454.11
1051874.4062,11351.21,5150.75,-5037.5,10353.85,26893.05,1172.16,7892.09,13427.93
1051874.4102,11395.65,5242.16,-4976.03,10385.94,26900.58,1057.29,7830.19,13364.22
1051874.4142,11376.62,5204.58,-5007.08,10367.87,26859.86,996.21,7601.6,13346.15
1051874.4182,11333.66,5108.21,-5071.35,10333.97,26870.92,1139.93,7694.15,13430.79
1051874.4222,11344.48,5134.06,-5046.27,10354.0,26913.12,1202.77,7897.66,13455.34
1051874.4262,11361.03,5200.05,-5014.52,10355.47,26903.68,1059.25,7846.74,13361.12
1051874.4302,11360.69,5198.29,-5013.23,10361.39,26878.84,982.14,7636.26,13335.13
1051874.4342,11343.67,5124.86,-5054.43,10350.61,26898.43,1115.13,7667.92,13425.59
1051874.4382,11327.98,5105.16,-5077.84,10327.1,26911.88,1191.23,7876.16,13445.76
1051874.4422,11351.01,5178.36,-5039.74,10331.54,26889.52,1056.0,7846.98,13349.34
1051874.4462,11356.78,5199.62,-5025.86,10342.5,26864.39,949.57,7638.65,13304.09
1051874.4502,11349.82,5140.07,-5053.57,10341.84,26869.11,1057.01,7605.84,13385.15
1051874.4542,11362.32,5137.16,-5045.03,10357.91,26936.49,1202.39,7875.3,13459.59
1051874.4582,11373.19,5198.15,-5011.56,10363.82,26919.75,1077.08,7876.4,13366.03
1051874.4621,11340.91,5191.85,-5032.64,10330.63,26859.53,918.63,7650.23,13272.48
1051874.4661,11326.98,5130.24,-5062.06,10325.72,26856.85,995.68,7557.58,13341.71
1051874.4701,11325.65,5099.58,-5068.87,10335.97,26905.21,1171.49,7808.4,13443.95
1051874.4741,11346.91,5166.48,-5026.82,10353.23,26910.93,1104.26,7879.54,13389.92
1051874.4781,11369.13,5220.22,-4999.02,10358.48,26872.4,965.31,7706.6,13309.0
1051874.4821,11346.06,5160.52,-5031.44,10350.13,26850.7,999.93,7560.3,13347.87
1051874.4861,11336.61,5108.36,-5053.19,10358.62,26902.96,1192.67,7782.51,13469.7
1051874.4901,11338.33,5142.74,-5043.6,10352.95,26901.2,1151.13,7878.5,13422.78
1051874.4941,11344.48,5187.32,-5034.11,10335.35,26875.21,999.74,7739.54,13333.7
1051874.4981,11337.95,5155.18,-5042.7,10344.6,26868.92,1009.61,7580.23,13364.7
1051874.5021,11342.48,5107.45,-5059.58,10357.76,26915.27,1195.81,7756.76,13476.37
1051874.5061,11371.57,5161.72,-5020.05,10374.98,26945.21,1217.41,7913.11,13475.8
1051874.5101,11341.67,5185.89,-5028.87,10333.73,26891.43,1024.63,7781.98,13343.91
1051874.5141,11337.09,5163.53,-5045.32,10326.96,26856.23,974.7,7579.52,13327.22
1051874.5181,11331.99,5107.21,-5062.63,10339.88,26885.61,1138.02,7676.17,13433.17
1051874.5221,11341.53,5126.52,-5048.94,10345.56,26914.89,1186.23,7869.53,13439.75
1051874.5261,11358.17,5192.8,-5018.33,10340.88,26895.91,1035.64,7813.6,13340.57
1051874.5301,11356.59,5187.7,-5025.91,10339.17,26859.43,952.01,7606.7,13309.77
1051874.5341,11353.83,5129.58,-5050.52,10347.84,26874.45,1087.0,7632.4,13402.37
1051874.5381,11351.78,5126.91,-5051.57,10350.04,26898.58,1177.02,7856.37,13433.79
1051874.5421,11364.46,5192.52,-5018.66,10349.94,26876.6,1040.65,7820.61,13341.86
1051874.5461,11369.94,5208.11,-5010.99,10352.99,26846.36,937.51,7620.38,13295.37
1051874.5501,11359.74,5145.6,-5042.89,10351.56,26856.47,1039.22,7584.95,13374.14
1051874.5541,11356.45,5127.14,-5047.85,10351.09,26901.87,1188.85,7854.94,13450.24
1051874.5581,11337.38,5164.05,-5035.11,10327.91,26888.23,1061.06,7847.45,13355.54
1051874.5621,11338.52,5184.27,-5037.17,10319.23,26848.18,920.11,7633.88,13278.49
1051874.5661,11332.47,5127.96,-5069.16,10318.14,26851.66,1002.84,7545.52,13355.02
1051874.5701,11330.75,5093.91,-5086.28,10318.42,26895.57,1175.69,7807.88,13442.57
1051874.5741,11390.59,5195.52,-5011.8,10362.1,26924.23,1140.88,7894.56,13420.15
1051874.5781,11368.32,5208.06,-5019.95,10334.3,26852.61,956.77,7682.71,13301.99
1051874.5821,11340.33,5149.75,-5050.71,10326.39,26856.71,995.3,7550.76,13355.16
1051874.5861,11312.06,5078.03,-5098.92,10301.07,26881.84,1167.82,7754.37,13445.0
1051874.59,11334.95,5132.96,-5057.53,10327.82,26891.09,1128.82,7853.41,13396.65
1051874.594,11355.31,5194.66,-5026.82,10335.02,26872.54,984.0,7720.9,13318.21
1051874.598,11348.3,5164.67,-5037.98,10340.36,26855.42,986.1,7550.19,13344.67
1051874.602,11333.18,5102.68,-5063.39,10345.6,26892.33,1167.97,7725.05,13451.67
1051874.606,11328.27,5116.89,-5063.58,10333.73,26893.81,1164.96,7866.19,13426.26
1051874.61,11358.45,5201.15,-5013.7,10351.8,26887.61,1021.91,7781.55,13341.67
1051874.614,11338.86,5165.53,-5048.85,10324.29,26846.84,957.78,7565.64,13319.16
1051874.618,11323.74,5099.11,-5083.94,10315.23,26865.82,1116.23,7664.87,13418.72
1051874.622,11327.32,5115.8,-5070.16,10320.04,26888.18,1166.25,7854.51,13429.64
1051874.626,11368.09,5202.01,-5015.09,10347.37,26895.19,1036.41,7810.12,13352.87
1051874.63,11364.41,5200.1,-5016.95,10346.94,26870.83,959.59,7605.03,13327.46
1051874.634,11339.14,5119.28,-5060.24,10331.3,26871.97,1085.66,7626.44,13410.09
1051874.638,11345.96,5123.57,-5045.7,10353.71,26906.06,1186.04,7854.61,13450.58
1051874.642,11362.51,5191.28,-5014.61,10347.27,26876.69,1037.65,7808.59,13345.1
1051874.646,11369.09,5205.3,-5016.33,10334.83,26848.94,929.31,7599.64,13300.52
1051874.65,11348.44,5133.53,-5053.09,10332.68,26857.52,1029.3,7565.02,13375.9
1051874.654,11339.86,5107.45,-5065.11,10335.88,26895.96,1169.73,7820.51,13434.94
1051874.658,11354.97,5173.83,-5026.2,10343.03,26885.47,1058.34,7820.61,13355.3
1051874.662,11360.93,5200.24,-5019.0,10338.16,26849.85,918.44,7615.61,13283.4
1051874.666,11341.05,5138.11,-5048.37,10344.27,26848.46,993.16,7529.59,13351.63
1051874.67,11336.23,5107.88,-5058.1,10349.99,26890.85,1166.58,7783.32,13444.81
1051874.674,11356.16,5165.1,-5024.39,10351.66,26888.18,1095.3,7842.02,13389.26
1051874.678,11345.15,5185.46,-5028.73,10324.96,26830.68,929.83,7652.0,13285.73
1051874.682,11339.0,5144.64,-5043.65,10329.34,26835.49,977.47,7520.34,13340.09
1051874.686,11328.89,5098.06,-5065.54,10331.58,26884.42,1176.26,7749.22,13456.78
1051874.69,11344.1,5141.64,-5048.7,10330.25,26890.95,1138.35,7852.13,13416.43
1051874.694,11364.51,5203.06,-5011.61,10347.99,26863.63,983.86,7708.93,13324.17
1051874.698,11361.41,5171.87,-5033.11,10339.12,26851.18,982.38,7540.27,13353.25
1051874.702,11319.69,5084.37,-5087.71,10312.42,26876.98,1149.65,7701.49,13447.81
1051874.706,11327.89,5113.7,-5068.68,10318.33,26888.18,1151.28,7847.64,13427.07
1051874.71,11345.58,5179.6,-5032.73,10320.86,26865.29,992.16,7740.4,13334.66
1051874.714,11342.67,5160.43,-5047.13,10315.99,26840.02,948.1,7536.6,13334.23
1051874.7179,11333.51,5098.3,-5075.74,10318.23,26872.45,1120.19,7641.75,13443.09
1051874.7219,11350.3,5124.9,-5055.05,10331.58,26900.68,1177.74,7843.78,13453.77
1051874.7259,11373.0,5199.53,-5012.61,10340.5,26877.6,1024.63,7770.92,13356.31
1051874.7299,11330.32,5164.91,-5044.37,10317.47,26828.24,931.17,7557.82,13314.63
1051874.7339,11314.2,5100.3,-5071.83,10325.67,26857.9,1060.39,7586.91,13405.37
1051874.7379,11323.88,5097.34,-5074.5,10327.53,26886.61,1150.56,7814.55,13436.65
1051874.7419,11330.42,5151.51,-5061.63,10300.78,26859.33,996.88,7773.97,13332.27
1051874.7459,11337.09,5176.97,-5045.75,10304.36,26839.12,899.6,7584.72,13292.98
1051874.7499,11335.18,5127.24,-5056.48,10324.53,26849.42,1011.42,7549.81,13377.05
1051874.7539,11342.19,5113.03,-5060.24,10332.54,26886.42,1156.47,7808.73,13447.52
1051874.7579,11356.74,5172.87,-5035.78,10324.57,26877.6,1047.75,7819.27,13370.71
1051874.7619,11346.96,5188.04,-5033.3,10316.66,26829.53,913.43,7612.28,13301.42
1051874.7659,11347.1,5146.93,-5039.6,10341.79,26853.56,1003.41,7533.12,13381.91
1051874.7699,11334.33,5103.87,-5062.15,10339.45,26889.09,1172.45,7785.8,13462.78
1051874.7739,11346.1,5157.42,-5036.26,10340.02,26881.46,1097.97,7834.34,13405.23
1051874.7779,11346.53,5192.71,-5027.1,10325.15,26840.59,941.37,7652.09,13317.87
1051874.7819,11336.04,5144.02,-5055.09,10318.33,26825.38,977.09,7504.75,13360.41
1051874.7859,11307.81,5080.65,-5087.19,10311.13,26873.5,1169.87,7733.06,13463.55
1051874.7899,11334.28,5133.44,-5058.24,10311.08,26879.36,1139.35,7841.54,13425.4
1051874.7939,11356.12,5198.86,-5019.0,10326.82,26869.73,991.49,7701.68,13341.29
1051874.7979,11341.24,5161.81,-5042.98,10317.47,26840.64,959.49,7509.47,13339.0
1051874.8019,11339.09,5109.93,-5066.97,10323.24,26883.41,1148.84,7685.33,13454.92
1051874.8059,11328.03,5124.52,-5065.92,10314.18,26888.33,1149.51,7837.68,13429.5
1051874.8099,11345.72,5188.56,-5034.4,10319.76,26860.1,986.77,7716.47,13334.18
1051874.8139,11347.96,5176.74,-5032.92,10332.06,26844.46,946.0,7525.02,13335.9
1051874.8179,11329.65,5103.49,-5073.93,10320.14,26859.43,1108.07,7622.1,13434.55
1051874.8219,11333.75,5111.27,-5073.55,10311.46,26878.65,1162.2,7817.22,13446.09
1051874.8259,11343.67,5175.07,-5039.79,10314.04,26864.48,1009.04,7757.47,13342.05
1051874.8299,11360.93,5192.47,-5028.39,10324.96,26849.89,930.12,7557.3,13320.5
1051874.8339,11327.7,5110.41,-5072.88,10312.7,26862.34,1051.86,7571.84,13408.09
1051874.8379,11313.73,5094.1,-5079.27,10312.03,26891.43,1146.36,7805.06,13440.8
1051874.8419,11341.76,5168.01,-5042.32,10311.99,26866.63,1008.84,7769.01,13341.76
1051874.8458,11365.32,5198.53,-5025.72,10323.57,26857.9,912.05,7575.99,13306.43
1051874.8498,11331.08,5119.18,-5071.88,10311.8,26862.05,1011.75,7542.9,13381.67
1051874.8538,11312.15,5085.76,-5085.28,10315.32,26905.16,1168.87,7800.34,13462.45
1051874.8578,11330.42,5158.62,-5042.32,10330.63,26897.1,1070.98,7814.79,13391.64
1051874.8618,11338.66,5188.7,-5039.22,10315.61,26839.78,920.58,7604.31,13310.72
1051874.8658,11314.77,5117.7,-5081.42,10296.39,26820.23,974.27,7490.68,13358.12
1051874.8698,11310.01,5073.93,-5107.55,10291.96,26866.34,1156.95,7751.66,13455.34
1051874.8738,11331.7,5142.83,-5058.81,10313.7,26877.31,1102.35,7826.95,13413.43
1051874.8778,11339.24,5187.04,-5034.02,10312.75,26823.91,925.11,7616.43,13309.05
1051874.8818,11363.46,5174.83,-5020.81,10347.75,26836.68,981.33,7500.98,13371.8
1051874.8858,11328.13,5096.05,-5075.74,10318.38,26849.99,1147.89,7701.06,13454.2
1051874.8898,11319.07,5122.95,-5065.49,10305.93,26848.99,1110.36,7813.84,13409.62
1051874.8938,11363.89,5207.11,-5012.85,10341.03,26849.37,961.35,7672.69,13340.09
1051874.8978,11356.5,5177.78,-5041.22,10323.81,26811.51,936.22,7479.53,13335.66
1051874.9018,11329.18,5105.69,-5080.84,10309.41,26837.59,1098.92,7621.67,13425.16
1051874.9058,11335.99,5127.57,-5064.44,10309.17,26873.11,1116.99,7805.16,13410.14
1051874.9098,11369.37,5204.92,-5016.76,10331.06,26872.78,973.65,7742.45,13321.54
1051874.9138,11349.87,5185.89,-5032.02,10327.39,26850.75,928.21,7563.45,13311.67
1051874.9178,11321.02,5108.07,-5072.17,10316.18,26850.75,1072.79,7587.24,13408.09
1051874.9218,11332.27,5122.85,-5062.87,10314.85,26871.97,1126.67,7755.09,13417.39
1051874.9258,11357.21,5195.81,-5024.34,10325.15,26859.19,980.28,7687.66,13319.4
1051874.9298,11354.64,5200.63,-5015.23,10333.97,26844.93,913.57,7492.97,13297.51
1051874.9338,11332.56,5127.1,-5048.51,10333.11,26858.52,1047.28,7502.03,13391.31
1051874.9378,11330.65,5116.13,-5058.38,10326.58,26895.43,1166.77,7748.8,13445.57
1051874.9418,11336.52,5172.4,-5032.25,10328.53,26881.75,1041.51,7726.1,13367.13
1051874.9458,11340.81,5190.8,-5026.77,10327.86,26850.51,930.69,7543.61,13310.67
1051874.9498,11333.75,5128.53,-5059.62,10316.8,26856.19,1033.69,7502.46,13395.26
1051874.9538,11314.01,5091.48,-5079.94,10311.03,26888.99,1183.51,7762.24,13476.56
1051874.9578,11304.81,5140.59,-5053.19,10317.47,26870.87,1071.5,7773.16,13399.36
1051874.9618,11326.51,5181.46,-5039.98,10309.22,26842.55,940.04,7602.36,13328.12
1051874.9658,11320.54,5125.81,-5073.36,10296.06,26843.93,1001.64,7496.21,13390.59
1051874.9698,11318.88,5088.95,-5090.09,10293.44,26881.84,1167.97,7744.98,13472.18
1051874.9737,11313.34,5121.09,-5078.94,10279.47,26846.46,1059.39,7772.4,13380.0
1051874.9777,11326.6,5180.98,-5038.31,10306.55,26841.45,930.55,7638.46,13315.82
1051874.9817,11321.07,5138.92,-5063.15,10308.79,26813.89,940.37,7466.84,13344.58
1051874.9857,11299.47,5074.31,-5101.2,10289.34,26826.48,1101.64,7668.26,13425.4
1051874.9897,11323.83,5133.82,-5060.48,10310.56,26830.34,1081.56,7783.89,13396.88
1051874.9937,11348.82,5199.62,-5033.68,10305.93,26796.01,920.34,7645.85,13305.24
1051874.9977,11337.09,5161.0,-5057.24,10299.49,26780.89,900.98,7447.24,13319.4
1051875.0017,11327.55,5104.02,-5078.55,10305.93,26814.75,1084.47,7615.14,13423.3
1051875.0057,11354.11,5154.94,-5034.07,10335.49,26832.68,1113.7,7786.8,13423.16
1051875.0097,11380.29,5227.61,-4990.05,10359.1,26811.75,967.41,7687.0,13339.43
1051875.0137,11367.04,5202.2,-5006.65,10357.67,26794.63,901.84,7469.7,13317.97
1051875.0177,11366.51,5152.75,-5027.63,10356.38,26830.68,1063.54,7566.69,13418.72
1051875.0217,11372.23,5163.24,-5021.43,10363.25,26862.91,1136.73,7783.51,13441.75
1051875.0257,11369.28,5208.25,-5008.22,10344.36,26833.01,972.22,7705.26,13334.47
1051875.0297,11378.62,5216.65,-5004.69,10344.89,26816.94,884.34,7493.78,13303.19
1051875.0337,11349.58,5141.5,-5044.37,10335.83,26843.98,1034.69,7524.78,13402.61
1051875.0377,11335.76,5117.37,-5061.53,10321.62,26888.99,1161.29,7777.64,13455.06
1051875.0417,11348.53,5179.22,-5028.68,10326.05,26882.37,1036.6,7753.04,13375.67
1051875.0457,11384.25,5233.72,-4981.14,10369.11,26893.91,959.11,7583.33,13365.17
1051875.0497,11331.46,5129.29,-5055.24,10323.1,26872.83,1034.31,7520.68,13417.87
1051875.0537,11291.93,5063.96,-5109.69,10277.18,26873.07,1146.6,7724.81,13455.58
1051875.0577,11316.97,5132.82,-5065.87,10294.63,26889.99,1063.06,7768.82,13399.65
1051875.0617,11317.92,5161.91,-5056.19,10287.24,26859.33,919.39,7589.53,13320.16
1051875.0657,11311.96,5110.12,-5082.46,10291.63,26854.23,988.77,7483.44,13390.26
1051875.0697,11287.36,5048.7,-5120.09,10276.75,26881.7,1143.98,7701.83,13472.22
1051875.0737,11296.85,5098.82,-5093.81,10273.51,26876.26,1074.27,7772.26,13415.24
1051875.0777,11319.3,5162.76,-5056.67,10289.15,26850.85,923.2,7623.48,13332.99
1051875.0817,11327.55,5133.92,-5068.73,10296.68,26844.7,949.86,7473.52,13380.86
1051875.0857,11295.89,5056.52,-5112.98,10277.08,26853.71,1105.45,7645.46,13458.59
1051875.0897,11326.46,5114.13,-5073.4,10296.87,26867.3,1092.1,7783.65,13434.03
1051875.0937,11361.46,5189.9,-5025.48,10323.72,26847.46,939.27,7646.75,13350.63
1051875.0977,11333.13,5144.02,-5059.2,10300.07,26813.41,899.7,7450.49,13341.71
1051875.1016,11312.1,5076.31,-5090.95,10290.29,26837.5,1071.41,7590.96,13441.95
1051875.1056,11326.03,5115.22,-5053.09,10316.56,26857.33,1103.16,7774.16,13437.18
1051875.1096,11359.31,5195.76,-5007.51,10338.45,26831.44,943.95,7667.35,13338.0
1051875.1136,11373.9,5195.24,-5017.0,10327.72,26798.92,891.64,7458.83,13323.36
1051875.1176,11355.31,5119.47,-5058.58,10314.28,26831.2,1048.47,7541.18,13424.68
1051875.1216,11355.31,5125.09,-5050.76,10321.0,26855.9,1126.86,7763.05,13446.0
1051875.1256,11402.04,5235.62,-4960.16,10387.09,26880.46,1027.49,7739.88,13400.65
1051875.1296,11428.26,5266.86,-4933.55,10413.46,26879.22,963.26,7563.93,13384.53
1051875.1336,11355.21,5129.62,-5043.03,10335.49,26816.28,1014.61,7492.54,13390.78
1051875.1376,11363.56,5131.15,-5031.11,10352.33,26874.74,1143.03,7744.79,13458.68
1051875.1416,11402.42,5224.66,-4973.27,10376.84,26876.74,1045.37,7745.36,13397.6
1051875.1456,11404.56,5244.54,-4969.88,10366.97,26849.32,948.91,7562.78,13352.35
1051875.1496,11373.47,5167.06,-5006.17,10366.97,26861.62,1040.36,7485.1,13424.83
1051875.1536,11366.51,5134.82,-5030.78,10357.1,26901.25,1199.34,7741.45,13504.65
1051875.1576,11389.16,5200.43,-4998.97,10358.19,26901.3,1094.82,7760.91,13429.12
1051875.1616,11372.47,5217.12,-5002.36,10338.55,26864.29,956.54,7589.29,13352.68
1051875.1656,11339.86,5136.3,-5056.1,10315.51,26833.87,983.76,7441.9,13387.73
1051875.1696,11330.08,5085.47,-5081.94,10311.41,26868.63,1154.52,7680.46,13477.42
1051875.1736,11336.33,5139.73,-5054.28,10311.99,26867.87,1091.29,7742.98,13427.83
1051875.1776,11398.36,5238.53,-4981.18,10363.96,26879.41,974.8,7638.22,13372.14
1051875.1816,11344.48,5138.21,-5066.06,10298.87,26809.5,923.92,7421.64,13343.05
1051875.1856,11324.55,5074.26,-5098.92,10295.58,26852.42,1109.31,7629.97,13447.1
1051875.1896,11332.99,5127.81,-5060.77,10308.31,26864.53,1090.91,7759.05,13420.44
1051875.1936,11348.44,5183.41,-5037.07,10305.79,26817.28,908.28,7600.21,13307.24
1051875.1976,11348.3,5156.95,-5052.52,10310.56,26792.34,888.44,7405.38,13315.01
1051875.2016,11352.35,5106.16,-5072.07,10319.33,26834.3,1086.76,7558.49,13444.62
1051875.2056,11345.29,5119.66,-5054.81,10333.78,26861.38,1108.69,7739.26,13436.03
1051875.2096,11370.52,5197.48,-5012.32,10340.88,26844.03,961.83,7646.37,13346.15
1051875.2136,11374.9,5194.09,-5010.41,10350.13,26831.06,915.1,7454.01,13340.09
1051875.2176,11366.18,5137.59,-5027.49,10368.63,26873.78,1097.63,7547.67,13459.87
1051875.2216,11329.37,5095.48,-5080.08,10309.7,26859.38,1130.49,7719.99,13435.56
1051875.2256,11356.78,5168.82,-5045.51,10306.74,26846.79,991.96,7669.64,13343.91
1051875.2296,11359.26,5185.99,-5031.25,10317.09,26825.48,914.86,7464.7,13317.11
1051875.2336,11348.15,5124.95,-5052.76,10331.68,26848.13,1060.63,7476.0,13425.69
1051875.2376,11371.57,5127.34,-5047.89,10341.36,26882.22,1184.51,7729.01,13477.85
1051875.2416,11383.68,5189.47,-5008.7,10346.84,26856.81,1053.38,7712.32,13391.93
1051875.2456,11375.0,5206.97,-5002.02,10342.36,26833.25,934.17,7510.62,13333.85
1051875.2496,11391.55,5173.68,-5006.5,10363.53,26843.41,1042.32,7465.13,13423.06
1051875.2536,11379.15,5134.3,-5027.96,10360.05,26886.04,1183.99,7717.8,13492.4
1051875.2576,11347.92,5149.84,-5034.97,10327.05,26854.66,1047.52,7722.57,13391.78
1051875.2616,11360.5,5192.66,-5018.33,10323.43,26801.02,898.55,7537.99,13312.29
1051875.2656,11384.87,5170.3,-5028.68,10333.83,26843.12,977.13,7448.29,13392.93
1051875.2696,11339.28,5087.76,-5085.33,10303.16,26861.48,1124.48,7661.53,13463.16
1051875.2736,11302.04,5088.23,-5106.02,10263.21,26833.11,1013.18,7703.26,13364.6
1051875.2776,11320.88,5147.74,-5077.17,10267.74,26822.86,884.29,7572.7,13301.99
1051875.2816,11326.93,5118.94,-5079.65,10289.05,26828.82,919.53,7419.73,13354.11
1051875.2856,11339.09,5089.52,-5070.69,10328.25,26886.85,1135.25,7640.51,13482.86
1051875.2896,11313.3,5094.81,-5082.85,10295.11,26852.52,1077.46,7726.24,13408.19
1051875.2935,11345.77,5170.25,-5048.28,10295.68,26834.92,916.53,7609.94,13305.67
