TimeStamp,AF7,FP1,FP2,AF8,O1,O2,I1,I2
1052112.2723,8505.49,2651.93,-6814.58,5025.05,21045.16,-6778.53,-7887.22,9537.94
1052112.2763,8525.09,2724.55,-6781.63,5025.1,21067.29,-6803.56,-7702.78,9487.11
1052112.2803,8538.91,2781.58,-6755.4,5035.31,21060.14,-6870.7,-7699.92,9455.73
1052112.2843,8528.52,2722.41,-6772.85,5049.28,21016.17,-6894.92,-7952.64,9473.09
1052112.2883,8513.93,2659.04,-6805.61,5044.75,21030.24,-6800.46,-7947.06,9525.35
1052112.2923,8531.52,2725.84,-6764.79,5056.1,21073.73,-6776.91,-7733.68,9511.28
1052112.2963,8533.19,2776.58,-6744.91,5048.18,21057.51,-6869.32,-7691.43,9436.42
1052112.3003,8524.37,2735.66,-6767.23,5045.32,21018.56,-6913.66,-7920.65,9440.14
1052112.3043,8503.58,2653.84,-6816.72,5030.82,21021.75,-6825.02,-7990.17,9510.38
1052112.3083,8501.67,2683.35,-6799.89,5027.82,21057.42,-6783.92,-7784.8,9505.75
1052112.3123,8517.22,2757.93,-6770.37,5024.39,21063.28,-6857.68,-7689.57,9441.33
1052112.3163,8509.21,2737.43,-6790.5,5010.03,21028.0,-6911.28,-7879.21,9437.42
1052112.3203,8500.0,2650.17,-6825.54,4999.02,21021.8,-6845.57,-8012.15,9501.98
1052112.3243,8493.14,2656.17,-6820.63,5012.08,21068.62,-6776.19,-7804.01,9519.1
1052112.3283,8524.37,2742.67,-6779.91,5021.43,21073.39,-6844.24,-7687.05,9449.2
1052112.3323,8531.52,2761.17,-6769.47,5029.63,21041.3,-6896.02,-7826.52,9443.0
1052112.3363,8521.18,2687.26,-6801.61,5035.07,21019.75,-6857.73,-8019.5,9496.74
1052112.3403,8517.93,2681.64,-6799.98,5037.98,21059.42,-6775.09,-7848.12,9518.72
1052112.3443,8531.57,2757.6,-6757.36,5045.61,21075.49,-6824.16,-7700.49,9468.13
1052112.3483,8543.21,2782.35,-6747.44,5057.48,21058.09,-6881.33,-7778.5,9447.62
1052112.3523,8518.79,2693.27,-6788.06,5044.89,21015.22,-6885.96,-8021.12,9469.8
1052112.3563,8499.81,2661.04,-6802.75,5037.59,21048.74,-6785.73,-7893.75,9520.25
1052112.3603,8518.6,2730.7,-6771.99,5033.11,21070.1,-6823.02,-7725.53,9468.51
1052112.3643,8531.19,2770.9,-6755.5,5030.3,21051.22,-6894.92,-7756.09,9427.45
1052112.3683,8513.88,2696.61,-6792.5,5031.35,21006.92,-6903.6,-8015.82,9463.12
1052112.3723,8498.86,2641.58,-6817.58,5021.29,21033.91,-6796.69,-7939.43,9524.16
1052112.3762,8525.28,2719.97,-6777.24,5041.79,21071.25,-6795.93,-7734.92,9497.45
1052112.3802,8556.27,2803.66,-6736.61,5060.01,21077.78,-6852.58,-7699.78,9464.69
1052112.3842,8522.32,2723.27,-6784.06,5031.63,21006.68,-6914.04,-7974.96,9446.67
1052112.3882,8503.15,2656.17,-6817.06,5035.83,21020.56,-6814.24,-7969.0,9510.23
1052112.3922,8515.65,2708.96,-6781.44,5026.39,21053.36,-6795.69,-7767.3,9494.12
1052112.3962,8537.2,2777.77,-6740.9,5035.93,21059.32,-6872.03,-7705.83,9438.47
1052112.4002,8516.22,2729.61,-6771.66,5026.39,21015.22,-6917.33,-7938.05,9443.0
1052112.4042,8494.62,2654.27,-6817.87,5014.32,21020.7,-6828.26,-7999.56,9517.15
1052112.4082,8506.97,2686.45,-6808.04,5015.52,21056.56,-6784.2,-7787.99,9509.61
1052112.4122,8531.48,2766.56,-6756.35,5034.5,21061.28,-6864.17,-7696.92,9440.8
1052112.4162,8525.32,2747.25,-6763.89,5040.5,21025.23,-6917.81,-7888.17,9436.51
1052112.4202,8501.1,2659.89,-6809.19,5034.59,21012.74,-6849.0,-8018.64,9502.56
1052112.4242,8504.63,2673.48,-6806.99,5024.2,21056.46,-6772.52,-7813.22,9522.77
1052112.4282,8523.89,2749.97,-6771.99,5027.53,21069.29,-6835.89,-7691.48,9457.73
1052112.4322,8520.08,2750.78,-6769.99,5031.73,21035.72,-6898.12,-7824.09,9436.7
1052112.4362,8491.42,2666.86,-6815.72,5013.7,21007.11,-6865.45,-8021.31,9488.39
1052112.4402,8491.37,2664.52,-6818.2,5010.56,21046.02,-6774.09,-7852.51,9526.64
1052112.4442,8511.74,2747.68,-6770.8,5028.06,21064.9,-6822.83,-7693.48,9470.27
1052112.4482,8535.58,2774.86,-6752.49,5029.73,21044.45,-6898.36,-7767.54,9428.55
1052112.4522,8520.08,2692.41,-6788.59,5034.78,21005.68,-6884.81,-8001.04,9473.94
1052112.4562,8510.54,2665.0,-6803.32,5044.65,21038.25,-6781.29,-7873.58,9525.73
1052112.4602,8524.9,2739.95,-6771.76,5041.79,21063.9,-6813.34,-7690.57,9480.53
1052112.4642,8535.82,2781.96,-6751.82,5036.64,21048.88,-6882.72,-7706.5,9440.57
1052112.4682,8520.41,2711.11,-6779.81,5041.55,21013.07,-6884.05,-7948.49,9484.63
1052112.4722,8505.15,2657.32,-6807.66,5039.98,21035.29,-6786.39,-7880.93,9536.03
1052112.4762,8518.51,2719.78,-6778.53,5029.97,21063.62,-6805.37,-7687.19,9489.92
1052112.4802,8530.38,2778.48,-6746.1,5033.88,21064.09,-6865.93,-7647.52,9448.77
1052112.4842,8516.12,2721.98,-6778.15,5034.92,21016.65,-6898.36,-7903.29,9465.55
1052112.4882,8501.15,2657.03,-6806.47,5031.44,21027.42,-6798.27,-7908.39,9532.79
1052112.4922,8513.45,2707.2,-6780.2,5037.5,21065.86,-6771.37,-7699.06,9517.48
1052112.4962,8522.27,2772.14,-6752.35,5044.27,21071.15,-6846.48,-7638.98,9458.78
1052112.5002,8511.64,2732.28,-6767.56,5045.46,21026.66,-6904.46,-7869.91,9455.25
1052112.5041,8498.72,2660.66,-6797.12,5039.93,21026.76,-6816.67,-7941.96,9530.97
1052112.5081,8506.78,2697.09,-6787.83,5027.53,21064.19,-6774.04,-7737.35,9522.68
1052112.5121,8525.8,2771.62,-6759.6,5033.64,21076.59,-6846.29,-7645.08,9463.31
1052112.5161,8525.23,2754.97,-6767.18,5036.02,21035.48,-6907.65,-7839.54,9445.67
1052112.5201,8497.86,2662.95,-6807.14,5026.29,21012.36,-6850.15,-7990.08,9502.51
1052112.5241,8500.0,2675.96,-6795.93,5030.35,21054.7,-6775.81,-7793.14,9529.07
1052112.5281,8522.03,2763.89,-6752.83,5041.65,21066.33,-6839.94,-7669.16,9464.98
1052112.5321,8526.28,2766.66,-6759.74,5041.5,21032.19,-6908.56,-7804.68,9437.23
1052112.5361,8495.0,2673.58,-6807.85,5029.82,21002.1,-6877.38,-8013.49,9487.87
1052112.5401,8502.15,2668.57,-6808.81,5029.11,21043.26,-6783.63,-7843.92,9530.12
1052112.5441,8518.41,2747.06,-6768.8,5032.11,21059.94,-6831.74,-7690.14,9474.99
1052112.5481,8525.66,2764.89,-6762.12,5036.78,21032.72,-6908.85,-7777.79,9430.84
1052112.5521,8503.58,2682.59,-6806.71,5027.96,20995.67,-6897.35,-8015.68,9476.14
1052112.5561,8491.76,2654.27,-6824.07,5014.04,21028.43,-6788.11,-7889.8,9530.74
1052112.5601,8505.39,2731.13,-6783.2,5017.28,21050.41,-6811.38,-7711.03,9487.82
1052112.5641,8521.99,2774.95,-6758.02,5025.24,21036.91,-6891.78,-7737.35,9433.51
1052112.5681,8507.11,2701.28,-6797.6,5022.57,20994.9,-6916.14,-7993.32,9453.73
1052112.5721,8492.14,2650.17,-6822.21,5016.28,21026.71,-6804.28,-7922.6,9517.86
1052112.5761,8510.02,2714.78,-6789.69,5015.9,21059.42,-6807.76,-7722.19,9485.63
1052112.5801,8539.11,2783.82,-6750.44,5039.64,21067.43,-6866.74,-7682.13,9454.16
1052112.5841,8507.06,2708.82,-6793.07,5028.3,21006.49,-6915.57,-7948.97,9451.91
1052112.5881,8487.7,2632.95,-6836.27,5012.56,21017.12,-6819.73,-7960.03,9514.52
1052112.5921,8494.24,2687.26,-6807.52,5015.56,21061.14,-6794.69,-7746.55,9498.55
1052112.5961,8511.74,2754.83,-6777.95,5024.96,21065.33,-6872.51,-7680.46,9440.71
1052112.6001,8508.16,2718.59,-6793.07,5026.87,21025.85,-6910.13,-7901.67,9445.72
1052112.6041,8478.93,2634.57,-6834.65,5009.27,21020.32,-6828.74,-7986.4,9513.05
1052112.6081,8480.45,2663.33,-6819.34,5011.94,21056.7,-6781.05,-7776.64,9511.38
1052112.6121,8505.39,2745.87,-6784.01,5015.33,21066.24,-6857.35,-7674.55,9446.86
1052112.6161,8515.98,2742.1,-6802.32,5005.5,21030.48,-6911.99,-7854.99,9442.0
1052112.6201,8490.09,2652.31,-6829.55,5012.32,21006.97,-6860.92,-8015.11,9497.41
1052112.6241,8482.46,2661.8,-6818.63,5017.66,21042.25,-6786.54,-7820.46,9511.38
1052112.6281,8502.15,2742.62,-6780.48,5019.9,21054.13,-6850.2,-7690.05,9451.25
1052112.632,8511.02,2749.78,-6775.48,5023.77,21023.9,-6914.19,-7820.85,9428.22
1052112.636,8496.71,2665.81,-6816.01,5021.95,21000.86,-6878.81,-8019.11,9481.62
1052112.64,8488.94,2653.98,-6822.44,5016.47,21037.2,-6787.01,-7849.03,9512.33
1052112.644,8506.73,2733.28,-6781.91,5021.62,21047.74,-6843.71,-7700.3,9453.68
1052112.648,8521.89,2762.75,-6772.95,5027.15,21029.71,-6910.18,-7778.69,9426.93
1052112.652,8499.29,2678.68,-6820.87,5015.9,20996.19,-6900.6,-8015.44,9468.99
1052112.656,8478.12,2639.25,-6833.6,5007.17,21027.57,-6805.99,-7893.18,9509.61
1052112.66,8493.62,2708.05,-6802.85,5002.88,21048.88,-6838.61,-7723.28,9463.12
1052112.664,8509.11,2751.02,-6786.44,5009.6,21040.63,-6908.13,-7743.41,9424.83
1052112.668,8496.71,2680.49,-6824.92,5007.22,20999.05,-6923.96,-7998.47,9449.15
1052112.672,8477.64,2623.65,-6855.77,5000.73,21019.99,-6822.21,-7944.11,9506.75
1052112.676,8497.0,2693.84,-6808.33,5014.61,21052.55,-6830.65,-7751.42,9475.42
1052112.68,8514.36,2755.93,-6776.19,5017.9,21051.46,-6899.69,-7713.6,9426.07
1052112.684,8491.85,2699.85,-6804.42,5013.37,21009.64,-6925.73,-7964.99,9447.72
1052112.688,8471.16,2630.04,-6842.09,5007.55,21022.37,-6828.07,-7979.25,9511.28
1052112.692,8483.89,2673.86,-6819.96,5007.7,21045.88,-6821.44,-7793.81,9482.81
1052112.696,8514.36,2760.74,-6780.67,5011.61,21056.42,-6874.28,-7710.6,9445.76
1052112.7,8517.89,2725.03,-6799.17,5010.22,21016.5,-6926.54,-7932.19,9439.14
1052112.704,8488.94,2640.39,-6834.46,5003.12,21007.54,-6860.54,-8015.4,9483.96
1052112.708,8494.24,2672.67,-6817.96,5005.46,21045.45,-6801.7,-7801.1,9496.5
1052112.712,8511.26,2753.21,-6780.82,5014.85,21053.08,-6869.41,-7702.54,9436.89
1052112.716,8516.79,2744.77,-6784.77,5023.38,21021.32,-6923.91,-7881.69,9436.7
1052112.72,8496.14,2661.18,-6826.02,5018.28,21007.54,-6864.74,-8027.22,9496.36
1052112.724,8502.91,2682.26,-6806.61,5027.53,21045.83,-6788.92,-7826.04,9511.28
1052112.728,8519.84,2757.84,-6769.94,5026.96,21061.28,-6855.39,-7697.58,9448.39
1052112.732,8521.13,2761.94,-6775.24,5026.53,21026.18,-6919.15,-7838.77,9432.27
1052112.736,8496.81,2672.34,-6819.58,5020.91,20993.71,-6881.24,-8045.53,9486.34
1052112.74,8493.09,2663.56,-6821.44,5022.91,21035.1,-6787.11,-7873.25,9517.53
1052112.744,8518.03,2746.63,-6777.19,5034.88,21058.13,-6841.09,-7717.51,9458.5
1052112.748,8533.15,2778.82,-6764.37,5038.79,21044.07,-6905.51,-7784.75,9431.74
1052112.752,8533.91,2709.2,-6786.78,5036.69,21021.42,-6882.48,-8007.19,9487.77
1052112.756,8483.84,2642.01,-6840.33,4997.68,21020.7,-6807.42,-7920.65,9508.42
1052112.76,8510.4,2726.08,-6792.26,5015.76,21052.79,-6829.12,-7735.63,9464.31
1052112.764,8530.09,2775.57,-6762.12,5025.1,21045.45,-6895.88,-7745.22,9426.07
1052112.768,8510.54,2699.61,-6802.99,5010.51,21002.1,-6909.42,-7999.95,9460.97
1052112.772,8502.39,2655.08,-6817.72,5026.01,21023.8,-6811.19,-7953.84,9513.9
1052112.776,8523.27,2726.79,-6774.95,5046.13,21053.46,-6817.53,-7758.09,9479.91
1052112.78,8523.8,2775.57,-6754.4,5039.84,21049.93,-6885.67,-7717.94,9430.36
1052112.784,8519.75,2731.28,-6777.86,5036.4,21018.7,-6905.41,-7950.02,9458.07
1052112.788,8486.84,2645.92,-6825.97,5014.23,21014.65,-6824.59,-7979.97,9511.19
1052112.792,8511.64,2701.19,-6798.84,5022.62,21048.6,-6804.47,-7774.45,9493.4
1052112.796,8528.42,2781.39,-6755.69,5036.21,21050.22,-6871.42,-7700.35,9443.57
1052112.8,8517.12,2745.82,-6766.89,5044.84,21007.49,-6913.23,-7922.46,9451.96
1052112.804,8497.72,2657.13,-6812.53,5029.11,21004.06,-6846.38,-8015.4,9492.78
1052112.808,8506.16,2689.84,-6805.13,5025.05,21049.69,-6785.58,-7797.91,9510.23
1052112.812,8518.46,2758.93,-6771.18,5022.81,21053.6,-6862.07,-7703.73,9442.9
1052112.816,8515.93,2743.58,-6776.38,5028.06,21014.12,-6931.31,-7884.93,9417.96
1052112.82,8498.57,2670.53,-6821.2,5030.11,21000.39,-6869.65,-8032.61,9491.64
1052112.8244,8507.68,2694.37,-6806.9,5033.3,21040.68,-6789.78,-7837.39,9514.62
1052112.8284,8523.18,2765.37,-6761.69,5033.06,21044.45,-6853.53,-7715.89,9450.15
1052112.8324,8532.43,2776.81,-6744.34,5047.04,21033.58,-6900.6,-7819.56,9443.38
1052112.8364,8488.56,2670.29,-6801.89,5028.15,20986.37,-6898.07,-8044.15,9464.55
1052112.8404,8492.38,2658.89,-6806.23,5025.77,21025.95,-6799.56,-7879.83,9501.89
1052112.8444,8515.45,2740.19,-6774.24,5020.05,21052.74,-6841.71,-7719.95,9455.44
1052112.8484,8524.18,2770.52,-6766.99,5018.76,21036.63,-6907.56,-7790.14,9429.89
1052112.8524,8507.06,2688.89,-6808.71,5018.04,21000.58,-6897.31,-8037.43,9475.38
1052112.8564,8487.51,2649.74,-6833.27,5008.65,21030.95,-6801.84,-7920.79,9518.86
1052112.8604,8511.93,2724.6,-6789.64,5013.51,21055.27,-6826.59,-7734.16,9477.0
1052112.8644,8531.0,2776.19,-6747.39,5037.5,21046.55,-6893.25,-7746.03,9434.18
1052112.8684,8507.11,2707.15,-6778.77,5036.07,21003.63,-6905.37,-8002.62,9465.36
1052112.8724,8485.37,2653.07,-6812.24,5025.82,21023.47,-6804.09,-7950.83,9518.82
1052112.8764,8511.02,2722.88,-6780.29,5036.4,21056.23,-6807.19,-7751.99,9484.39
1052112.8804,8541.06,2788.45,-6747.91,5048.75,21059.52,-6874.09,-7713.51,9443.86
1052112.8844,8550.03,2754.74,-6757.59,5062.53,21020.99,-6898.98,-7953.41,9468.94
1052112.8879,8521.99,2675.49,-6794.74,5054.24,21024.52,-6813.34,-7974.63,9521.72
1052112.8919,8520.51,2716.26,-6783.34,5036.16,21051.08,-6802.37,-7774.02,9492.11
1052112.8959,8546.64,2800.7,-6725.12,5059.91,21058.75,-6865.93,-7697.06,9441.57
1052112.8999,8548.64,2773.52,-6731.94,5074.6,21021.03,-6907.7,-7912.59,9448.82
1052112.9039,8543.97,2706.0,-6755.35,5095.2,21011.83,-6833.84,-8007.34,9510.71
1052112.9079,8581.93,2772.24,-6701.99,5128.29,21061.66,-6776.43,-7790.23,9522.58
1052112.9119,8627.61,2882.15,-6628.61,5167.29,21077.49,-6832.31,-7674.22,9465.17
1052112.9159,8630.23,2872.37,-6628.04,5183.6,21022.75,-6906.65,-7865.57,9433.94
1052112.9199,8632.95,2810.0,-6642.25,5205.73,21015.22,-6847.91,-8021.4,9504.27
1052112.9239,8646.11,2836.51,-6615.73,5226.52,21062.62,-6761.55,-7829.0,9536.22
1052112.9279,8687.59,2934.12,-6559.42,5244.64,21073.53,-6829.12,-7699.63,9467.08
1052112.9319,8716.58,2960.92,-6542.3,5261.09,21038.73,-6908.61,-7828.14,9430.36
1052112.9359,8700.75,2879.33,-6578.35,5264.66,21009.64,-6880.09,-8040.91,9479.48
1052112.9399,8703.85,2871.7,-6584.41,5263.47,21054.13,-6773.66,-7872.2,9526.68
1052112.9439,8721.11,2950.14,-6552.32,5256.7,21077.78,-6806.57,-7710.17,9488.01
1052112.9479,8725.93,2978.37,-6536.87,5255.41,21060.28,-6886.77,-7774.07,9437.94
1052112.9518,8692.27,2885.77,-6577.3,5256.13,21012.55,-6900.93,-8028.03,9461.69
1052112.9558,8675.24,2837.56,-6605.96,5243.83,21056.37,-6775.71,-7904.05,9534.03
1052112.9598,8685.49,2910.95,-6575.87,5239.34,21088.89,-6795.6,-7715.85,9496.07
1052112.9638,8677.67,2939.51,-6572.15,5224.94,21055.51,-6892.16,-7743.45,9426.36
1052112.9678,8669.09,2868.84,-6604.77,5223.37,21011.74,-6904.98,-8003.62,9457.54
1052112.9718,8631.37,2790.83,-6651.5,5206.59,21041.68,-6791.5,-7944.68,9523.25
1052112.9758,8635.71,2848.2,-6636.81,5193.66,21066.24,-6803.61,-7753.75,9484.58
1052112.9798,8652.45,2920.44,-6610.39,5185.08,21062.81,-6871.22,-7713.7,9439.42
1052112.9838,8627.13,2852.01,-6658.22,5164.86,21017.94,-6905.6,-7957.98,9457.78
1052112.9878,8594.9,2763.22,-6709.77,5144.88,21022.47,-6820.25,-7985.74,9510.61
1052112.9918,8596.47,2803.28,-6681.59,5146.03,21058.23,-6799.13,-7785.46,9496.64
1052112.9958,8612.44,2870.8,-6647.87,5150.18,21064.33,-6863.4,-7698.06,9443.95
1052112.9998,8596.09,2825.45,-6677.49,5135.25,21019.27,-6916.62,-7916.98,9439.8
1052113.0038,8563.81,2732.94,-6733.51,5117.37,21010.21,-6843.23,-8014.87,9503.22
1052113.0078,8559.61,2752.21,-6736.04,5106.26,21046.31,-6795.74,-7816.27,9502.41
1052113.0118,8574.44,2821.59,-6711.44,5094.86,21056.46,-6858.87,-7700.54,9441.9
1052113.0158,8566.76,2800.04,-6726.55,5078.03,21016.55,-6928.4,-7879.93,9419.63
1052113.0198,8541.16,2706.19,-6774.38,5061.77,20997.19,-6875.9,-8040.38,9482.53
1052113.0238,8529.81,2693.13,-6780.96,5055.05,21037.53,-6798.6,-7847.6,9506.37
1052113.0278,8544.92,2765.61,-6752.3,5051.99,21049.69,-6859.06,-7709.93,9445.72
1052113.0318,8544.64,2779.44,-6753.97,5043.79,21017.79,-6929.54,-7833.86,9419.25
1052113.0358,8517.65,2694.75,-6795.5,5038.88,20993.43,-6890.92,-8039.05,9478.71
1052113.0398,8520.65,2683.07,-6802.32,5046.03,21039.2,-6787.49,-7879.54,9520.67
1052113.0438,8535.67,2766.04,-6761.79,5050.23,21064.33,-6828.31,-7716.23,9469.7
1052113.0478,8540.15,2790.07,-6757.16,5039.26,21040.92,-6910.61,-7787.66,9422.45
1052113.0518,8523.51,2707.86,-6792.16,5041.08,21000.44,-6907.8,-8033.56,9459.69
1052113.0558,8510.3,2676.15,-6804.99,5040.93,21027.0,-6799.98,-7936.53,9513.28
1052113.0598,8534.15,2751.68,-6768.56,5037.21,21052.7,-6817.63,-7750.99,9480.43
1052113.0638,8548.45,2802.18,-6748.06,5041.6,21040.2,-6898.07,-7766.92,9425.55
1052113.0678,8530.24,2732.47,-6783.92,5030.3,20992.04,-6925.58,-8025.36,9437.56
1052113.0718,8506.54,2662.71,-6820.54,5021.53,21011.45,-6825.45,-7984.26,9502.94
1052113.0758,8513.26,2717.69,-6791.12,5027.1,21044.88,-6816.58,-7779.03,9477.09
1052113.0797,8532.67,2785.02,-6748.2,5036.45,21047.74,-6880.57,-7737.21,9429.69
1052113.0837,8519.13,2734.66,-6773.52,5032.73,21012.26,-6907.32,-7970.67,9450.39
1052113.0877,8489.71,2649.16,-6819.44,5009.84,21005.68,-6834.79,-8014.87,9495.4
1052113.0917,8509.78,2706.05,-6798.7,5009.37,21044.88,-6803.99,-7804.16,9485.15
1052113.0957,8527.57,2784.44,-6762.6,5013.7,21052.27,-6868.94,-7725.53,9433.8
1052113.0997,8526.95,2758.98,-6769.23,5021.1,21009.83,-6916.81,-7938.34,9432.65
1052113.1037,8504.44,2675.44,-6810.62,5024.39,21007.92,-6844.62,-8040.29,9502.84
1052113.1077,8509.21,2696.37,-6798.41,5021.14,21045.93,-6791.45,-7837.44,9503.75
1052113.1117,8521.46,2765.56,-6760.31,5023.05,21055.51,-6854.63,-7722.43,9446.81
1052113.1157,8518.08,2747.2,-6768.37,5023.48,21023.71,-6912.23,-7884.84,9432.27
1052113.1197,8493.71,2657.94,-6816.05,5013.28,21006.97,-6864.74,-8048.34,9490.35
1052113.1237,8476.45,2655.74,-6827.93,5000.93,21048.93,-6781.53,-7851.27,9519.48
1052113.1277,8488.13,2730.75,-6793.83,5000.59,21062.04,-6839.37,-7716.23,9459.07
1052113.1317,8501.58,2746.63,-6788.45,5003.93,21035.82,-6907.08,-7825.9,9431.65
1052113.1357,8486.32,2662.75,-6831.98,4998.26,21005.68,-6882.81,-8041.48,9482.05
1052113.1397,8482.6,2646.78,-6841.18,4987.24,21042.59,-6784.39,-7886.46,9526.35
1052113.1437,8492.57,2726.46,-6803.04,4985.0,21063.95,-6827.36,-7725.19,9473.09
1052113.1477,8498.38,2758.03,-6775.9,5005.6,21048.07,-6894.45,-7779.93,9440.71
1052113.1517,8494.33,2682.97,-6807.95,5013.47,21007.59,-6898.83,-8030.37,9468.46
1052113.1557,8489.32,2649.93,-6820.58,5015.37,21037.63,-6792.16,-7918.55,9520.34
1052113.1597,8500.96,2720.79,-6786.11,5012.94,21060.28,-6815.63,-7733.16,9477.81
1052113.1637,8514.6,2767.42,-6766.37,5010.7,21047.07,-6888.3,-7738.16,9435.99
1052113.1677,8500.86,2698.23,-6806.95,5007.51,21003.44,-6901.84,-7991.03,9465.41
1052113.1717,8484.22,2637.63,-6845.71,4996.11,21021.18,-6808.0,-7943.25,9512.95
1052113.1757,8500.58,2706.24,-6809.71,4997.78,21054.27,-6812.43,-7734.59,9477.57
1052113.1797,8510.26,2766.47,-6776.05,5001.21,21045.97,-6884.86,-7693.58,9425.83
1052113.1837,8496.76,2708.1,-6801.94,4996.82,21001.06,-6922.48,-7932.52,9442.86
1052113.1877,8480.65,2632.48,-6835.6,4997.87,21011.31,-6824.54,-7955.74,9511.61
1052113.1917,8488.56,2675.82,-6815.82,4999.3,21047.36,-6794.74,-7744.84,9493.88
1052113.1957,8505.39,2749.97,-6779.96,5001.74,21050.41,-6861.88,-7662.96,9444.52
1052113.1997,8502.77,2730.42,-6793.5,5007.08,21008.68,-6920.77,-7873.2,9434.84
1052113.2037,8489.9,2654.93,-6828.79,5000.31,21002.25,-6852.2,-7978.11,9495.26
1052113.2077,8496.62,2680.35,-6813.57,5002.79,21041.49,-6791.35,-7772.54,9502.98
1052113.2117,8527.95,2775.81,-6763.13,5019.62,21066.62,-6838.85,-7647.47,9464.22
1052113.2157,8515.98,2748.06,-6782.34,5007.41,21022.99,-6910.18,-7827.09,9437.61
1052113.2197,8483.6,2644.16,-6843.28,4990.34,21000.05,-6866.79,-8005.29,9487.39
1052113.2237,8477.45,2643.39,-6844.24,4982.9,21033.0,-6797.41,-7838.68,9501.6
1052113.2277,8499.29,2729.94,-6801.13,4983.85,21050.65,-6850.91,-7700.4,9446.62
1052113.2317,8504.68,2744.82,-6791.64,4991.2,21024.42,-6918.24,-7813.74,9424.5
1052113.2357,8474.4,2652.45,-6833.41,4988.19,20987.8,-6898.45,-8036.38,9466.36
1052113.2397,8467.01,2627.95,-6847.67,4981.8,21025.47,-6794.64,-7884.26,9515.19
1052113.2437,8495.86,2715.11,-6802.66,4992.87,21058.28,-6831.79,-7713.51,9469.8
1052113.2477,8512.69,2754.69,-6775.48,4999.21,21041.35,-6904.41,-7773.3,9431.22
1052113.2517,8482.7,2660.89,-6824.11,4986.86,20984.51,-6920.77,-8038.14,9453.44
1052113.2557,8463.19,2613.5,-6854.49,4980.04,21014.5,-6807.76,-7936.34,9509.95
1052113.2597,8480.5,2691.46,-6817.29,4982.76,21047.02,-6820.77,-7747.27,9470.99
1052113.2637,8500.77,2747.25,-6791.83,4987.0,21039.77,-6899.64,-7751.32,9421.11
1052113.2677,8494.0,2692.41,-6815.43,4988.48,21001.01,-6908.27,-7998.94,9463.45
1052113.2716,8476.54,2631.33,-6844.62,4986.48,21018.6,-6808.04,-7967.47,9522.58
1052113.2756,8487.18,2687.12,-6814.48,4987.53,21041.68,-6818.2,-7770.4,9474.23
1052113.2796,8503.34,2749.3,-6783.68,4989.53,21033.29,-6891.73,-7734.68,9418.82
1052113.2836,8497.53,2705.24,-6803.85,4992.58,20987.56,-6923.1,-7967.66,9437.13
1052113.2876,8470.92,2624.32,-6850.2,4972.89,20996.0,-6833.89,-8004.48,9505.94
1052113.2916,8478.07,2666.66,-6838.66,4965.64,21032.67,-6808.62,-7800.63,9490.87
1052113.2956,8502.39,2741.15,-6797.98,4983.23,21039.68,-6877.14,-7710.89,9432.7
1052113.2996,8500.86,2714.01,-6796.69,4994.06,21000.2,-6924.73,-7913.78,9433.37
1052113.3036,8496.09,2646.59,-6816.39,5010.8,21010.59,-6836.75,-8004.67,9516.67
1052113.3076,8481.46,2649.02,-6831.74,4984.67,21028.66,-6800.6,-7822.66,9503.03
1052113.3116,8489.61,2721.74,-6798.79,4980.61,21033.1,-6867.79,-7712.41,9438.71
1052113.3156,8491.76,2716.68,-6800.51,4983.38,21000.05,-6926.73,-7868.39,9419.39
1052113.3196,8477.12,2632.24,-6847.67,4976.65,20978.98,-6881.57,-8043.39,9473.32
1052113.3236,8478.64,2636.34,-6845.43,4978.56,21021.51,-6795.98,-7857.47,9507.66
1052113.3276,8493.38,2712.54,-6806.9,4973.51,21030.38,-6861.93,-7719.23,9436.8
1052113.3316,8505.68,2731.28,-6796.55,4982.85,21007.35,-6921.24,-7822.09,9415.2
1052113.3356,8480.98,2646.97,-6843.04,4980.28,20978.07,-6895.78,-8039.81,9466.7
1052113.3396,8478.79,2633.76,-6848.57,4978.75,21017.27,-6799.41,-7885.65,9508.23
1052113.3436,8489.51,2715.64,-6803.99,4985.29,21035.82,-6848.86,-7724.76,9449.63
1052113.3476,8505.49,2756.36,-6782.87,4997.3,21013.17,-6923.53,-7782.75,9412.0
1052113.3516,8509.35,2697.66,-6809.81,5003.69,20989.9,-6905.03,-8016.49,9467.03
1052113.3556,8488.75,2647.78,-6836.51,4992.39,21012.79,-6803.23,-7926.27,9517.34
1052113.3596,8500.15,2709.53,-6802.13,4989.67,21033.34,-6833.36,-7746.65,9463.6
1052113.3636,8509.54,2762.94,-6773.85,4993.82,21035.63,-6899.98,-7740.45,9426.4
1052113.3676,8495.57,2697.85,-6811.33,4996.49,20987.18,-6929.06,-8004.05,9440.71
1052113.3716,8489.75,2638.86,-6831.03,4998.16,21006.49,-6822.06,-7972.86,9509.99
1052113.3756,8506.82,2701.95,-6800.51,5002.69,21037.2,-6813.72,-7765.48,9488.3
1052113.3796,8527.47,2773.91,-6758.64,5020.43,21041.35,-6874.99,-7708.98,9446.77
1052113.3836,8494.71,2703.09,-6802.46,4998.06,20983.41,-6933.07,-7963.28,9430.41
1052113.3876,8471.92,2627.09,-6853.72,4977.89,20987.66,-6848.15,-8009.1,9488.49
