TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389763.3534,3612.8,13950.73,35216.1,35303.5,25238.33,28905.35,13584.14,8502.63
1389763.3554,6535.53,14775.56,35158.21,35279.09,25101.81,29050.45,14373.26,8370.16
1389763.3574,8052.78,15509.08,35051.16,35184.44,24954.13,29095.56,15028.19,8219.05
1389763.3594,7443.67,15771.68,34948.35,35071.28,24866.25,29019.17,15201.05,8134.51
1389763.3614,4497.53,15386.01,34899.53,34984.88,24892.05,28831.39,14755.2,8156.06
1389763.3634,610.78,14404.49,34927.61,34970.34,25029.95,28621.87,13813.69,8272.98
1389763.3654,-1322.6,13519.48,35039.33,35070.61,25195.65,28559.5,13017.32,8438.73
1389763.3674,-225.35,13282.73,35164.74,35214.91,25287.77,28675.18,12860.11,8539.73
1389763.3694,2623.46,13723.85,35216.96,35295.3,25261.41,28862.34,13343.0,8517.5
1389763.3714,5597.02,14480.83,35181.24,35284.24,25142.96,29010.78,14087.77,8399.58
1389763.3734,7808.64,15313.87,35084.68,35218.15,24986.17,29087.12,14843.13,8250.76
1389763.3754,7867.62,15751.08,34967.86,35103.23,24870.3,29034.71,15197.9,8141.71
1389763.3774,5739.74,15610.27,34888.08,35003.48,24847.7,28886.13,14992.29,8120.3
1389763.3794,1816.46,14777.14,34897.71,34959.7,24961.76,28679.37,14159.49,8229.69
1389763.3814,-975.94,13775.11,34993.65,35012.92,25130.32,28551.01,13238.86,8390.28
1389763.3834,-946.71,13263.85,35112.0,35140.85,25253.3,28592.4,12818.81,8503.82
1389763.3854,1629.5,13514.95,35188.87,35249.76,25260.26,28771.36,13125.85,8509.73
1389763.3874,4573.73,14196.87,35191.59,35285.38,25180.06,28953.6,13807.39,8438.64
1389763.3894,7287.41,15054.32,35113.82,35232.21,25029.09,29079.49,14608.05,8299.35
1389763.3914,8053.21,15646.41,34987.74,35109.52,24879.94,29076.25,15124.89,8159.02
1389763.3934,6754.35,15737.96,34907.63,35028.32,24833.4,28972.58,15149.17,8113.0
1389763.3954,3158.71,15116.17,34883.69,34963.28,24910.98,28750.23,14491.46,8182.96
1389763.3974,-298.12,14084.01,34952.02,34993.41,25079.68,28582.19,13518.38,8340.03
1389763.3994,-1310.54,13362.17,35086.16,35119.35,25244.81,28575.09,12891.96,8496.24
1389763.4014,649.21,13380.1,35199.03,35258.54,25303.13,28723.62,12980.65,8549.02
1389763.4034,3559.64,13948.87,35214.81,35309.94,25238.33,28900.87,13580.71,8478.79
1389763.4054,6516.6,14773.9,35162.02,35286.96,25103.0,29050.78,14378.12,8336.78
1389763.4074,8054.21,15510.37,35058.98,35186.01,24954.18,29100.04,15032.72,8198.17
1389763.4094,7469.13,15776.68,34957.84,35076.53,24869.54,29011.97,15207.58,8121.16
