TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1389827.9566,-216.001,92.903,998.448,1356.25,-2432.5,-1251.25,735.68,133.76,-351.12
1389828.0066,-221.186,91.866,997.655,1111.25,-2493.75,-1102.5,734.16,138.32,-372.4
1389828.0566,-216.306,89.487,998.875,892.5,-2336.25,-892.5,763.04,117.04,-367.84
1389828.1066,-216.672,87.596,995.825,997.5,-2231.25,-717.5,738.72,135.28,-380.0
1389828.1566,-219.356,87.108,999.302,945.0,-2677.5,-542.5,740.24,127.68,-372.4
1389828.2066,-212.402,85.156,998.204,1111.25,-2432.5,-525.0,749.36,126.16,-367.84
1389828.2566,-217.038,88.999,998.021,953.75,-1846.25,-420.0,725.04,130.72,-367.84
1389828.3066,-222.101,88.511,1000.278,918.75,-2406.25,35.0,744.8,135.28,-386.08
1389828.3566,-220.332,85.888,997.655,1076.25,-2905.0,96.25,743.28,133.76,-376.96
1389828.4066,-220.271,86.681,998.021,1540.0,-3132.5,-1426.25,735.68,123.12,-370.88
1389828.4566,-220.82,89.487,996.313,1496.25,-3281.25,-1855.0,737.2,127.68,-366.32
1389828.5066,-219.905,88.267,997.716,1216.25,-2765.0,-875.0,735.68,130.72,-380.0
1389828.5566,-219.356,90.646,996.984,1058.75,-3360.0,-481.25,722.0,132.24,-366.32
1389828.6066,-210.023,91.622,999.668,988.75,-2432.5,-988.75,734.16,127.68,-378.48
1389828.6566,-215.452,84.302,1000.461,1872.5,-2275.0,-787.5,725.04,129.2,-376.96
1389828.7066,-217.16,85.217,995.215,1365.0,-1627.5,490.0,734.16,139.84,-375.44
1389828.7566,-224.236,91.622,993.263,1426.25,-2546.25,2056.25,743.28,133.76,-364.8
1389828.8066,-223.992,94.428,998.143,1356.25,-2765.0,2345.0,712.88,129.2,-366.32
1389828.8566,-218.258,91.927,1000.461,1102.5,-3298.75,1977.5,737.2,118.56,-386.08
1389828.9066,-219.417,96.807,998.265,857.5,-2887.5,1347.5,744.8,120.08,-372.4
1389828.9566,-218.197,94.55,996.008,481.25,-3491.25,1172.5,728.08,130.72,-380.0
1389829.0066,-213.195,92.964,996.679,245.0,-2948.75,1260.0,750.88,123.12,-369.36
1389829.0566,-215.635,90.829,997.899,735.0,-2345.0,1382.5,734.16,124.64,-364.8
1389829.1066,-219.844,91.927,996.435,1041.25,-2870.0,787.5,729.6,123.12,-370.88
1389829.1566,-215.452,97.661,997.533,577.5,-3010.0,-8.75,755.44,127.68,-370.88
1389829.2066,-212.768,88.023,997.838,446.25,-2966.25,-840.0,699.2,133.76,-364.8
1389829.2566,-215.818,88.267,999.18,656.25,-2896.25,-787.5,740.24,126.16,-360.24
1389829.3066,-213.439,88.145,997.411,953.75,-2922.5,-1137.5,746.32,118.56,-381.52
1389829.3566,-212.89,90.463,997.045,953.75,-2590.0,-1268.75,715.92,124.64,-370.88
1389829.4066,-217.77,88.328,999.119,1207.5,-2073.75,-1233.75,725.04,118.56,-367.84
1389829.4566,-217.648,92.598,996.74,1443.75,-2870.0,-717.5,732.64,135.28,-373.92
1389829.5066,-212.341,92.293,996.862,1233.75,-2336.25,-1093.75,728.08,127.68,-367.84
1389829.5566,-220.698,88.816,998.448,1172.5,-2406.25,-1041.25,743.28,124.64,-372.4
1389829.6066,-214.476,92.049,998.326,875.0,-2546.25,-665.0,726.56,121.6,-387.6
1389829.6566,-216.916,87.901,999.119,1006.25,-1811.25,-490.0,734.16,124.64,-373.92
1389829.7066,-222.65,86.986,995.093,1225.0,-2275.0,-577.5,729.6,114.0,-352.64
1389829.7566,-219.417,87.291,996.679,980.0,-2660.0,-743.75,740.24,127.68,-375.44
1389829.8066,-219.783,90.951,998.57,1321.25,-2467.5,-665.0,723.52,127.68,-360.24
1389829.8566,-219.905,89.06,995.337,1058.75,-3018.75,-778.75,725.04,127.68,-370.88
1389829.9066,-217.709,89.975,994.666,1058.75,-2712.5,-822.5,741.76,123.12,-370.88
1389829.9566,-213.5,91.622,1000.278,1907.5,-2703.75,-1190.0,749.36,130.72,-378.48
1389830.0066,-217.953,93.269,996.374,1050.0,-1995.0,-927.5,735.68,126.16,-380.0
1389830.0566,-224.297,91.988,993.934,1093.75,-2213.75,-490.0,734.16,110.96,-392.16
1389830.1067,-220.515,95.465,994.91,875.0,-2782.5,-1058.75,755.44,123.12,-361.76
1389830.1566,-213.866,90.524,1001.376,1067.5,-2546.25,-656.25,728.08,112.48,-372.4
1389830.2066,-223.138,94.916,995.947,665.0,-1583.75,-533.75,749.36,127.68,-366.32
1389830.2566,-223.077,89.06,996.923,1216.25,-2555.0,-691.25,753.92,121.6,-366.32
1389830.3066,-223.443,90.158,995.337,1015.0,-2310.0,-665.0,712.88,132.24,-384.56
1389830.3566,-225.761,88.877,996.191,1540.0,-2415.0,-603.75,735.68,121.6,-375.44
1389830.4066,-227.042,91.866,996.923,1592.5,-3010.0,-726.25,737.2,132.24,-367.84
1389830.4566,-221.735,97.051,994.91,962.5,-3316.25,-971.25,735.68,130.72,-384.56
1389830.5066,-214.293,93.818,996.252,945.0,-2310.0,-463.75,735.68,115.52,-360.24
1389830.5566,-221.857,93.94,996.74,437.5,-1750.0,-393.75,743.28,123.12,-375.44
1389830.6066,-224.602,90.89,996.557,927.5,-2598.75,-376.25,738.72,130.72,-376.96
1389830.6566,-218.258,92.781,991.494,1111.25,-2362.5,-770.0,744.8,121.6,-378.48
1389830.7066,-225.883,89.121,996.069,1172.5,-1907.5,-805.0,735.68,118.56,-375.44
1389830.7566,-226.981,92.476,997.228,1295.0,-2598.75,-813.75,732.64,124.64,-366.32
1389830.8066,-221.064,93.33,995.642,1076.25,-3045.0,-831.25,750.88,120.08,-375.44
1389830.8566,-221.308,92.537,994.971,980.0,-1820.0,-848.75,722.0,124.64,-370.88
1389830.9066,-226.371,91.134,997.472,1058.75,-2135.0,-560.0,760.0,112.48,-375.44
1389830.9566,-225.883,93.574,994.788,1435.0,-2957.5,-883.75,735.68,106.4,-366.32
1389831.0066,-222.284,93.147,996.374,1312.5,-2502.5,-1120.0,747.84,114.0,-369.36
1389831.0566,-224.724,92.659,992.531,988.75,-2511.25,-761.25,735.68,123.12,-375.44
1389831.1066,-228.018,93.757,996.618,1146.25,-2607.5,-778.75,728.08,124.64,-389.12
1389831.1566,-224.785,95.892,994.544,1041.25,-2905.0,-962.5,743.28,115.52,-366.32
1389831.2066,-223.748,92.354,995.581,813.75,-2695.0,-1085.0,735.68,114.0,-372.4
1389831.2566,-224.541,87.535,995.337,857.5,-2310.0,-805.0,732.64,110.96,-358.72
1389831.3066,-221.491,94.55,996.435,656.25,-2126.25,-743.75,756.96,121.6,-364.8
1389831.3566,-228.018,89.975,993.995,1312.5,-2170.0,-638.75,738.72,120.08,-367.84
1389831.4066,-224.907,97.417,993.446,1137.5,-2327.5,-1102.5,732.64,127.68,-372.4
1389831.4566,-229.909,91.256,995.947,673.75,-2738.75,-883.75,760.0,126.16,-381.52
1389831.5066,-223.931,94.672,994.239,1688.75,-2975.0,-883.75,731.12,115.52,-373.92
1389831.5566,-225.944,93.879,993.751,726.25,-2721.25,-1015.0,744.8,117.04,-367.84
1389831.6066,-226.615,95.526,995.581,953.75,-2782.5,-586.25,746.32,109.44,-367.84
1389831.6566,-228.201,91.317,995.825,1172.5,-3010.0,-630.0,743.28,132.24,-361.76
1389831.7066,-225.7,94.977,992.409,1233.75,-3360.0,-901.25,741.76,110.96,-364.8
