TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1390104.262,2204.56,11014.27,32624.06,31369.21,23891.98,26969.91,10980.99,8629.75
1390104.264,2672.39,11116.08,32617.24,31364.83,23876.24,27012.78,11115.08,8616.97
1390104.266,2789.78,11182.6,32608.47,31352.24,23865.8,27041.58,11210.92,8607.77
1390104.268,2550.03,11214.07,32610.71,31359.53,23870.66,27038.91,11225.42,8614.21
1390104.27,1917.84,11143.97,32602.84,31354.0,23879.48,26983.74,11108.92,8621.84
1390104.272,1377.77,11016.75,32594.64,31355.34,23888.26,26906.54,10943.46,8628.85
1390104.274,1228.05,10932.92,32598.79,31364.97,23891.69,26878.07,10839.03,8635.43
1390104.276,1553.25,10928.35,32612.23,31373.17,23892.6,26901.63,10847.14,8637.38
1390104.278,2036.0,10981.47,32620.58,31372.5,23888.26,26945.36,10939.07,8632.14
1390104.28,2539.35,11071.16,32615.09,31359.87,23866.8,26981.69,11063.34,8612.49
1390104.282,2781.3,11151.7,32603.55,31340.75,23849.2,27007.77,11174.73,8595.23
1390104.284,2669.29,11186.51,32597.21,31334.83,23843.43,27007.2,11215.31,8588.46
1390104.286,2127.36,11148.45,32581.05,31325.34,23840.1,26963.05,11137.53,8586.93
1390104.288,1504.85,11039.64,32588.58,31333.69,23864.42,26913.69,10987.43,8606.48
1390104.29,1229.48,10951.9,32607.85,31353.14,23888.69,26893.81,10866.83,8630.13
1390104.292,1429.22,10931.06,32625.35,31369.88,23898.99,26917.32,10843.99,8640.67
1390104.294,1870.44,10968.35,32628.68,31369.64,23893.17,26956.28,10912.18,8633.76
1390104.296,2384.14,11043.5,32628.11,31365.16,23883.82,26997.95,11028.34,8624.94
1390104.298,2748.68,11135.53,32621.77,31357.86,23869.9,27022.27,11154.65,8612.06
1390104.3,2751.4,11184.36,32609.28,31347.71,23859.55,27019.17,11224.51,8601.24
1390104.302,2349.38,11188.51,32604.03,31349.0,23860.93,26997.33,11195.8,8602.81
1390104.304,1695.06,11093.62,32604.41,31355.19,23878.91,26951.6,11057.24,8620.93
1390104.306,1282.12,10990.57,32616.76,31369.02,23900.7,26919.32,10920.1,8644.58
1390104.308,1312.78,10940.08,32633.31,31386.76,23915.48,26917.99,10856.34,8658.98
1390104.31,1715.71,10960.29,32641.75,31392.63,23912.96,26945.07,10896.06,8656.88
1390104.312,2210.81,11018.61,32644.47,31384.38,23900.18,26980.5,10991.77,8645.25
1390104.314,2663.61,11107.59,32626.01,31358.06,23869.66,27000.53,11109.35,8613.06
1390104.316,2766.7,11159.71,32605.51,31337.46,23851.59,27005.44,11185.89,8587.74
1390104.318,2520.85,11180.83,32588.77,31337.46,23841.53,26988.41,11191.18,8578.59
1390104.32,1887.89,11118.27,32586.34,31344.85,23855.88,26950.08,11083.18,8596.18
1390104.322,1372.77,11022.95,32603.17,31358.82,23888.07,26925.52,10951.23,8627.61
1390104.324,1231.77,10948.23,32619.91,31369.69,23907.47,26909.59,10856.68,8645.54
1390104.326,1572.32,10956.67,32638.55,31381.28,23914.72,26933.53,10867.79,8654.69
1390104.328,2042.82,11008.79,32650.05,31388.24,23912.62,26989.22,10959.58,8653.36
1390104.33,2548.89,11094.19,32640.51,31374.65,23883.2,27028.61,11081.27,8626.37
1390104.332,2783.11,11169.96,32633.59,31361.25,23866.37,27034.24,11184.36,8611.01
1390104.334,2683.21,11210.54,32616.52,31353.95,23854.69,27009.68,11222.89,8599.33
1390104.336,2120.54,11159.8,32592.49,31341.6,23847.77,26959.33,11133.62,8591.27
1390104.338,1517.25,11056.19,32597.93,31353.05,23868.75,26914.08,10989.57,8611.73
1390104.34,1214.55,10963.25,32617.95,31372.12,23895.36,26896.29,10869.03,8638.72
1390104.342,1426.08,10938.98,32622.72,31376.22,23893.79,26908.93,10835.98,8640.0
1390104.344,1844.55,10971.74,32626.92,31366.11,23893.88,26945.02,10897.64,8638.53
1390104.346,2397.92,11064.44,32634.79,31370.79,23889.69,26988.56,11030.15,8635.14
1390104.348,2738.14,11149.22,32624.39,31356.58,23869.66,27002.24,11148.74,8616.54
1390104.35,2761.94,11197.71,32604.89,31339.08,23850.73,27008.73,11214.78,8597.28
1390104.352,2343.65,11186.79,32597.21,31331.97,23854.21,26975.87,11174.63,8597.57
1390104.354,1723.62,11102.87,32605.46,31346.75,23879.29,26934.63,11042.98,8621.55
1390104.356,1272.34,10987.0,32602.6,31351.28,23890.5,26897.82,10895.87,8632.99
1390104.358,1313.73,10935.83,32610.94,31364.4,23897.75,26901.53,10826.49,8639.81
1390104.36,1689.96,10949.99,32618.91,31366.64,23896.6,26939.82,10865.98,8635.33
1390104.362,2219.63,11023.43,32626.44,31369.98,23887.11,26985.08,10978.27,8629.85
1390104.364,2650.88,11114.26,32618.05,31357.96,23868.71,26999.24,11105.25,8611.87
1390104.366,2785.78,11173.34,32603.27,31341.18,23852.92,27009.87,11189.89,8593.85
1390104.368,2518.84,11191.56,32594.49,31336.36,23847.87,26986.75,11185.27,8590.17
1390104.37,1918.32,11135.58,32598.83,31346.47,23864.18,26947.26,11082.75,8608.58
1390104.372,1370.29,11025.24,32608.94,31356.1,23889.02,26919.03,10943.32,8630.09
1390104.374,1250.08,10947.9,32623.82,31371.6,23907.24,26905.73,10845.66,8647.87
1390104.376,1559.88,10949.42,32634.31,31376.79,23909.38,26931.58,10857.2,8649.49
1390104.378,2036.38,10992.48,32633.21,31368.93,23895.12,26956.28,10932.45,8632.61
1390104.38,2528.33,11083.03,32629.83,31358.29,23875.81,26999.29,11060.1,8614.68
1390104.382,2780.15,11157.23,32616.29,31341.22,23854.07,27032.76,11173.15,8593.13
1390104.384,2673.53,11199.28,32611.18,31340.84,23849.39,27037.34,11210.73,8589.6
1390104.386,2145.29,11162.43,32608.13,31341.56,23860.6,26981.31,11134.05,8599.33
1390104.388,1527.5,11059.43,32612.47,31347.18,23884.44,26924.71,10991.72,8617.12
1390104.39,1233.01,10966.21,32625.73,31368.74,23909.95,26891.66,10865.78,8638.81
