TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1390048.7566,-185.013,42.456,1009.794,1163.75,-2563.75,-980.0,715.92,127.68,-387.6
1390048.8066,-189.954,44.713,1007.659,988.75,-2677.5,-945.0,720.48,135.28,-376.96
1390048.8566,-185.013,41.968,1007.354,936.25,-2677.5,-805.0,731.12,136.8,-372.4
1390048.9066,-184.83,42.761,1008.33,1050.0,-2336.25,-1163.75,725.04,139.84,-383.04
1390048.9566,-186.843,43.737,1008.94,927.5,-2257.5,-1163.75,729.6,148.96,-378.48
1390049.0066,-187.88,41.724,1006.317,1146.25,-2345.0,-813.75,720.48,145.92,-384.56
1390049.0566,-187.392,43.432,1006.317,1373.75,-2152.5,-1032.5,723.52,150.48,-367.84
1390049.1066,-196.847,42.822,1008.635,1023.75,-2546.25,-953.75,735.68,141.36,-384.56
1390049.1566,-188.185,39.101,1007.842,612.5,-3263.75,-743.75,723.52,129.2,-389.12
1390049.2066,-183.183,39.589,1010.221,1417.5,-2651.25,-1172.5,725.04,150.48,-372.4
1390049.2566,-193.553,48.556,1007.415,2126.25,-2257.5,-2152.5,732.64,144.4,-376.96
1390049.3066,-193.614,42.761,1005.829,1242.5,-2861.25,-1837.5,735.68,147.44,-392.16
1390049.3566,-189.71,45.445,1002.291,1855.0,-3106.25,-1032.5,697.68,135.28,-381.52
1390049.4066,-185.989,48.312,1006.5,1330.0,-3001.25,-1443.75,738.72,153.52,-383.04
1390049.4566,-184.708,43.92,1011.563,1146.25,-2808.75,-1671.25,722.0,144.4,-387.6
1390049.5066,-184.83,42.029,1005.463,717.5,-1933.75,-883.75,735.68,147.44,-369.36
1390049.5566,-186.843,44.713,1006.439,1470.0,-2047.5,-875.0,722.0,155.04,-376.96
1390049.6066,-194.102,41.541,1007.537,1102.5,-2091.25,-1181.25,735.68,144.4,-390.64
1390049.6566,-195.688,44.103,1004.304,1706.25,-2450.0,-997.5,723.52,147.44,-373.92
1390049.7066,-193.309,45.14,1005.707,1216.25,-2283.75,-1190.0,720.48,141.36,-387.6
1390049.7566,-194.834,43.676,1005.524,1216.25,-2607.5,-1198.75,731.12,150.48,-376.96
1390049.8066,-189.771,44.774,1005.158,1242.5,-2843.75,-1085.0,726.56,152.0,-384.56
1390049.8566,-190.442,45.75,1005.829,1032.5,-2073.75,-866.25,723.52,144.4,-370.88
1390049.9066,-193.492,42.517,1006.927,1128.75,-1916.25,-953.75,734.16,147.44,-396.72
1390049.9566,-195.993,45.628,1005.829,1268.75,-2800.0,-918.75,718.96,138.32,-363.28
1390050.0066,-192.699,45.994,1006.683,1120.0,-2581.25,-927.5,712.88,136.8,-373.92
1390050.0566,-195.627,48.678,1005.768,770.0,-2660.0,-691.25,734.16,142.88,-389.12
1390050.1066,-193.37,46.604,1003.816,638.75,-2625.0,-341.25,726.56,150.48,-383.04
1390050.1566,-191.601,44.591,1004.853,848.75,-2765.0,-603.75,726.56,158.08,-398.24
