TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389586.2555,2966.21,15326.79,36272.63,37386.9,25674.35,29269.46,15096.57,8160.26
1389586.2575,1912.26,15105.3,36297.99,37415.7,25712.68,29199.17,14781.1,8189.15
1389586.2595,1654.67,14973.59,36346.11,37475.78,25768.66,29207.9,14599.99,8236.12
1389586.2615,2225.69,14982.08,36370.42,37501.72,25783.4,29254.25,14631.8,8256.05
1389586.2635,3062.63,15083.03,36363.56,37486.94,25759.75,29310.95,14814.04,8239.51
1389586.2655,3899.53,15228.94,36335.33,37454.51,25716.36,29356.15,15048.17,8204.32
1389586.2675,4375.84,15380.81,36305.81,37416.99,25679.4,29379.09,15255.69,8174.37
1389586.2695,4210.42,15443.61,36280.16,37386.9,25662.71,29366.78,15328.08,8163.36
1389586.2715,3385.02,15387.73,36271.67,37393.96,25664.05,29307.08,15191.41,8169.51
1389586.2735,2204.7,15178.73,36282.26,37416.65,25692.42,29221.92,14879.18,8196.21
1389586.2755,1630.88,14997.82,36318.64,37456.9,25741.15,29185.92,14633.28,8233.31
1389586.2775,1949.93,14956.14,36354.5,37487.8,25775.15,29223.64,14585.16,8256.2
1389586.2795,2782.15,15047.17,36368.33,37494.85,25779.92,29300.36,14740.28,8260.06
1389586.2815,3628.21,15191.37,36361.89,37469.82,25757.84,29364.21,14969.54,8243.85
1389586.2835,4300.98,15354.64,36327.84,37422.8,25711.3,29390.34,15206.01,8195.35
1389586.2855,4324.29,15438.94,36290.79,37376.93,25675.92,29381.61,15326.45,8148.24
1389586.2875,3750.37,15432.93,36277.06,37374.45,25667.77,29335.88,15272.09,8146.33
1389586.2895,2575.73,15269.0,36285.5,37401.54,25692.47,29254.01,14995.39,8179.47
1389586.2915,1740.27,15056.28,36312.63,37446.36,25731.42,29202.75,14696.08,8220.72
1389586.2935,1740.79,14948.99,36335.85,37479.45,25759.18,29207.14,14563.13,8248.47
1389586.2955,2502.3,15008.83,36356.12,37492.52,25767.71,29274.61,14678.62,8255.1
1389586.2975,3334.71,15142.35,36357.74,37477.69,25748.07,29341.75,14898.97,8232.74
1389586.2995,4141.33,15310.96,36336.0,37445.31,25705.72,29387.57,15146.59,8191.16
1389586.3015,4375.98,15420.34,36298.57,37408.21,25667.58,29388.05,15300.75,8153.11
1389586.3035,4028.99,15443.04,36272.67,37391.29,25656.94,29350.57,15307.38,8133.94
1389586.3055,2978.37,15338.61,36274.82,37406.64,25676.68,29281.52,15109.49,8151.82
1389586.3075,1943.16,15120.65,36296.37,37424.52,25716.83,29214.43,14801.07,8202.03
1389586.3095,1634.03,14975.6,36336.33,37464.96,25766.9,29198.94,14597.85,8254.82
1389586.3115,2217.25,14981.41,36365.61,37486.7,25784.4,29248.38,14618.54,8267.88
1389586.3135,3050.66,15090.13,36367.85,37473.92,25775.15,29313.66,14815.57,8259.49
1389586.3155,3899.62,15239.38,36348.11,37443.83,25739.82,29365.5,15056.66,8230.88
1389586.3175,4363.06,15387.49,36313.2,37403.68,25698.0,29386.71,15256.36,8191.3
1389586.3195,4213.72,15441.9,36281.16,37377.98,25678.54,29363.06,15305.66,8167.32
1389586.3215,3393.46,15390.83,36272.29,37382.03,25686.41,29294.64,15178.63,8167.79
1389586.3235,2230.17,15189.55,36291.75,37411.5,25721.7,29225.35,14873.65,8202.27
1389586.3255,1644.52,15005.73,36325.46,37459.0,25754.5,29192.98,14624.03,8233.98
1389586.3275,1948.4,14952.66,36359.12,37502.1,25780.82,29225.26,14580.68,8249.9
1389586.3295,2770.42,15042.64,36370.42,37508.78,25777.49,29284.72,14740.37,8245.28
1389586.3315,3619.29,15186.22,36365.8,37489.13,25762.27,29347.42,14974.74,8237.79
1389586.3335,4303.46,15358.59,36340.77,37455.13,25725.61,29386.67,15208.06,8208.61
1389586.3355,4324.96,15431.88,36300.76,37408.17,25686.46,29371.55,15311.86,8176.09
1389586.3375,3757.48,15426.69,36279.16,37390.52,25674.63,29320.77,15257.07,8159.92
1389586.3395,2588.56,15268.95,36286.84,37416.41,25706.48,29254.63,15000.54,8197.02
1389586.3415,1759.39,15066.82,36316.4,37460.71,25754.74,29209.33,14714.43,8251.62
1389586.3435,1737.5,14956.43,36352.16,37496.76,25792.74,29218.87,14567.76,8284.0
1389586.3455,2501.39,15011.5,36371.09,37493.09,25797.56,29286.44,14670.42,8280.66
1389586.3475,3303.96,15120.17,36357.31,37468.82,25763.94,29341.75,14872.08,8247.09
1389586.3495,4130.98,15293.03,36330.18,37435.25,25718.36,29392.06,15129.42,8205.41
1389586.3515,4357.15,15404.51,36294.89,37393.15,25682.02,29384.71,15291.69,8175.09
1389586.3535,4040.96,15435.41,36270.0,37368.97,25665.57,29339.6,15303.04,8148.77
1389586.3555,2967.88,15317.73,36266.14,37369.16,25681.55,29248.72,15091.09,8161.45
1389586.3575,1954.98,15117.17,36297.04,37407.97,25727.66,29194.41,14784.24,8218.05
1389586.3595,1608.32,14956.91,36325.13,37438.73,25759.18,29183.44,14574.77,8255.2
1389586.3615,2203.99,14965.82,36346.39,37463.38,25769.19,29233.03,14609.96,8259.73
1389586.3635,3010.7,15072.92,36356.98,37469.25,25768.38,29305.51,14801.65,8258.15
1389586.3655,3900.0,15237.71,36343.25,37446.41,25735.29,29361.2,15050.27,8233.5
1389586.3675,4350.14,15382.53,36312.06,37410.65,25697.52,29378.08,15254.88,8189.73
1389586.3695,4244.61,15450.81,36285.21,37394.1,25679.93,29364.59,15337.76,8156.21
1389586.3715,3398.56,15398.46,36273.29,37400.97,25684.55,29307.89,15213.01,8159.07
1389586.3735,2266.93,15211.2,36293.8,37435.77,25720.98,29242.09,14919.33,8202.79
1389586.3755,1623.2,15005.4,36324.31,37460.76,25758.22,29205.37,14640.76,8244.04
1389586.3775,1949.93,14949.47,36351.69,37477.64,25775.63,29224.97,14570.38,8260.63
1389586.3795,2734.95,15016.51,36354.98,37468.49,25762.99,29278.52,14708.33,8244.66
1389586.3815,3614.47,15163.04,36346.25,37450.03,25736.95,29333.74,14947.08,8225.16
1389586.3835,4277.66,15335.94,36319.21,37410.55,25702.57,29376.51,15200.81,8197.59
1389586.3855,4348.42,15427.83,36286.5,37374.74,25668.96,29372.5,15318.44,8160.74
1389586.3875,3763.53,15420.96,36267.43,37363.49,25662.0,29323.87,15269.33,8150.82
1389586.3895,2613.35,15255.21,36267.86,37387.18,25686.27,29244.24,15003.64,8168.65
1389586.3915,1736.36,15042.74,36290.75,37424.14,25728.85,29191.69,14698.17,8205.03
1389586.3935,1739.22,14934.88,36326.7,37462.57,25762.04,29198.55,14548.68,8234.98
1389586.3955,2461.39,14981.99,36339.24,37471.54,25762.7,29249.1,14642.14,8242.56
1389586.3975,3304.96,15106.68,36336.47,37464.15,25745.92,29312.9,14855.58,8232.02
1389586.3995,4110.81,15285.97,36314.73,37429.48,25712.4,29371.22,15116.98,8201.7
1389586.4015,4379.99,15411.95,36284.5,37389.66,25681.55,29390.1,15297.94,8169.8
1389586.4035,4049.92,15453.01,36269.05,37378.41,25668.96,29365.97,15325.64,8156.21
1389586.4055,3021.86,15344.19,36278.25,37398.91,25687.08,29300.03,15126.95,8165.46
1389586.4075,1973.01,15131.48,36305.86,37441.16,25729.09,29231.46,14810.66,8210.14
1389586.4095,1634.36,14966.73,36340.91,37485.41,25765.85,29222.4,14597.04,8253.77
1389586.4115,2199.51,14962.96,36348.49,37481.93,25766.09,29260.69,14615.59,8254.96
1389586.4135,3007.13,15056.04,36337.71,37456.23,25750.64,29316.0,14796.07,8230.21
1389586.4155,3879.98,15217.02,36315.54,37418.56,25720.12,29370.98,15059.9,8189.58
1389586.4175,4357.39,15369.46,36286.17,37386.71,25689.7,29385.86,15280.11,8163.88
1389586.4195,4254.72,15443.52,36264.76,37370.4,25666.29,29366.45,15354.06,8147.67
1389586.4215,3423.07,15382.58,36258.84,37369.64,25666.14,29309.71,15205.24,8159.16
1389586.4235,2265.31,15187.65,36274.01,37391.76,25692.85,29233.27,14897.16,8193.3
