TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
96165.1312,-365.024,-111.02,950.624,1146.25,-2695.0,-647.5,424.08,42.56,-449.92
96165.1812,-363.56,-122.427,951.6,1006.25,-2362.5,-2003.75,440.8,34.96,-465.12
96165.2312,-363.377,-114.375,950.685,1435.0,-2905.0,-1828.75,416.48,41.04,-448.4
96165.2812,-361.059,-116.266,949.465,253.75,-2476.25,-560.0,439.28,22.8,-454.48
96165.3312,-368.684,-122.366,951.539,866.25,-2327.5,-1548.75,424.08,28.88,-451.44
96165.3814,-367.891,-118.584,953.43,1216.25,-2502.5,-1995.0,399.76,36.48,-454.48
96165.4312,-368.135,-119.865,950.868,1627.5,-3307.5,-770.0,424.08,36.48,-460.56
96165.4813,-368.684,-119.743,953.308,901.25,-2992.5,-621.25,430.16,38.0,-451.44
96165.5312,-365.085,-116.51,951.783,1706.25,-3500.0,-805.0,437.76,34.96,-449.92
96165.5812,-363.987,-113.155,949.953,1146.25,-3928.75,-927.5,434.72,44.08,-462.08
96165.6312,-361.12,-116.693,953.064,1198.75,-2940.0,-1531.25,421.04,36.48,-459.04
96165.6812,-362.096,-120.475,952.454,1137.5,-2668.75,-1242.5,419.52,38.0,-457.52
96165.7312,-361.181,-116.388,954.345,1251.25,-2773.75,-253.75,424.08,33.44,-466.64
96165.7812,-362.767,-119.926,952.149,1085.0,-2511.25,-122.5,419.52,39.52,-466.64
96165.8312,-363.926,-119.255,951.966,1190.0,-2476.25,-980.0,419.52,34.96,-460.56
96165.8812,-364.658,-116.327,949.648,1111.25,-2091.25,-918.75,433.2,27.36,-452.96
96165.9312,-367.647,-118.096,950.807,936.25,-2318.75,-402.5,424.08,28.88,-449.92
96165.9812,-367.708,-118.279,954.223,1557.5,-2458.75,-166.25,427.12,42.56,-463.6
96166.0312,-370.636,-116.571,949.587,1662.5,-2765.0,-376.25,440.8,31.92,-459.04
