Timestamp,Event
1686584708663,Start
1686584708663,Spacebar
1686584709091,Spacebar
1686584709837,Spacebar
1686584710171,Spacebar
1686584710320,Spacebar
1686584710465,Spacebar
1686584710596,Spacebar
1686584710696,Spacebar
1686584710853,Spacebar
1686584711299,Spacebar
1686584711704,Spacebar
1686584712373,Spacebar
1686584712879,Spacebar
1686584713488,Spacebar
1686584713662,Spacebar
1686584714265,Spacebar
1686584714454,Spacebar
1686584714586,Spacebar
1686584714732,Spacebar
1686584714870,Spacebar
1686584714997,Spacebar
1686584715017,Over
1686584716480,Start
1686584716872,Spacebar
1686584717348,Spacebar
1686584717830,Spacebar
1686584718413,Spacebar
1686584718604,Spacebar
1686584718991,Spacebar
1686584719521,Spacebar
1686584719687,Spacebar
1686584719842,Spacebar
1686584719988,Spacebar
1686584720379,Spacebar
1686584720548,Spacebar
1686584720690,Spacebar
1686584720856,Spacebar
1686584721684,Over
1686584723070,Start
1686584723455,Spacebar
1686584723977,Spacebar
1686584724349,Spacebar
1686584724859,Spacebar
1686584725403,Spacebar
1686584725930,Spacebar
1686584726121,Spacebar
1686584726276,Spacebar
1686584726426,Spacebar
1686584726555,Spacebar
1686584726705,Spacebar
1686584727371,Spacebar
1686584727805,Spacebar
1686584728112,Spacebar
1686584728463,Spacebar
1686584728837,Spacebar
1686584729121,Spacebar
1686584729289,Spacebar
1686584730015,Over
1686584731224,Start
1686584731588,Spacebar
1686584732142,Spacebar
1686584732504,Spacebar
1686584732846,Spacebar
1686584733020,Spacebar
1686584733194,Spacebar
1686584733843,Spacebar
1686584734194,Spacebar
1686584734904,Spacebar
1686584735210,Spacebar
1686584735861,Spacebar
1686584736055,Spacebar
1686584736233,Spacebar
1686584736520,Spacebar
1686584736720,Spacebar
1686584737053,Spacebar
1686584737231,Spacebar
1686584737348,Spacebar
1686584737972,Spacebar
1686584738464,Spacebar
1686584739231,Spacebar
1686584739409,Spacebar
1686584739572,Spacebar
1686584739770,Spacebar
1686584739888,Spacebar
1686584740312,Spacebar
1686584740505,Spacebar
1686584740686,Spacebar
1686584741613,Spacebar
1686584741958,Spacebar
1686584742320,Spacebar
1686584742730,Spacebar
1686584742886,Spacebar
1686584743037,Spacebar
1686584743169,Spacebar
1686584743304,Spacebar
1686584743351,Over
1686584743469,Spacebar
1686584744592,Start
1686584744916,Spacebar
1686584745391,Spacebar
1686584745787,Spacebar
1686584746371,Spacebar
1686584746844,Spacebar
1686584746995,Spacebar
1686584747139,Spacebar
1686584747276,Spacebar
1686584747419,Spacebar
1686584747517,Over
1686584747554,Spacebar
1686584748628,Start
1686584748865,Spacebar
1686584749341,Spacebar
1686584749521,Spacebar
1686584749662,Spacebar
1686584749804,Spacebar
1686584749937,Spacebar
1686584750000,Over
1686584750095,Spacebar
1686584751120,Start
1686584751441,Spacebar
1686584751897,Spacebar
1686584752330,Spacebar
1686584752669,Spacebar
1686584752874,Spacebar
1686584753070,Spacebar
1686584753600,Over
1686584753728,Spacebar
1686584754756,Start
1686584755069,Spacebar
1686584755537,Spacebar
1686584755836,Spacebar
1686584756063,Spacebar
1686584756221,Spacebar
1686584756375,Spacebar
1686584756803,Spacebar
1686584757469,Spacebar
1686584757889,Spacebar
1686584758054,Spacebar
1686584758197,Spacebar
1686584758337,Spacebar
1686584759238,Spacebar
1686584759425,Spacebar
1686584759595,Spacebar
1686584759756,Spacebar
1686584760170,Spacebar
1686584760922,Spacebar
1686584761470,Spacebar
1686584761870,Spacebar
