Timestamp,Event
1686794057146,Start
1686794057146,Spacebar
1686794057621,Spacebar
1686794058030,Spacebar
1686794058443,Spacebar
1686794058977,Spacebar
1686794059682,Spacebar
1686794060142,Spacebar
1686794060710,Spacebar
1686794060871,Spacebar
1686794061035,Spacebar
1686794061178,Spacebar
1686794061296,Spacebar
1686794061467,Spacebar
1686794061970,Spacebar
1686794062180,Spacebar
1686794062811,Spacebar
1686794063042,Spacebar
1686794063260,Spacebar
1686794063910,Spacebar
1686794064286,Spacebar
1686794064629,Spacebar
1686794064844,Spacebar
1686794065444,Spacebar
1686794065631,Spacebar
1686794065791,Spacebar
1686794065946,Spacebar
1686794066289,Spacebar
1686794067042,Spacebar
1686794067427,Spacebar
1686794067577,Spacebar
1686794067752,Spacebar
1686794067897,Spacebar
1686794068402,Spacebar
1686794068788,Spacebar
1686794068967,Spacebar
1686794069601,Spacebar
1686794070033,Spacebar
1686794070410,Spacebar
1686794070893,Spacebar
1686794071077,Spacebar
1686794071252,Spacebar
1686794071448,Spacebar
1686794071624,Over
1686794072994,Start
1686794073520,Spacebar
1686794074022,Spacebar
1686794074211,Spacebar
1686794074361,Spacebar
1686794074501,Spacebar
1686794074645,Spacebar
1686794075144,Spacebar
1686794075315,Spacebar
1686794075471,Spacebar
1686794075980,Spacebar
1686794076344,Spacebar
1686794077110,Spacebar
1686794077503,Spacebar
1686794078283,Spacebar
1686794078289,Over
1686794078459,Spacebar
1686794079861,Start
1686794080364,Spacebar
1686794080802,Spacebar
1686794081244,Spacebar
1686794081978,Spacebar
1686794082431,Spacebar
1686794083022,Spacebar
1686794083336,Spacebar
1686794083538,Spacebar
1686794084010,Spacebar
1686794084264,Spacebar
1686794084433,Spacebar
1686794084577,Spacebar
1686794085003,Spacebar
1686794085354,Spacebar
1686794085620,Spacebar
1686794086371,Spacebar
1686794086783,Spacebar
1686794087186,Spacebar
1686794087928,Spacebar
1686794088209,Spacebar
1686794088577,Spacebar
1686794088761,Spacebar
1686794089160,Spacebar
1686794089581,Spacebar
1686794090236,Spacebar
1686794090760,Spacebar
1686794090942,Spacebar
1686794091428,Spacebar
1686794091623,Over
1686794091818,Spacebar
1686794093205,Start
1686794093527,Spacebar
1686794094005,Spacebar
1686794094760,Spacebar
1686794094951,Spacebar
1686794095327,Spacebar
1686794095744,Spacebar
