TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
97092.4312,-29.097,20.191,1025.471,3062.5,-4593.75,-21148.75,238.64,-24.32,-414.96
97092.4812,-8.967,23.607,1020.347,1583.75,-3526.25,-10998.75,235.6,-36.48,-414.96
97092.5312,-11.163,22.143,1022.543,175.0,-2625.0,-7726.25,244.72,-38.0,-407.36
97092.5812,-4.026,15.494,1020.957,-875.0,-1671.25,-5162.5,247.76,-44.08,-402.8
97092.6312,-22.753,13.603,1027.85,-428.75,-341.25,-4051.25,244.72,-31.92,-401.28
97092.6812,-29.463,21.716,1022.238,-2712.5,-1032.5,-1260.0,232.56,-39.52,-414.96
97092.7312,-34.221,-11.651,1013.942,910.0,-402.5,10185.0,237.12,-24.32,-416.48
97092.7812,-50.447,17.08,1014.064,770.0,-4838.75,20536.25,220.4,-31.92,-398.24
97092.8312,-24.705,18.422,1019.615,-5425.0,-9170.0,33241.25,249.28,-22.8,-399.76
97092.8812,7.198,14.579,1023.702,-11716.25,-5696.25,34650.0,228.0,-12.16,-419.52
97092.9312,-7.564,-34.099,1024.678,-13300.0,-2283.75,25716.25,231.04,-3.04,-414.96
97092.9812,-5.734,-41.541,1021.872,-6886.25,-5731.25,11322.5,235.6,7.6,-419.52
97093.0312,5.917,-43.31,1021.384,-4996.25,-2537.5,2318.75,218.88,1.52,-416.48
97093.0812,-22.57,-33.184,1019.005,-918.75,-1802.5,-4383.75,215.84,13.68,-402.8
97093.1312,-27.572,-24.4,1017.419,-3500.0,-4611.25,-5495.0,214.32,12.16,-418.0
97093.1812,-11.529,-50.142,1024.19,-6912.5,-5048.75,-3613.75,226.48,18.24,-418.0
97093.2312,-9.577,-63.135,1020.835,-4436.25,-5022.5,-2485.0,221.92,18.24,-416.48
97093.2812,-6.344,-63.013,1018.029,-4961.25,-4935.0,-2975.0,206.72,22.8,-414.96
97093.3312,-1.891,-76.616,1022.482,-4060.0,-5145.0,-4025.0,215.84,18.24,-428.64
97093.3812,-2.806,-79.849,1020.652,-2800.0,-5241.25,-4856.25,223.44,28.88,-411.92
97093.4313,4.331,-82.35,1023.336,-1128.75,-7848.75,-5276.25,228.0,15.2,-425.6
97093.4812,21.96,-82.106,1024.8,813.75,-6588.75,-5433.75,223.44,24.32,-398.24
97093.5313,22.387,-72.285,1023.336,813.75,-4322.5,-3631.25,205.2,22.8,-414.96
97093.5812,25.864,-80.032,1020.347,770.0,-3342.5,-2423.75,211.28,30.4,-413.44
97093.6312,19.398,-83.936,1026.02,2520.0,-1977.5,-2336.25,212.8,24.32,-395.2
97093.6812,20.069,-71.126,1016.809,3220.0,-1881.25,-1522.5,224.96,12.16,-416.48
97093.7312,9.089,-72.468,1025.898,3097.5,-1820.0,-1085.0,205.2,19.76,-401.28
97093.7812,7.747,-65.026,1024.129,2835.0,-1925.0,-455.0,205.2,15.2,-416.48
97093.8312,4.575,-67.954,1017.846,2966.25,-2231.25,-455.0,215.84,18.24,-411.92
97093.8812,2.928,-57.157,1018.334,4488.75,-3316.25,752.5,208.24,22.8,-414.96
97093.9312,7.198,-53.131,1024.739,2738.75,-3570.0,953.75,200.64,21.28,-405.84
97093.9812,10.187,-51.728,1024.617,3088.75,-3850.0,630.0,218.88,18.24,-418.0
97094.0312,8.967,-49.044,1022.543,2082.5,-5416.25,-691.25,215.84,18.24,-414.96
97094.0812,20.801,-50.813,1020.225,1330.0,-5005.0,-1548.75,185.44,24.32,-413.44
97094.1312,23.302,-57.035,1024.678,1111.25,-3430.0,-1890.0,220.4,31.92,-402.8
97094.1812,15.616,-55.571,1021.75,796.25,-3613.75,-1286.25,221.92,12.16,-407.36
97094.2312,19.276,-57.95,1019.615,726.25,-3955.0,-638.75,214.32,15.2,-416.48
97094.2812,23.973,-62.403,1021.079,621.25,-3403.75,-1452.5,206.72,16.72,-407.36
97094.3312,19.642,-57.767,1020.408,953.75,-3430.0,-1137.5,196.08,21.28,-404.32
97094.3812,16.409,-60.024,1023.458,805.0,-4016.25,-1172.5,217.36,21.28,-402.8
97094.4312,22.021,-62.83,1022.36,1881.25,-4733.75,-848.75,212.8,12.16,-411.92
97094.4812,22.692,-53.619,1021.994,883.75,-4252.5,-621.25,217.36,13.68,-410.4
97094.5312,25.193,-56.059,1021.567,1400.0,-5171.25,-691.25,194.56,13.68,-401.28
97094.5812,34.343,-53.131,1017.602,341.25,-3587.5,-1032.5,209.76,18.24,-410.4
97094.6312,30.378,-61.305,1022.909,621.25,-3307.5,-1470.0,214.32,18.24,-414.96
97094.6812,25.986,-59.048,1024.068,1443.75,-4471.25,-1277.5,220.4,22.8,-410.4
97094.7312,31.537,-61.549,1026.874,1251.25,-4550.0,-1032.5,194.56,13.68,-422.56
97094.7812,39.223,-57.462,1021.872,988.75,-3692.5,-1023.75,199.12,12.16,-408.88
97094.8312,34.709,-55.144,1020.347,1793.75,-3648.75,-1076.25,200.64,24.32,-416.48
97094.8812,37.332,-52.399,1018.456,1321.25,-3876.25,-568.75,212.8,12.16,-414.96
97094.9312,38.613,-51.24,1022.909,971.25,-2677.5,-875.0,191.52,18.24,-416.48
97094.9812,36.417,-58.316,1024.19,-17.5,-1942.5,-1758.75,191.52,12.16,-422.56
97095.0312,31.11,-59.414,1021.018,1417.5,-2808.75,-1225.0,205.2,21.28,-407.36
97095.0812,37.576,-55.083,1020.042,761.25,-2598.75,-612.5,218.88,19.76,-402.8
97095.1312,30.012,-61.366,1023.702,1251.25,-2091.25,-910.0,203.68,28.88,-401.28
