Timestamp,Event
1686585199998,Start
1686585199998,Spacebar
1686585200453,Spacebar
1686585201203,Spacebar
1686585201552,Spacebar
1686585201888,Spacebar
1686585202242,Spacebar
1686585202492,Spacebar
1686585203197,Spacebar
1686585203584,Spacebar
1686585203820,Spacebar
1686585204252,Spacebar
1686585204402,Spacebar
1686585204545,Spacebar
1686585204676,Spacebar
1686585204807,Spacebar
1686585205372,Spacebar
1686585205652,Spacebar
1686585206147,Spacebar
1686585206452,Spacebar
1686585206793,Spacebar
1686585207163,Spacebar
1686585207435,Spacebar
1686585208199,Over
1686585209611,Start
1686585210409,Spacebar
1686585210948,Spacebar
1686585211106,Spacebar
1686585211238,Spacebar
1686585211370,Spacebar
1686585211508,Spacebar
1686585211516,Over
1686585212894,Start
1686585213469,Spacebar
1686585214266,Over
1686585214419,Spacebar
1686585217478,Start
1686585218077,Spacebar
1686585218402,Spacebar
1686585218785,Spacebar
1686585219112,Spacebar
1686585219849,Over
1686585221426,Start
1686585221848,Spacebar
1686585222335,Spacebar
1686585222522,Spacebar
1686585223135,Spacebar
1686585223513,Spacebar
1686585223945,Spacebar
1686585224323,Spacebar
1686585224491,Spacebar
1686585224675,Spacebar
1686585225170,Spacebar
1686585225571,Spacebar
1686585226237,Spacebar
1686585226720,Spacebar
1686585226902,Spacebar
1686585227046,Spacebar
1686585227188,Spacebar
1686585227620,Spacebar
1686585228101,Spacebar
1686585228846,Spacebar
1686585229196,Spacebar
1686585229603,Spacebar
1686585229753,Spacebar
1686585229895,Spacebar
1686585230614,Spacebar
1686585230936,Spacebar
1686585231478,Spacebar
1686585231935,Spacebar
1686585232469,Spacebar
1686585232895,Spacebar
1686585233402,Spacebar
1686585233592,Spacebar
1686585233769,Spacebar
1686585233952,Spacebar
1686585234102,Spacebar
1686585234815,Spacebar
1686585234985,Spacebar
1686585235276,Spacebar
1686585235420,Spacebar
1686585235559,Spacebar
1686585235694,Spacebar
1686585236602,Spacebar
1686585236777,Spacebar
1686585236921,Spacebar
1686585237078,Spacebar
1686585237211,Spacebar
1686585237347,Spacebar
1686585237366,Over
1686585238236,Start
1686585238886,Spacebar
1686585239325,Spacebar
1686585239756,Spacebar
1686585240242,Spacebar
1686585240820,Spacebar
1686585241246,Spacebar
1686585241728,Spacebar
1686585241876,Spacebar
1686585242056,Spacebar
1686585242366,Over
1686585243795,Start
1686585244103,Spacebar
1686585244586,Spacebar
1686585245058,Spacebar
1686585245225,Spacebar
1686585245369,Spacebar
1686585245524,Spacebar
1686585245881,Spacebar
1686585246533,Over
1686585247762,Start
1686585248193,Spacebar
1686585248678,Spacebar
1686585249108,Spacebar
1686585249509,Spacebar
1686585250117,Over
1686585250138,Spacebar
1686585251636,Start
1686585251892,Spacebar
1686585252304,Spacebar
1686585253071,Spacebar
1686585253559,Spacebar
1686585253698,Spacebar
1686585253828,Spacebar
1686585253947,Spacebar
1686585254033,Over
1686585254062,Spacebar
1686585254209,Spacebar
1686585255344,Start
1686585255773,Spacebar
1686585256285,Spacebar
1686585256679,Spacebar
1686585256826,Spacebar
1686585256968,Spacebar
1686585257113,Spacebar
1686585257485,Spacebar
1686585258018,Spacebar
1686585258412,Spacebar
1686585259068,Spacebar
1686585259878,Spacebar
1686585260089,Spacebar
1686585260237,Spacebar
1686585260393,Spacebar
1686585260530,Spacebar
1686585260688,Spacebar
1686585261056,Spacebar
1686585261202,Spacebar
1686585261336,Spacebar
1686585261460,Spacebar
1686585261590,Spacebar
1686585262493,Spacebar
1686585262646,Spacebar
1686585262785,Spacebar
1686585262930,Spacebar
1686585263069,Spacebar
1686585263204,Spacebar
1686585263685,Spacebar
1686585264094,Spacebar
1686585264802,Spacebar
1686585265130,Spacebar
1686585265270,Spacebar
1686585265426,Spacebar
1686585265552,Spacebar
1686585265686,Spacebar
1686585266436,Spacebar
1686585266855,Spacebar
1686585267469,Spacebar
1686585267910,Spacebar
1686585268390,Spacebar
1686585268552,Spacebar
1686585268702,Spacebar
1686585268831,Spacebar
1686585268965,Spacebar
1686585269361,Spacebar
1686585269518,Spacebar
1686585269662,Spacebar
1686585269786,Spacebar
1686585270419,Spacebar
1686585270840,Spacebar
1686585271374,Spacebar
1686585271719,Spacebar
1686585271879,Spacebar
1686585272019,Spacebar
1686585272155,Spacebar
1686585272292,Spacebar
1686585272990,Spacebar
1686585273371,Spacebar
1686585274033,Over
1686585274919,Start
1686585275569,Spacebar
1686585276003,Spacebar
1686585276497,Spacebar
1686585277270,Spacebar
1686585277473,Spacebar
1686585277603,Spacebar
1686585277727,Spacebar
1686585277846,Spacebar
1686585277970,Spacebar
1686585278103,Spacebar
1686585278199,Over
1686585279537,Start
1686585279865,Spacebar
1686585280356,Spacebar
1686585280793,Spacebar
1686585280991,Spacebar
1686585281169,Spacebar
1686585281289,Spacebar
1686585281702,Spacebar
1686585282386,Spacebar
1686585283182,Spacebar
1686585283395,Spacebar
1686585283450,Over
1686585284944,Start
1686585285189,Spacebar
1686585285738,Spacebar
1686585285935,Spacebar
1686585286086,Spacebar
1686585286229,Spacebar
1686585286369,Spacebar
1686585287070,Spacebar
1686585287564,Spacebar
1686585287713,Spacebar
1686585287863,Spacebar
1686585287992,Spacebar
1686585288128,Spacebar
1686585288913,Spacebar
1686585289343,Spacebar
1686585289544,Spacebar
1686585289942,Spacebar
1686585290638,Spacebar
1686585290953,Spacebar
1686585291119,Spacebar
1686585291285,Spacebar
1686585291661,Spacebar
1686585292296,Spacebar
1686585292760,Spacebar
1686585293305,Spacebar
1686585293526,Spacebar
1686585293690,Spacebar
1686585293818,Spacebar
1686585293952,Spacebar
1686585294102,Spacebar
1686585294962,Spacebar
1686585295119,Spacebar
1686585295628,Spacebar
1686585295953,Spacebar
1686585296105,Spacebar
1686585296257,Spacebar
1686585296426,Spacebar
1686585296970,Spacebar
1686585296971,Spacebar
1686585297145,Spacebar
1686585297326,Spacebar
1686585298037,Spacebar
1686585298436,Spacebar
1686585299077,Spacebar
1686585299308,Spacebar
1686585299469,Spacebar
1686585299603,Spacebar
1686585299736,Spacebar
1686585299866,Over
1686585299869,Spacebar
1686585301066,Start
1686585301605,Spacebar
1686585302152,Spacebar
1686585302644,Spacebar
1686585302819,Spacebar
1686585302989,Spacebar
1686585303586,Spacebar
1686585304052,Spacebar
1686585304593,Spacebar
1686585304769,Spacebar
1686585305569,Spacebar
1686585305918,Spacebar
1686585306077,Spacebar
1686585306212,Spacebar
1686585306352,Spacebar
1686585306503,Spacebar
1686585307079,Spacebar
1686585307259,Spacebar
1686585307802,Spacebar
1686585308153,Spacebar
1686585308748,Spacebar
1686585309269,Spacebar
1686585309736,Spacebar
1686585310139,Spacebar
1686585310768,Spacebar
1686585310953,Spacebar
1686585311122,Spacebar
1686585311276,Spacebar
1686585311415,Spacebar
1686585311881,Spacebar
1686585312042,Spacebar
1686585312202,Spacebar
1686585312385,Spacebar
1686585312843,Spacebar
1686585312993,Spacebar
1686585313135,Spacebar
1686585313797,Spacebar
1686585313954,Spacebar
1686585314033,Over
1686585314094,Spacebar
1686585314262,Spacebar
1686585315384,Start
1686585315964,Spacebar
1686585316468,Spacebar
1686585316719,Spacebar
1686585316927,Spacebar
1686585317369,Spacebar
1686585318177,Spacebar
1686585318282,Over
1686585318407,Spacebar
1686585319810,Start
1686585320119,Spacebar
1686585320541,Spacebar
1686585321287,Spacebar
1686585321635,Spacebar
1686585321802,Spacebar
1686585321945,Spacebar
1686585322102,Spacebar
1686585322235,Spacebar
1686585322402,Spacebar
1686585322887,Spacebar
1686585323449,Over
1686585325018,Start
1686585325404,Spacebar
1686585325887,Spacebar
1686585326057,Spacebar
1686585326210,Spacebar
1686585326344,Spacebar
1686585326494,Spacebar
1686585327367,Over
1686585327376,Spacebar
1686585327542,Spacebar
1686585328723,Start
1686585329018,Spacebar
1686585329469,Spacebar
1686585329894,Spacebar
1686585330091,Spacebar
1686585330569,Spacebar
1686585331019,Spacebar
1686585331185,Spacebar
1686585331343,Spacebar
1686585332144,Spacebar
1686585332537,Spacebar
1686585332694,Spacebar
1686585332834,Spacebar
1686585332981,Spacebar
1686585333121,Spacebar
1686585333198,Over
1686585333266,Spacebar
1686585334457,Start
1686585334738,Spacebar
1686585335185,Spacebar
1686585335391,Spacebar
1686585335753,Spacebar
1686585335947,Spacebar
1686585336338,Spacebar
1686585336942,Spacebar
1686585337396,Spacebar
1686585338169,Spacebar
1686585338427,Spacebar
1686585338448,Over
1686585338593,Spacebar
1686585340136,Start
1686585340391,Spacebar
1686585340820,Spacebar
1686585341513,Over
1686585341748,Spacebar
1686585342705,Start
1686585343013,Spacebar
1686585343503,Spacebar
1686585343969,Spacebar
1686585344285,Spacebar
1686585344636,Spacebar
1686585345098,Spacebar
1686585345509,Spacebar
1686585346023,Spacebar
1686585346357,Spacebar
1686585346518,Spacebar
1686585346656,Spacebar
1686585347412,Spacebar
1686585347614,Over
1686585349018,Start
1686585349259,Spacebar
1686585349754,Spacebar
1686585350003,Spacebar
1686585350180,Spacebar
1686585350322,Spacebar
1686585350478,Spacebar
1686585350609,Spacebar
1686585351222,Spacebar
1686585351729,Spacebar
1686585351940,Spacebar
1686585352123,Spacebar
1686585352646,Spacebar
1686585353231,Spacebar
1686585354036,Spacebar
1686585354225,Spacebar
1686585354385,Spacebar
1686585354669,Spacebar
1686585354807,Spacebar
1686585355636,Spacebar
1686585355954,Spacebar
1686585356119,Spacebar
1686585356278,Spacebar
1686585356419,Spacebar
1686585356568,Spacebar
